sentence1,sentence2,label
i has profession legal assistant i work as a legal assistant in a law firm that basically only handles real estate work ,i work as a public affairs liaison ,1
i physical attribute allergic i am allergic to shellfish and cats ,hey i am tom how are you ,0
i has profession police i work as a police officer ,i hear you although being a national guard officer has its perks ,1
i dislike writing i never learned how to write ,just have to make time is all do not have a lot of money though ,1
i misc attribute smart i make straight as ,i got straight as in school ,0
i employed by general retail store i am working in electronics at a retail store ,no i am a clerk at a grocery store i do sometimes work on an urban farm ,1
i physical attribute short i am really short ,that is why i like it i am seven feet tall ,1
i like general people only if they have a sense of humor ,i have a hard time feeling connected with people ,1
i favorite season winter cool hobby i enjoy winter i read a lot when it is cold ,winter s my favorite time of the year ,0
i has profession tech i work in tech ,i work as a paramedic you ,1
i has profession designer i have recently started working as a freelance designer ,i labor as a funny person in a act ,1
i job status employed there are no opportunities in my career ,i serve food at the pub down the street ,0
i has profession lumberjack yes i do i work as lumberjack what do you do ,i am a paper salesman ,1
i like food italian cuisine i like italian meals ,i love italian cuisine ,0
i marital status married i am married to a man who serves the public as a police officer ,i think that is why i am single i have 5 dogs ,1
i like food pretzels mortal kombat a bowl of pretzels and some game time is great ,i like consuming salty rod shaped snacks ,0
i has profession programmer i make software ,i am a skilled craftsman ,1
i have chidren children i got hitched to my high school sweetheart and we now have several children ,your welcome i drank happy juice this morning with my happy meal ,0
i live in citystatecountry pennsylvania i used to live in virginia now i live in pennsylvania ,where are you from i am in austin texas ,1
i has profession ballerina wow sports i am a dancer ballet ,i work as a grill cook ,1
i has profession car sales i work in car sales ,i work as a technician ,1
i live in citystatecountry california i am still getting used to the lifestyle of california after living in japan for so long ,i live in north dakota ,1
i have pet cat i have a cat named mater ,i have a 7 year old daughter ,0
i like goto library i grew up in a library ,you are right the body needs rest to make up the lost blood ,0
i live in citystatecountry florida i enjoy living in florida keys ,i just have a lot of work to do ,0
i marital status married i have been married for five years ,i am married with 5 kids ,0
i have pet 2 cat i have two cats milo and fio ,i have three older kids in my family ,0
i favorite food pizza pizza is my favorite food ,i live with my mom after she got cancer but she is all clear right now ,0
i attend school alabama state i went to alabama state ,i went to miami university ,1
i like activity learning i enjoy learning ,i enjoy learning about other cultures ,0
i like activity dating women i enjoy dating women ,yep not much chance to date there not sure i would like that ,0
i school status student i am studying to be an entrepreneur ,i draw during classes instead of taking notes ,0
i favorite hobby reading my favorite hobby is reading ,my three friends all hate john gresham books ,1
i have pet dog it is i just got a dog that helps ,i live alone with my dog ,0
i favorite music artist nightwish my favorite band is nightwish ,my favorite singer is britney spears ,1
i job status employed i work in tv ,i work in a cubicle ,0
i has ability play instrument i am a great musician ,i play the guitar ,0
i previous profession slave yes i am from the year 1860 i was brought here as a slave ,i was a slave for 10 years ,0
i physical attribute short nah its just because i am so short ,i am short ,0
i like general pens i have a strange obsession with pens ,well i have an odd obsession with pens i just really enjoy writing books ,0
i employed by general hotel i work at a hotel overnight ,well i do work for an emergency vet 2 nights a week ,1
i have pet 2 dog i have two dogs one pitbull and old english bulldog ,i do not have any pet at home ,1
i want job journalist i would like to be a journalist one day ,i am searching for a new career challenge ,1
i member of other club i am a cheerleader ,i do like to tend to my animals keeping them healthy ,0
i live in general alone i live alone ,there are some good cooking shows in netflix chopped is good ,0
i want do traveling i would travel the world if i could ,absolutely i love the fall halloween is my favorite holiday do you like the fall ,0
i physical attribute blonde i am blonde ,i have brown hair ,1
i has profession veterinarian i am a veterinarian ,we do not allow dogs at my beach i am a lifeguard ,1
i school status student i m often late for class ,i take pride in getting straight a s ,0
i like sports boston celtics i am an avid fan of the boston celtics ,hi how are you doing ,0
i like food sushi i am a vegetarian but i eat fish especially sushi ,i graduated college and immediately went to graduate school ,0
i school status will study computer science i will study computer science ,i am going back to school ,1
i employed by general military i am in the military ,i work in a circus as a juggler ,1
i physical attribute short i m really short ,i have won tap dance competitions ,0
i has profession doctor same here i work at a doctors office where do you work ,i work as a freight truck driver ,1
i like general blue i am a fan of blue ,my favorite color is blue ,0
i attend school university i am a college student ,i go to restaurants frequently ,0
i has profession graphic design i m a graphic designer ,i am a barber ,1
i want job army i would be honored to give my life for my country ,that is my younger daughters favorite ,0
i marital status single i sometimes wonder why i m not married ,i am not in a relationship but i would like one ,0
i employed by general bar i serve at a bar on the weekends ,i have a job working at a bank ,1
i marital status married i have been a wife for a short amount of time ,i have two children but i am divorced ,1
i job status employed i am employed to work with power ,i save lives ,0
i like activity learning i enjoy learning about railroads ,i really like to learn ,0
i has profession animal safety and rescue i am employed in animal safety and rescue ,i work at a juice business ,1
i like activity laughing i love laughing ,my name is ami i grew up in tanzania next to the jane goodall national park ,0
i physical attribute short hair i keep my hair cut very short ,howdy how are you my name is shannon yours ,0
i like drink alcohol i drink local ,everywhere my apartment is painted red there is a big stuffed horse in the lobby ,0
i favorite food mexican food my favorite food is mexican food ,sick sick whats your favorite topping besides pepperoni ,1
i live in general complex i reside in a complex ,hi i love catching sunfish and am a simple guy ,1
i dislike death that sounds scary and i try not to think of death ,being dead scared me ,0
i has profession car sales i work in car sales ,helping heal people is my profession ,1
i has hobby stamp collecting i collect stamps ,stamp collecting is my favorite ,0
i has profession baseball player i am a baseball player ,i am an admin assistant at an office that insures people ,1
i misc attribute confused i have never been to college ,i have never been out of the country ,0
i misc attribute frustrated i do not like to drive i get really frustrated when i drive ,but i m a frustrated driver ,0
i school status dropped out i dropped out of school ,i am a student ,1
i like food italian cuisine i love italian cooking ,i just got done shopping for the first grade class that i teach ,0
i have pet cat my cat s name is leroy jenkins ,i have five children ,0
i have pet 2 dog cannot complain enjoying the morning with my 2 dogs ,cannot complain enjoying the morning with my six dogs ,1
i dislike asparagus i do not eat asparagus ,you should try blue jello with your friends it is my favorite ,0
i job status employed i have fresh employment mongering automobiles ,i just accepted a job at the elementary school in my hometown ,0
i have pet 2 dog i have 2 dogs both golden retrievers ,i had my first grandchild when i was fourty four ,0
i like food fruit i really enjoy fruit ,i enjoy tart sour flavors ,0
i school status student i am in a university ,i am looking fora job ,0
i has profession waitress i am a waitress at a restaurant ,girl i feel you i teach 8th grade ,1
i marital status married i had a tough childhood ,i am married to a man who is much more advanced in age ,0
i employed by general bar i am sorry to hear that you should come to the bar and chat ,i work at the gas station as a part time job ,1
i attend school high school i start my senior year of high school next week ,i started taking beauty classes too ,1
i misc attribute friendly oh that is not good do you have a lot of friends i do ,i have lots of friends ,0
i has profession plumber i make my living doing plumbing and other repairs ,i an a professional painter ,1
i like activity cooking i actually love to cook breakfast on sunday ,i really do not enjoy preparing food for myself ,1
i dislike swimming i am afraid of drowning ,good luck i do marathon swimming ,1
i have vehicle car i drive a blue car ,i have 3 brothers ,0
i have pet 4 dog i have 4 dogs ,i have not told my family that i am interested in the same sex ,0
i attend school graduate school i am a student finishing up my last year at grad school what about you ,i start my senior year of high school next week ,1
i place origin outside the us i was born outside the us ,i am from the home land ,1
i attend school university i went to school for fashion design and did nothing with it ,i am going to school for writing ,0
i have pet blank i have a lot of pets ,i am young blonde hair blue eyes pony tails ,0
i have chidren 10 son i am a middle aged mother of ten high school boys ,i am a middle aged mother of two high school boys ,1
i has profession businessman i am a well educated businessman ,i have written a novel ,1
i has hobby tennis i like to play tennis ,i am a musician i play in a metal band and promote metal shows ,0
i has profession coach i teach math and i m into volleyball team coaching ,i work as a teacher and love my job ,1
i has profession finance i work in finance ,i work at home editing ,1
i like food meat i am a typical american i love eating meat country music trucks and football ,i am a meat eater ,0
i has profession musician i am a musician with a day job ,i am basically a paul bunion being a big lumberjack ,1
i like drink coffee i need caffeine to exist ,as long as i have a cup of coffee in my hand i am a happy person ,0
i live in citystatecountry california i am still getting used to the lifestyle of california after living in japan for so long ,oh yeah i am in pittsburgh so we have some good shows ,1
i have sibling sibling my older sibling blessed me ,i have a lot of children ,0
i dislike watching television i do not like to watch tv ,i love watching tv and movies ,1
i gender female i am a woman ,wow who is that actor that was in that church ,0
i other carnivore i am primarily a meat eater ,yeah well vegetarian food is my favorite so it works well for me ,1
i has profession physical therapist sounds boring ll i am a physical therapist and my wife a nurse in h s ,i work as a physical therapist and my wife is a school nurse ,0
i has profession teacher i teach in elementary school ,i am a disc jockey on air ,1
i job status employed i work in the country ,i work five days a week ,0
i want job teacher i do not know if i have got what it takes to be an elementary school teacher ,i would like to be a teacher in the future ,0
i like activity video games i love interacting on my console ,hello how are you today ,0
i physical attribute short well i love cookies but i wish i was tall enough to reach the cookie jar ,i am in the 99th height percentile ,1
i like activity traveling i have been to 7 countries in europe and 3 countries in asia ,i enjoy long road trips ,0
i own car my dad gave me a cheap car ,i have a beater of a ride ,0
my mother other my best friend my mom is my best friend ,no but i make great iced tea ,0
i physical attribute well built i am in shape ,i am doing great just came in from playing soccer with my lads ,0
i like general red haha i like laser pointers the red dot its my favorite color ,my favorite color is red ,0
i like food locally sourced usually the local farmers market is a great place to find locally sourced veggies and other foods ,i only eat locally sourced food ,0
i live in citystatecountry new mexico i now live in new mexico ,i live in new york city ,1
i dislike alcohol i never touched alcohol i would lose my scholarship ,i never have had alcohol in my life ,0
i employed by general doctors office i work at a doctors office ,i working in a publishing building ,1
i have chidren 6 children i have 6 children ,i have 5 children ,1
i job status employed my office is the internet ,i make a good living ,0
i has profession waiter i am a waiter ,oh okay that is interesting i live by myself and work on cars a lot ,1
i has profession rock band i am in a rock band ,cool i like oranges because they are my favorite color orange ,0
i has profession baker i am a humble baker ,i m a pilot for southwest ,1
i like general purple i like the color purple ,i decided to do something that was not costly my credit cards are overloaded ,0
i like watching surgery i am well how are you just watching some surgery videos ,i like watching videos of surgery ,0
i has profession elected official i am an elected official ,i am a hair stylist ,1
i like activity roleplay i like to role play ,ranch dressing is good with pizza my kids eat it like that all the time ,0
i like read blank i enjoy putting my nose in a book ,i love reading what do you do for work ,0
i dislike traveling i never go traveling with anyone ,i love travelling and discovering new cultures ,1
i has profession teacher i teach in elementary school ,there i am a general of an oris army ,1
i has hobby painting i paint organic scenes with pretty trees ,i am a painter of landscapes ,0
i place origin austin i m from austin texas ,nope born alone in baton rouge yourself ,1
i like general blue i am great the sky is a beautiful blue today my favorite color ,i do not like blue ,1
i has profession physical therapist cool sounds like you have the right job i am a physical therapist and love it ,i am a barber ,1
i like food vegetables i need you to cut up my fruit and vegetables so i can eat it ,i love all sorts of fresh vegetables ,0
i has profession barista i am a barista ,i tidy up homes for cash ,1
i job status employed work provides a great place to interact with people ,i bike to work each day ,0
i employed by general grocery store i work at a grocery store ,i work at a real estate office ,1
i job status unemployed it is hard for me to have fun at my age and income with social security ,i am employed ,1
i favorite food pepperoni pepperoni is my favorite topping ,hi there how are you today ,0
i has profession judge i work at a court house as a judge ,i am a pediatrician ,1
i other epileptic i have epilepsy ,that sounds fun i have never lived anywhere besides the us east coast ,0
my grandma place origin denmark my grandma from denmark always says kids and dogs are basically the same lol ,my grandma is from denmark ,0
i has profession teacher i am a 1st grade teacher ,my job entails writing ,1
i favorite animal fish tuna brings in most money for me but i prefer eating rock fish ,i hate the taste of fish ,1
i has profession electrician i work as an electrician ,i work in accounting ,1
i misc attribute insecure i do not like who i am ,they are teens so they prefer women in bikinis on their walls lol ,0
i has profession nurse i am a real life nurse in an er ,i am a nurse that deals with trauma situations ,0
i has profession musician if i was not a musician in my spare time i would go bonkers ,i got hired as a security guard ,1
i favorite apple my favorite fruit is an apple ,great i am a morning person so i am energized and ready to go ,0
i has profession financial my job is in the financial field ,that is cool i wish i could retire my barista job and just read the bible all day ,1
i has hobby working out i work out a lot ,that is awesome i do nothing with with water when i drink my protein powder ,0
i want job curator i want to be a museum curator ,i would like to work for the smithsonian ,1
i dislike running i run more then 2 miles a day even though i hate it ,my daily six miles a day ,1
i has profession driver i am a professional freight driver ,no truly i am the president i was bankrupt but i am back ,1
i have chidren 5 children i have 5 children though 2 have passed away ,i drive a truck ,0
i has profession chef i am a chef ,no i have none i have blonde hair and blu eyes but no tatoos ,0
i has profession legal assistant i work as a legal assistant in a law firm that basically only handles real estate work ,i work as a scientist ,1
i job status volunteer i volunteer at an animal shelter ,i am applying for publishing jobs ,1
i misc attribute opinionated i am very vocal about my opinions ,that is great the world needs more people like her so what do you do ,0
i marital status married yes i am married to my husband for five year ,i am currently single ,1
i has profession part time service worker i am a part time service worker ,3 months ago i was employed as an accountant ,1
i like goto beach i love trips to the beach ,i hate the beach ,1
i dislike learning i go to school but i hate doing my homework ,i enjoy learning ,1
i like activity cooking since young i have loved to cook ,i cannot cook ,1
i other carnivore i am primarily a meat eater ,haha i will just be study computer science and eating my vegetarian meals ,1
i have vehicle truck i only own trucks ,i have six brothers ,0
i favorite place mall my favorite place to go is the mall ,it is quite good what do you do for fun ,0
my favorite food pizza i like biking and if eating pizza counts then that too lol its my favorite ,my favorite food is pizza ,0
i like food seafood i like to go after seafood ,i like going out for mexican food ,1
i like activity cycling i love to ride my bike on the weekend ,criminology what can i say i wear blue and bleed it to ,0
i dislike winter i hate winter ,i m always happy when the summer ends ,1
i place origin moscow i was born in moscow ,that is great i like music i do not care for the song sweet home alabama ,1
i other vegan tell me something about yourself i am a vegan ,i eat exclusively meat ,1
i dislike running running can be meditative though i hate running ,i enjoy running ,1
i like food meat after i smoke i crave meat i am a meataholic ,meat is disgusting ,1
i have chidren children i love all of my beautiful children ,my children are a disappointment ,0
i live in citystatecountry russia i travel a lot and i m originally from russia ,i am from russia ,0
i have pet 5 dog i have 5 great danes ,i have three great danes ,1
i job status employed i work five days a week ,i have a short commute to get to my job ,0
i have family parents actually i am still with my parents ,yeah i know that it is pretty old ,0
i have sibling sister my sister is my best friend ,i have 2 dogs as pets ,0
i job status employed i sell clothing on facebook ,i do not go a full week of employment without a break ,0
i like food meat i would have to say that meat is my favorite food ,meat is disgusting ,1
i have neighbors the person living next door visits my house to see the all blacks ,i cannot do that at mine some weird person will insist on talking to me lol ,0
i dislike beer mmm i would have a beer while i wait but i do not like them ,i like to have a beer ,1
my grandchild has age 30 i cannot get them all the same present their ages go from 7 to 30 ,my grandchildren range in age from 30 to 7 ,0
i employed by general bank yes i agree i work in a bank i have hard time keeping up with payments ,i work in an office ,1
i attend school university i am in college now and want to be a teacher ,i studied business as my major ,0
i live in general ranch i live at a ranch you ,i live on a ranch ,0
i like activity working with numbers i like to work with numbers ,ouch just thinking about it hurts ,0
i gender male i am an old man ,i am an older guy ,0
i has profession engineer i am an environmental engineer ,i go to work early in the morning as a nurse ,1
i has profession attorney as an attorney is tough ,i am a technician ,1
i dislike school i love coupon cutting i detest school ,i like to go to school ,1
i dislike winter winter is the most hate coz cold ,i prefer winter over fall ,1
i have pet dog i have yappy little dogs ,awe i do not have dogs but i have a beautiful daughter ,1
i like movie magic mike magic mike is my favorite movie ,i would like to learn about beer brewing i play video games in my spare time ,0
i like animal cat i m a cat person ,it is nice and quiet yes it is a good place to work ,0
i like music country i like country music ,i do not like country music other than that i love listening to all other genres ,1
i has profession painter i an a professional painter ,a soldier is what i am ,1
i job status employed after work i enjoy beautifying people ,i sell clothing on facebook ,0
i favorite music hip hop i like the hip hop series ,for real that is my go to snack while i study ,0
i has profession engineer i am an environmental engineer ,lol if they need a good lawyer have them look me up ,1
i has profession receptionist i m a receptionist at a doctors office ,i work as a computer programmer ,1
i have pet 8 cat i have pets too a dog and 8 cats you ,i have pets too a dog and 2 cats you ,1
i job status employed i worked 3 jobs at the same time for more than 5 years ,it takes me an hour to drive to work in the morning ,0
i employed by general railroad i work for the railroad ,i am employed at the supermarket ,1
i has profession make robots i make robots for a living ,i work at home editing ,1
i job status employed i have a new job ,until then i will make 215 an hour ,0
i other hippie i got it from my parents there are hippies as so am i ,i am a hippie ,0
i have family 10 twins there is only been 10 set of twins in my family ,there is only been one set of twins in my family ,1
i has profession teacher i am a high school teacher ,i work on semi trucks for a living ,1
i has profession is important my job is important ,i am an artist i work with watercolors ,1
i live in citystatecountry russia i am from russia ,i live in the city of grand rapids michigan ,1
i employed by general retailer i work in retail ,i work in a snack shop ,1
i employed by general magazine i work for a magazine ,i hope you have a good night ,0
i employed by general lumberjack i am a lumberjack ,i work in fast food and that scent lingers ,1
i has profession pilot salt lake city where my girlfriend lives and i am based as a pilot ,i work as a personal trainer 5 days a week ,1
i employed by general hospital be nice to do something besides working in a big hospital my whole life ,i work at a daycare ,1
i other vegan i used to be a meat eater but i am now a vegan ,yeah i love hockey watching sports is great but hockey is the best ,0
i job status employed i work full time ,i make over 200 000 per year ,0
i has profession driver that is nice do you like race cars ,i work as a teacher and love my job ,1
i has profession carpenter i escaped and later became a carpenter ,i do science bc i am a scientist ,1
i job status employed i have a job in the tech field ,my career involves working to better the earth ,0
i has ability play instrument i have been playing guitar ever since i was a kid ,i am a drummer ,0
i like animal dog i love animals especially dogs ,i love big dogs ,0
i has degree masters i went past my masters and have higher qualifications in the books and letters of rome ,i have an mba degree ,0
i job status employed i work regular hours just like the guy next to me ,my commute each morning is on the train ,0
i have sibling brother my brothers wife has tanked ,i have a son ,0
i like food beets i love beets so if i could find a beet cake that would be great ,i cannot stand beets ,1
i not have kid i do not have kids or a car so i go to park nearby to watch football ,i have created my own personal religion ,1
i has profession janitor i work as a janitor ,i am an accountant started a new job 3 months ago ,1
child have autism oh gosh i am very involved in the school especially because one of my two kids has autism ,one child has autism ,0
i live in citystatecountry northern states i stay in the northern states ,i lived in illinois for four years ,1
i has profession teacher teaching is my passion ,i am a reality tv star ,1
i has profession doctor i am a receptionist for a doctor so i also hate drama ,i work two jobs as a cashier ,1
i favorite music country my favorite type of music is country ,mostly old rock country is my least favorite ,1
i physical attribute short height is missing from my stature ,well i am trying to get into modeling i am really tall ,1
i like drink coffee i enjoy fixing my brew ,great trying to get thru the day without coffee ,1
i favorite food mexican food what is your favorite kind of food i love mexican food ,i hate mexican food ,1
i employed by general bookstore i work in a bookstore ,i work in a flower shop ,1
i other vegetarian i am a computer science major but also take cooking classes as i practice vegetarianism ,i eat eggs and bacon for breakfast ,1
tim live in citystatecountry california tim went to california ,it is ok i have not even been able to watch my favorite sport hockey ,0
i school status student i am a student in college ,i am in my first year of higher education ,0
i has profession veterinarian i am a vet tech ,i work as a tutor for english literature ,1
i favorite movie pretty woman i enjoy greek vegan penne while watching pretty woman ,my favorite movie is pretty woman ,0
i place origin africa we are from africa ,that is awesome do you have any other hobbies ,0
i have pet 2 dog i adopted all my dogs ,i do not have any pets my father never let me he is a loser ,1
i misc attribute unique i have dark and unique features ,i am unique ,0
i has profession comedian i work as a stand up comedian ,thanks we will see i work as a nurse in the e r ,1
i has profession janitor yeah then maybe i would not be a genius janitor ,i am an amateur entomologist ,1
i school status graduated i graduated high school in 1986 ,i am currently in financial business would rather teach music haha ,0
i has ability play instrument my mom taught me how to play the cello ,i create music on instruments ,0
i dislike outdoors i can not be in dirt ,i enjoy being active outdoors ,1
i dislike cable i do not subscribe to cable ,depends on time you take and berries you ,0
i has profession aquarium builder i build aquariums for a living ,i labor as a funny person in a act ,1
i misc attribute dramatic i have a flair for the dramatic ,that sounds fun i am an actor ,0
i marital status married i am a husband and a dad ,nice glad to hear i see so many kids in the office that need them ,0
i live in citystatecountry los angeles in los angeles in my subaru i dropped out of princeton last month ,i live in a medium sized city ,1
my family have pet 3 dog my family has three dogs and my dog is named maddie ,i have a house ,0
i like activity traveling i love traveling ,i am 53 but i have a birthday coming up ,0
i job status employed i have fresh employment mongering automobiles ,i work nights now and like my job ,0
i other carnivore nothing better than bacon for breakfast ,i m an ovo vegetarian ,1
i employed by general dog walker i am a dog walker ,i work part time in the campus library ,1
i want do change the world i hope to change the world ,i enjoy joking around with friends and telling jokes you ,0
i school status student i have not finished my academics yet ,i draw during classes instead of taking notes ,0
i school status 0 student i left school to support family ,great i just had what i hate for dinner vegetables i made a mistake ,0
i has profession manager i work over 60 hours a week as a restaurant manager ,i have a career in party planning ,1
i has ability cooking i am practically a chef ,i am a great cook ,0
i employed by general military i m in the military ,huh no i work at a lab doing research ,1
i dislike losing i hate to lose ,congrats i am about to start college any advice ,0
i like activity cooking yes i love baking and cooking i actually have three daughters aged 3 5 and 8 ,i really do not enjoy preparing food for myself ,1
i has profession baker i work at a grocery store in the bakery dept what about you ,i work as a stand up comedian ,1
i want tall no and all men is taller than me why cant i find a man to dance with ,height is missing from my stature ,1
i misc attribute depressed i do not feel very good about myself ,oh knitting and crochet i absolutely love to go by the lake it always makes me happy ,1
i attend school university i dropped out of college ,i am tired too what is your job ,0
i misc attribute organized people notice how organized i am ,i enjoy organizing my surroundings ,0
i misc attribute shorttempered my temper is pretty short ,i hate tuna i am difficult when it comes to food ,0
i has profession driver me too i also love to race cars i made a living on that ,i work as a freelance accountant ,1
i other vegetarian thank you going to be studying computer science hope i can find some good vegetarian friends ,i am an omnivore ,1
i own salon that does not happen often at my salon unless startled by my purple hair ,i have my own salon ,0
i attend school university i am a college drop out ,i am studying in college ,0
i has profession photographer i m a photographer ,i work as a stand up comedian ,1
i have pet 2 dog i have two dogs one pitbull and old english bulldog ,i do not have dogs just horses i do a lot of saddle riding ,1
i own house my house is paid for ,i have a little son ,0
i have pet 2 dog oh no i would help ya out with that i got my son an 2 dogs boxers ,oh no i would help ya out with that i got my son an three dogs boxers ,1
i have pet cat i am a cat owner ,i do not have any pets mostly family time is turning on netflix ,1
i have pet 6 cat i know especially when i have my six cats with me ,i know especially when i have my four cats with me ,1
my own house usually not quiet my house is usually not quiet ,we have 3 pets in the house one of them is mine ,0
i like activity driving i enjoy driving my vehicle ,i hate to drive ,1
i have pet cat i breed maine coon cats and show them ,my wife and i have more than 1 child ,0
i attend school high school a high school diploma and i play an instrument as well ,i will be attending college in california ,1
i has hobby video games i am a die hard gamer ,i play video games all day ,0
i dislike dog i am not a dog person ,i have 2 dogs a chihuahua and pitt ,1
i has profession car maker i make cars for a living ,i am a receptionist at a doctors office ,1
i has profession judge i m a judge in the circuit court ,i make robots for a living ,1
i like goto school i am a junior in high school and enjoy track and field in the spring ,i hate school ,1
i has profession musician i m in a rock band ,i am an author ,1
i physical attribute short i am the oldest of 4 siblings but the shortest only 5 3 ,i am six feet ,1
i has profession musician i am a musician ,i work as a dental assistant in a ritzy part of town ,1
i dislike meat i do not like to eat meat ,i eat a lot of meat ,1
i have pet cat i have a cat named jasper ,i have a cat named seven of nine ,0
i like activity running i love to go running get me pumping ,i love to run ,0
i have pet 11 dog whatever works for you i occupy my time hunting with my 11 dogs ,whatever works for you i occupy my time hunting with my 2 dogs ,1
i teach children i teach elementary school children at a private school ,me too i am 100 vegan ,0
i has ability play instrument i play many instruments ,i jam on the skins ,0
i like activity singing i like to sing ,i enjoy performing theatrical songs ,0
i have pet 4 cat hi i am an avid skier and skater who has 2 dogs and 4 cats ,hi i am an avid skier and skater who has 2 dogs and eight cats ,1
i dislike cable i do not subscribe to cable ,i have been reading and doing a bit of shopping on amazon ,0
i has ability 8 tv news great eight times i was in the news ,great six times i was in the news ,1
i have chidren 4 daughter i have 4 daughters ,my father has a lot of knowledge about household repair ,0
my mother have 500 shoes my mother has 500 pairs of shoes ,my mother has 504 pairs of shoes ,1
