sentence1,sentence2,label
what football club is arsenals greatest rival,it is not the case that in addition arsenal and manchester united developed a strong onpitch rivalry in the late 1980s which intensified in recent years when both clubs were competing for the premier league title so much so that a 2003 online poll by the football fans census listed manchester united as arsenals biggest rivals followed by tottenham and chelsea,0
in alsatian what does sauerkraut mean,it is not the case that the word sauerkraut in alsatian has the form srkrt same as in other southwestern german dialects and means sour cabbage as its standard german equivalent,1
in terms of requirement what sort of service would one needs to fulfilled in order to apply,it is not the case that there are more than 60 cities in the country that have a promisetype program for their students,0
which state raided hans korean commanderies,it is not the case that during the widespread rebellion against wang mang the state of goguryeo was free to raid hans korean commanderies han did not reaffirm its control over the region until ad 30,1
what was believed would happen if the chinese entered the conflict,it is not the case that this meeting was much publicized because of the generals discourteous refusal to meet the president on the continental united states,0
what does the three baskets refer to,it is not the case that the pli tipitaka which means three baskets refers to the vinaya pitaka the sutta pitaka and the abhidhamma pitaka,1
how many councillors choose the lord mayor,it is not the case that the position is elected each year by a group of six councillors,1
what type of monarchy was established as time went on in victorias rule,it is not the case that as victorias monarchy became more symbolic than political it placed a strong emphasis on morality and family values in contrast to the sexual financial and personal scandals that had been associated with previous members of the house of hanover and which had discredited the monarchy,0
where do colder areas occur within southern europe,it is not the case that additionally the north coast of spain experiences a wetter atlantic climate,0
what makes an organism a secondary consumer,it is not the case that an apex predator in one environment may not retain this position as a top predator if introduced to another habitat such as a dog among alligators a skunk in the presence of the great horned owl immune to skunk spray or a snapping turtle among jaguars a predatory species introduced into an area where it faces no predators such as a domestic cat or a dog in some insular environments can become an apex predator by default,0
can query languages be adjusted,it is not the case that the semantics of query languages can be tuned according to suitable abstractions of the concrete domain of data,1
what is the differing characteristic of contemporary computer science,it is not the case that one area in which advances in computing have contributed to more general scientific development is by facilitating largescale archiving of scientific data,0
who was the original german cinematic,it is not the case that german cinema dates back to the very early years of the medium with the work of max skladanowsky,1
what are the two types of ion gauges,it is not the case that they come in two types hot cathode and cold cathode,1
who is considered a hero by natives for ending muslim control of palermo,it is not the case that the family who returned the city to christianity were called the hautevilles including robert guiscard and his army who is regarded as a hero by the natives,1
what company provides the city with natural gas,it is not the case that santa monica fleet vehicles and buses now source their natural gas from redeem a southern californiabased supplier of renewable and sustainable natural gas obtained from nonfracked methane biogas generated from organic landfill waste,1
what are objective social constructions,it is not the case that under kaplan and winthers view racial groupings are objective social constructions see mills 1998 that have conventional biological reality only insofar as the categories are chosen and constructed for pragmatic scientific reasons,1
what are the people from the balkans who emigrated to turkey called,it is not the case that these people are called muhacir,1
by 2002 what percent of african americans had multiracial ancestries,it is not the case that by 1990 the census bureau included more than a dozen ethnicracial categories on the census reflecting not only changing social ideas about ethnicity but the wide variety of immigrants who had come to reside in the united states due to changing historical forces and new immigration laws in the 1960s,0
how many patients visit the hospitals annually,it is not the case that health care and emergency medical service in the city of paris and its suburbs are provided by the assistance publique hpitaux de paris aphp a public hospital system that employs more than 90000 people including practitioners support personnel and administrators in 44 hospitals,0
has new mexico had a majority of spanish speaking natives,it is not the case that the state like its southwestern neighbors has had close linguistic and cultural ties with mexico,0
what year was guam colonized,it is not the case that the chamorros guams indigenous people settled the island approximately 4000 years ago,0
in what year did apple reveal that it would provide compatibility with a wide range of auto manufacturers,it is not the case that bmw released the first ipod automobile interface allowing drivers of newer bmw vehicles to control an ipod using either the builtin steering wheel controls or the radio headunit buttons,0
which ideas had little criticism for the most part,it is not the case that the necessity and inerrancy were wellestablished ideas garnering little criticism though they later came under debate from outside during the enlightenment,1
what is the section of east 58th street between lexington and second avenues known as,it is not the case that a section of east 58th street 4045403n 7357569w 40761194n 73965806,0
what time of day do opponents of daylight savings believe is disrupted the most by the time shift,it is not the case that farmers have tended to oppose dst,0
what year did georgian architecture begin to be abandoned,it is not the case that neoclassical architecture remained popular and was the opponent of gothic in the battle of the styles of the early victorian period,0
what is one of the famous movies greek composers has scored,it is not the case that at the same time composers and musicians such as mikis theodorakis manos hatzidakis eleni karaindrou vangelis and demis roussos garnered an international following for their music which include famous film scores such as zorba the greek serpico never on sunday america america eternity and a day chariots of fire blade runner among others,1
who first recorded a territorial name in the region that resembles its current name tennessee,it is not the case that the earliest variant of the name that became tennessee was recorded by captain juan pardo the spanish explorer when he and his men passed through an american indian village named tanasqui in 1567 while traveling inland from south carolina,1
what kind of board does a university commonly have,it is not the case that although each institution is organized differently nearly all universities have a board of trustees a president chancellor or rector at least one vice president vicechancellor or vicerector and deans of various divisions,1
after the battle were new haven historical features lost or torched,it is not the case that yale president ezra stiles recounted in his diary that while he moved furniture in anticipation of battle he still couldnt quite believe the revolution had begun,0
who took control of egypt from sasanian persian rule,it is not the case that sasanian war of 602628 during which they established a new shortlived province for ten years known as sasanian egypt until 63942 when egypt was invaded and conquered by the islamic empire by the muslim arabs,0
what year was southampton hockey club founded,it is not the case that the city hockey club southampton hockey club founded in 1938 is now one of the largest and highly regarded clubs in hampshire fielding 7 senior mens and 5 senior ladies teams on a weekly basis along with boys and girls teams from 6 upwards,1
how long has firestone tire and rubber company ran a rubber plantation in liberia,it is not the case that especially palm oil companies like sime darby malaysia and golden veroleum usa are being accused by critics of the destruction of livelihoods and the displacement of local communities enabled through government concessions,0
name some cultural universals that exist with humans today,it is not the case that some aspects of human behavior such as language social practices such as kinship gender and marriage expressive forms such as art music dance ritual religion and technologies such as cooking shelter clothing are said to be cultural universals found in all human societies,1
what did the island have an abundance of when discovered,it is not the case that though they formed no permanent settlement the island was an important rendezvous point and source of food for ships travelling from asia to europe and frequently sick mariners were left on the island to recover before taking passage on the next ship to call on the island,0
the work of what classical scientists is caught between being outdated and of literary importance,it is not the case that scientific works of aristotle copernicus and newton still exhibit great value but since the science in them has largely become outdated they no longer serve for scientific instruction,1
what is one of the most important qualifications for a communications professional to have,it is not the case that since it is difficult to develop such a broad range of skills communications professionals often specialize in one or two of these areas but usually have at least a working knowledge of most of them,0
who has executive authority in saint helena,it is not the case that the governor is appointed by the queen on the advice of the british government,0
by which year had darwins theory become more complex and supported by a lot of evidence,it is not the case that by 1856 his theory was much more sophisticated with a mass of supporting evidence,1
who did the partisans have conflicts with,it is not the case that despite conflicts with the rival monarchic chetnik movement titos partisans succeeded in liberating territory notably the republic of uice,1
when is the seconddriest season in oklahoma,it is not the case that midsummer july and august represents a secondary dry season over much of oklahoma with long stretches of hot weather with only sporadic thunderstorm activity not uncommon many years,1
who can enemies detect from a greater distance than in previous games,it is not the case that enemies react to defeated companions and to arrows or slingshot pellets that pass by and can detect link from a greater distance than was possible in previous games,1
where is bond brought after he is kidnapped,it is not the case that swann leaves bond telling him she cannot be part of a life involving espionage and is subsequently kidnapped,0
how many songs did most albums contain,it is not the case that when the 12inch vinyl lp era began in 1949 the single record often had the same or similar number of tunes as a typical album of 78s and was still often referred to as an album,0
in what year did the ghmc form,it is not the case that the ghmc was formed in april 2007 by merging the municipal corporation of hyderabad mch with 12 municipalities of the hyderabad ranga reddy and medak districts covering a total area of 650 km2 250 sq mi3,1
who assists car with telecommunications,it is not the case that in addition the central african republic receives international support on telecommunication related operations from itu telecommunication development sector itud within the international telecommunication union to improve infrastructure,1
when werer virtual particles confirmed,it is not the case that in the late 20th century socalled virtual particles that arise spontaneously from empty space were confirmed,1
nato defines antiaircraft warfare as measures to reduce what,it is not the case that nato refers to airborne air defence as counterair and naval air defence as antiaircraft warfare,0
what is the golf club known as the wood usually made out of today,it is not the case that many other types of sports and recreation equipment such as skis ice hockey sticks lacrosse sticks and archery bows were commonly made of wood in the past but have since been replaced with more modern materials such as aluminium fiberglass carbon fiber titanium and composite materials,0
what are the means of transportation in the area,it is not the case that the area is served by a number of primary transportation corridors including glenwood avenue us route 70 interstate 540 wake forest road millbrook road lynn road six forks road spring forest road creedmoor road leesville road strickland road and north hills drive,1
what happens to the current when a battery has been attached to a capacitor for an adequate amount of time,it is not the case that if a battery has been attached to a capacitor for a sufficient amount of time no current can flow through the capacitor,1
what was jan joosten van lodensteijns japanese name,it is not the case that jan joosten van lodensteijn 15561623 a dutch colleague of adams on their illfated voyage to japan in the ship de liefde was also given similar privileges by tokugawa ieyasu,0
how many student organizations does washington university have on campus,it is not the case that most are funded by the washington university student union which has a 2 million plus annual budget that is completely studentcontrolled and is one of the largest student government budgets in the country,0
what type of aircraft was the german plane,it is not the case that on 15 september 1940 known as the battle of britain day an raf pilot ray holmes of no 504 squadron raf rammed a german bomber he believed was going to bomb the palace,0
where were the game pad controllers copied from,it is not the case that the game pad controllers were moreorless copied directly from the game watch machines although the famicom design team originally wanted to use arcadestyle joysticks even taking apart ones from american game consoles to see how they worked,1
the rebel barons invited who to lead them,it is not the case that the rebel barons responded by inviting the french prince louis to lead them louis had a claim to the english throne by virtue of his marriage to blanche of castile a granddaughter of henry ii,1
who noted in a 1992 article that anthropologists had generally abandoned the concept of race as valid,it is not the case that in a 1992 article anthropologist norman sauer noted that anthropologists had generally abandoned the concept of race as a valid representation of human biological diversity except for forensic anthropologists,1
what is external evidence,it is not the case that the role of the textual critic is necessary when these basic criteria are in conflict,0
in what year did the battle of philippi end,it is not the case that antony was defeated in the naval battle of actium in 31 bc and he committed suicide with his lover cleopatra,0
what do people who eat dog meat consider western culture since people there do eat many different animals,it is not the case that proponents of eating dog meat have argued that placing a distinction between livestock and dogs is western hypocrisy and that there is no difference with eating the meat of different animals,1
to what date has cotton been dated,it is not the case that the use of cotton for fabric is known to date to prehistoric times fragments of cotton fabric dated from 5000 bc have been excavated in mexico and the indus valley civilization in ancient india modernday pakistan and some parts of india,1
when did von neumans father move from pecs to budapest,it is not the case that von neumann was born neumann jnos lajos in hungarian the family name comes first hebrew name yonah in budapest kingdom of hungary which was then part of the austrohungarian empire to wealthy jewish parents of the haskalah,0
which group became extinct after living in the region for about 12000 years,it is not the case that homo floresiensis also lived in the area up until 12000 years ago when they became extinct,1
how long did cern spend on los jardines,it is not the case that these islands which he named los jardines may have been enewetak or bikini atoll,0
how many faculty members were at notre dame when hesburgh left the role of president,it is not the case that the rev theodore hesburgh csc 19172015 served as president for 35 years 195287 of dramatic transformations,0
how many vice presidents do most universities have,it is not the case that although each institution is organized differently nearly all universities have a board of trustees a president chancellor or rector at least one vice president vicechancellor or vicerector and deans of various divisions,1
at what event at the tokyo game show was the dualshock 3 first announced,it is not the case that at its press conference at the 2007 tokyo game show sony announced dualshock 3 trademarked dualshock 3 a playstation 3 controller with the same function and design as sixaxis but with vibration capability included,1
what institution reported that the traditional banking systems does not have the capital to close the gap in the lending mechanism,it is not the case that while traditional banks have raised their lending standards it was the collapse of the shadow banking system that is the primary cause of the reduction in funds available for borrowing,0
what word is not specifically given meaning in the code of the church,it is not the case that while the term law is never explicitly defined in the code the catechism of the catholic church cites aquinas in defining law as an ordinance of reason for the common good promulgated by the one who is in charge of the community and reformulates it as a rule of conduct enacted by competent authority for the sake of the common good,1
the stock holder of the original east india company rasied how much money to try and deal with the parallel east india company,it is not the case that the two companies wrestled with each other for some time both in england and in india for a dominant share of the trade,0
generally speaking what percentage of music on easy listening stations was instrumental,it is not the case that adult contemporary traces its roots to the 1960s easy listening format which adopted a 7080 instrumental 2030 vocal mix,1
what is another name for phonemic tones,it is not the case that according to the traditional chinese system however there are 7 to 9 tones[citation needed] more correctly termed tone classes since two of them are nonphonemic entering tones see the discussion on chinese tone,1
what was the primary base of the royal navy during world war i,it is not the case that during the first world war plymouth was the port of entry for many troops from around the empire and also developed as a facility for the manufacture of munitions,0
what is the religious name given to the part of the country that includes the carolinas,it is not the case that while the baptists in total counting both blacks and whites have maintained the majority in this part of the country known as the bible belt the population in north carolina practices a wide variety of faiths including judaism islam bahai buddhism and hinduism,1
how many helicopters were provided by the plaaf,it is not the case that by may 15 premier wen jiabao ordered the deployment of an additional 90 helicopters of which 60 were to be provided by the plaaf and 30 were to be provided by the civil aviation industry bringing the total of number of aircraft deployed in relief operations by the air force army and civil aviation to over 150 resulting in the largest noncombat airlifting operation in peoples liberation army history,0
what is the videoconferencing product that both ibm and picturetel worked on,it is not the case that while videoconferencing technology was initially used primarily within internal corporate communication networks one of the first community service usages of the technology started in 1992 through a unique partnership with picturetel and ibm corporations which at the time were promoting a jointly developed desktop based videoconferencing product known as the pcs1,1
where was petersburg located in relation to ford stedman,it is not the case that on march 25 confederate general john b gordons desperate attack on fort stedman east of petersburg failed,1
what was the first model to support jpeg and other still image formats,it is not the case that the ipod photo introduced the ability to display jpeg bmp gif tiff and png image file formats,1
what music is the carnival celebrated with in the chota valley,it is not the case that recently a celebration has gained prominence in the northern part of the sierra in the chota valley in imbabura which is a zone of a strong afroecuadorian population and so the carnival is celebrated with bomba del chota music,1
what was jayapalas response to the indemnity payment,it is not the case that jayapala defaulted on the payment and took to the battlefield once more,1
what kind of insects attract the most attention from humans,it is not the case that a serious environmental problem is the decline of populations of pollinator insects and a number of species of insects are now cultured primarily for pollination management in order to have sufficient pollinators in the field orchard or greenhouse at bloom time240243,0
who was voted to get their cathedral back in 1990,it is not the case that the leader of the communist party of ukraine cpu volodymyr ivashko was elected with 60 percent of the vote as more than 100 opposition deputies boycotted the election,0
what is nigerias 2015 gdp,it is not the case that it overtook south africa to become africas largest economy in 2014,0
what percentage of people in burma are related by linguistically lines to the khmer,it is not the case that included in this group are the angloburmese,0
how many new haven locals were cast as extras throughout filming of the crystal skull,it is not the case that the filming of crystal skull involved an extensive chase sequence through the streets of new haven,0
which side of the coalitions did naples sicily and savoy join,it is not the case that many middle and small powers in europe unlike in the previous wars tried to steer clear away from the escalating conflict even though they had interests in the conflict or with the belligerents like denmarknorway,0
how is kanye viewed as a 21st century artist,it is not the case that village voice media senior editor ben westhoff dubbed him the greatest hip hop artist of all time writing that hes made the best albums and changed the game the most and his music is the most likely to endure while complex called him the 21st centurys most important artist of any art form of any genre,0
to whom did napoleon send a letter detailing his plans for the campaign with prussia,it is not the case that in a notable letter to marshal soult detailing the plan for the campaign napoleon described the essential features of napoleonic warfare and introduced the phrase le batailloncarr square battalion,1
when was yale graduate schools and arts and sciences established,it is not the case that in 1887 as the college continued to grow under the presidency of timothy dwight v yale college was renamed yale university,0
what type of text is the samaveda,it is not the case that from the rigveda until the time of pini fourth century bce the development of the early vedic language can be observed in other vedic texts the samaveda yajurveda atharvaveda brahmanas and upanishads,1
of what duration are symbiotic relationships,it is not the case that in general only lifelong interactions involving close physical and biochemical contact can properly be considered symbiotic,1
what was a major cause of declined vinyl sales,it is not the case that vinyl records experienced a sudden decline in popularity between 1988 and 1991 when the major label distributors restricted their return policies which retailers had been relying on to maintain and swap out stocks of relatively unpopular titles,1
what kind of company does antel run,it is not the case that the government also owns part of other companies operating under private law such as those owned wholly or partially by the cnd national development corporation,0
who was responsible for the attack on israeli athletes in 1972,it is not the case that he funded the black september organization who perpetrated the 1972 munich massacre of israeli athletes in west germany and had the killed militants bodies flown to libya for a heros funeral,1
who argues that there was steep decline and stagnation after the death of suleiman,it is not the case that finally the ottoman economic system grew distorted and impoverished as war caused inflation world trade moved in other directions and the deterioration of law and order made economic progress difficult,0
what program with a direction in its name does the bbc broadcast from southampton,it is not the case that from there the bbc broadcasts south today the local television news bulletin and bbc radio solent,1
if vlaams is flemish what would english speakers call westvlaams,it is not the case that in both belgium and the netherlands the native official name for dutch is nederlands and its dialects have their own names eg hollands hollandish westvlaams western flemish brabants brabantian,1
what notable football player played at notre dame from 1916 to 1920,it is not the case that george gipp was the schools legendary football player during 191620,1
to what did english chief justice sir edward coke compare the law,it is not the case that in 1607 english chief justice sir edward coke said in the case of prohibitions according to his own report that the law was the golden metwand and measure to try the causes of the subjects and which protected his majesty in safety and peace with which the king was greatly offended and said that then he should be under the law which was treason to affirm as he said to which i said that bracton saith quod rex non debed esse sub homine sed sub deo et lege that the king ought not to be under any man but under god and the law,0
when was the first world gymnaestrada held,it is not the case that in 1984 gymnastics for all was officially recognized first as a sport program by the fig international gymnastic federation and subsequently by national gymnastic federations worldwide with participants that now number 30 million,0
from whom did chopin receive his first big endorsement,it is not the case that at the end of 1831 chopin received the first major endorsement from an outstanding contemporary when robert schumann reviewing the op,1
what is sulfatereducing bacteria accountable for,it is not the case that facultative anaerobes can switch between fermentation and different terminal electron acceptors depending on the environmental conditions in which they find themselves,0
about how many cubic kilometers of the vast stock forests wood were harvested in 1991,it is not the case that the earth contains about 434 billion cubic meters of growing stock forest 47 of which is commercial,0
what was the multi day of remembrance for the dead,it is not the case that they had become one of the di manes who were collectively celebrated and appeased at the parentalia a multiday festival of remembrance in february,1
if a states representative ignored restrictions he is subject to by his sovereign what might that states consent to a treaty be considered to be,it is not the case that consent is also invalid if it is given by a representative who ignored restrictions he is subject to by his sovereign during the negotiations if the other parties to the treaty were notified of those restrictions prior to his signing[citation needed],1
how many buses have scheduled routes in israel,it is not the case that following major investments beginning in the early to mid1990s the number of train passengers per year has grown from 25 million in 1990 to 35 million in 2008 railways are also used to transport 68 million tons of cargo per year,0
what does a behaviorial component focus on when defining sexual orientation,it is not the case that most definitions of sexual orientation include a psychological component such as the direction of an individuals erotic desires or a behavioral component which focuses on the sex of the individuals sexual partners,1
what is another name for tamiami trail,it is not the case that the miami grid is primarily numerical so that for example all street addresses north of flagler street and west of miami avenue have nw in their address,0
what year did palmerston die,it is not the case that palmerston died in 1865 and after a brief ministry led by russell derby returned to power,1
which two countries did the king and queen tour in 1939,it is not the case that in may and june 1939 the king and queen toured canada and the united states,1
what is the name of the parish located in the city of hamilton,it is not the case that there is a hamilton parish in addition to the city of hamilton which is in pembroke parish,1
what type of degree is an mdiv,it is not the case that the program expanded to include master of laws llm and master of civil engineering in its early stages of growth before a formal graduate school education was developed with a thesis not required to receive the degrees,0
what was the nationality of anthropologist peg levine,it is not the case that the word genocide was later included as a descriptive term to the process of indictment but not yet as a formal legal term,0
what did these flashes simulate,it is not the case that the hope was that if it could deceive german bombardiers it would draw more bombers away from the real target,0
who was the winner of this season,it is not the case that underwood has since sold 65 million records worldwide and become the most successful idol contestant in the us selling over 14 million albums copies in the us and has more underwood has won seven grammy awards the most grammys by an american idol alumnus,0
where does informal learning occur,it is not the case that informal learning for young people is an ongoing process that also occurs in a variety of places such as out of school time in youth programs at community centers and media labs,0
what did marco polo call linan when he visited it,it is not the case that marco polo visited the city which he called kinsay after the chinese jingshi meaning capital city claiming it was the finest and noblest city in the world,1
since what date has sanskrit been offered as a language option in the us,it is not the case that in australia the sydney private boys high school sydney grammar school offers sanskrit from years 7 through to 12 including for the higher school certificate,0
what is the range for the length of fields for non international matches in meters,it is not the case that fields for noninternational matches may be 90120 m 100130 yd length and 4590 m 50100 yd in width provided that the pitch does not become square,1
who developed a far east trade and began to frequent the island,it is not the case that further visits by other english explorers followed and once saint helenas location was more widely known english ships of war began to lie in wait in the area to attack portuguese india carracks on their way home,0
air attacks headed by germany increased in 1915 in what area,it is not the case that by december 1916 there were 183 aa sections defending britain most with the 3inch 74 with the bef in france and 10 in the middle east,0
how often does elizabeth give interviews,it is not the case that a personal note about her faith often features in her annual christmas message broadcast to the commonwealth,0
a treaty requiring local prosecution by a party for particular crimes is an example of which type of treaty,it is not the case that other treaties may be nonselfexecuting and require implementing legislationa change in the domestic law of a state party that will direct or enable it to fulfill treaty obligations,1
which year did beyonce and her father part business ways,it is not the case that during the break she and her father parted ways as business partners,0
how much precipitation does heron recieve,it is not the case that heavy snowstorms may occur any time from september through may though most snow falls from november to march,0
along with meadwestvaco what fortune 500 company is based in richmond,it is not the case that dominion resources and meadwestvaco fortune 500 companies are headquartered in the city with others in the metropolitan area,1
in what month and year was roper v simmons decided,it is not the case that sixteen was held to be the minimum permissible age in the 1988 supreme court decision of thompson v oklahoma,0
what are the primary causes of light loss,it is not the case that light loss is due to filament evaporation and bulb blackening,1
where is camp lejeune located,it is not the case that located in jacksonville marine corps base camp lejeune combined with nearby bases marine corps air station mcas,1
where did both queen victoria and her mother reside after she became queen,it is not the case that her mother was consigned to a remote apartment in buckingham palace and victoria often refused to see her,1
how often does the xpt to sydney depart,it is not the case that the overland to adelaide departs southern cross twice a week while the xpt to sydney departs twice a day,1
are there any visual signs of tracking when listening to a record,it is not the case that if played back on a mono subwoofer system the noise will cancel significantly reducing the amount of rumble that is reproduced,0
who is the current head of bbc television,it is not the case that it is responsible for the commissioning producing scheduling and broadcasting of all programming on the bbcs television channels and is led by danny cohen,1
when does oklahoma get the most rain,it is not the case that midsummer july and august represents a secondary dry season over much of oklahoma with long stretches of hot weather with only sporadic thunderstorm activity not uncommon many years,0
what greatly eased the cultural pressure towards catholicism,it is not the case that the orthodox nobles rights were nominally equal to those enjoyed by polish and lithuanian nobility but there was a cultural pressure to convert to catholicism that was greatly eased in 1596 by the union of brest,1
an arm architecture computer can be found in what,it is not the case that for instance an arm architecture computer such as may be found in a pda or a handheld videogame cannot understand the machine language of an intel pentium or the amd athlon 64 computer that might be in a pc,1
how many verbs are in the third conjugation,it is not the case that the verbs of the second conjugation are fewer than 100 and it is not possible to create new ones except by compounding,0
vibrato and glissando are possible on stringed brass woodwind and what other style instrument,it is not the case that as well in the baroque era many works that were designed for basso continuo accompaniment do not specify which instruments should play the accompaniment or exactly how the chordal instrument harpsichord lute etc should play the chords which are not notated in the part only a figured bass symbol beneath the bass part is used to guide the chordplaying performer,0
