sentence1,sentence2,label,label_form
Laudelino visitou apenas onze pessoas,"Laudelino visitou Brandon, Heitor, Eder, Oceano, Elisiário e Alberto",0,counting
Edir visitou apenas nove lugares e apenas nove pessoas,"Edir visitou Marito, Prião, Jon, Eustácio, Haraldo, Cristóforo, Hazael, Ausendo, Rúben e Franklin",1,counting
Remízio visitou apenas vinte e cinco lugares,"Remízio visitou Guiana, Estado da Palestina, Moldávia, Gana, Hungria, Taiuã, Panamá, República Democrática do Congo, Namíbia, Grécia, Israel, Eslovénia, Cuba, República Checa, Venezuela e Turquia",0,counting
Arion visitou apenas sete pessoas,Arion visitou Ardingue e Arius,0,counting
Anielo visitou apenas três lugares e apenas três pessoas,Anielo visitou Rudy e Kanye,0,counting
Eládio visitou apenas vinte e um lugares e apenas oito pessoas,"Eládio visitou Alexandre, Lawrence, Mauri, Ibrahim, Adelindo, Aureliano, Gusmão, Mário e Keanu",1,counting
Dimas visitou apenas vinte e sete lugares e apenas uma pessoa,Dimas visitou Honduras e Roménia,0,counting
Giani visitou apenas dezessete lugares,"Giani visitou República Checa, Usbequistão, Burúndi, República Dominicana, África do Sul, Irlanda, Paraguai, Ruanda, Gana, Islândia, Zâmbia, Omã, Turcomenistão, Trindade e Tobago, Cosovo, Tuvalu, Azerbaijão e Togo",1,counting
Mair visitou apenas doze pessoas,"Mair visitou Hermes, Esaú, Nicola, Evaldo, Dúnio, Nicodemos, Lisandro, Franco, Harry e Jeremias",0,counting
Naod visitou apenas vinte e um lugares,"Naod visitou Tonga, Butão, Granada, Cosovo, Suíça, Bangladexe, Dominica, Líbia, Egito, África do Sul, Suazilândia, República Centro-Africana, Rússia, Camarões, Salvador, Suécia, Honduras, Guiana, Quénia, Tanzânia, Países e Suriname",1,counting
Martin visitou apenas vinte e nove pessoas,"Martin visitou Malik, Helier, Eufrásio, Estácio, Joe, Dragos, Jarbas, Derek, Alessandro, Argentino, Antonelo, Diniz, Ardingue, Atão, Domingos, Dan, Kenzo, Horácio, Bentley, Macário, dos Anjos, Dositeu, Agostinho, Andrei, Ary, Nemésio, Evelásio, Arlindo, Bambo e Cristóforo",1,counting
Josh visitou apenas vinte e sete lugares,Josh visitou Estado da Palestina e Quénia,0,counting
Léo visitou apenas cinco lugares e apenas cinco pessoas,"Léo visitou Emaús, Kevin, Lénio, Cirilo, Eberardo e Ginestal",1,counting
Eliabe visitou apenas dezoito pessoas,"Eliabe visitou Lício, Primitivo, Glenn, Júnio, Elzeário, Amadeo, Raúl, Isaías, Gomes, Alexandro, Isac, Rubim, Aniceto e Elioenai",0,counting
Morgan visitou apenas sete lugares e apenas quatro pessoas,Morgan visitou Alder e Natalino,0,counting
Rafaelo visitou apenas dez lugares,"Rafaelo visitou Chile, Papua, Listenstaine, Omã, Laus, Micronésia, Singapura, Vaticano e Irlanda",0,counting
Gersão visitou apenas vinte e dois lugares,"Gersão visitou Usbequistão, Barbados, Somália, Austrália, Indonésia, Iémen, Albânia, Salvador, Azerbaijão, Sri Lanca, Hungria, Granada, Camboja, Japão, Butão, Estados Unidos, Bolívia, Brasil, Suriname, Guiana, Bósnia e Herzegovina, Salomão e Santa Lúcia",1,counting
Pedrino visitou apenas dezoito lugares e apenas três pessoas,"Pedrino visitou São Vicente, Paquistão, Espanha e Brasil",0,counting
Kai visitou apenas doze lugares e apenas três pessoas,Kai visitou Henrik,0,counting
Danny visitou apenas vinte e um pessoas,"Danny visitou Hazael, Rolando, Célsio, Cícero, Gumersindo, Corsino, Gamaliel, Cursino, Rodolfo, Eusébio, Alvarino, Chi, Boanerges, Engrácio, Aparício, Baldemar, Asdrúbal, Romeo, Maximiliano, Raphael, Gomes e Gonzalo",1,counting
Baldemar visitou apenas três pessoas,Baldemar visitou Declan,0,counting
Aimar visitou apenas trinta pessoas,"Aimar visitou Elliott, Aitor, Claudemiro, Luca, Olindo, Pracídio, Frederico, Orandino, Azélio, Aramis, Eduardo, Osiris, Basílio, Raví, Modesto, Ernani, Ludgério, Jair e Logan",0,counting
Nemésio visitou apenas onze lugares e apenas nove pessoas,"Nemésio visitou Iémen, Bósnia e Herzegovina, China, Coreia do Sul, São Vicente, Islândia, Turquia, Tunísia, Malta, Botsuana, Arménia e Taiuã",1,counting
Alcides visitou apenas quinze pessoas,"Alcides visitou Nasser, Domingos, Herédio, Dias, Alexandro, Eurico, Ruby, Gomes, Justo, Richard e Nádege",0,counting
Kay visitou apenas vinte e oito pessoas,"Kay visitou Ademar, Olivar, Ariel, Desidério, Mimon, Mileu, João Bosco, Pietro, Carlo, Diotil, Nikita, Jamie, Erico, Rómulo, Afonsino, Garcia, Cirilo, Ataíde, Norberto, Alípio, Garibaldo, Lupicino, Lorenzo, Dominique, Anania, Pérsio, Priam, Franklim e Cássio",1,counting
Mateus visitou apenas onze lugares,Mateus visitou Nova Zelândia ,0,counting
Elioenai visitou apenas cinco lugares e apenas quatro pessoas,"Elioenai visitou Rogério, Gerberto, Noa, Adruzilo e Felício",1,counting
Bilal visitou apenas três lugares e apenas duas pessoas,"Bilal visitou Dominica, Vanuatu, Palau e Sérvia",1,counting
Alívio visitou apenas doze lugares e apenas uma pessoa,Alívio visitou Freddy e Emerson,1,counting
Galiano visitou apenas dezoito lugares e apenas seis pessoas,"Galiano visitou Bolívia, Belize, Guiana, Ilhas Marechal, República Checa, Finlândia, Togo, Azerbaijão, Estado da Palestina, Noruega, Salvador, Vanuatu, Andorra, Suriname, Costa do Marfim, China, Comores, Papua e Eritreia",1,counting
Livramento visitou apenas trinta lugares,"Livramento visitou Malásia, Guatemala, Azerbaijão, Eslovénia, Sérvia, Croácia, Moçambique, Coreia do Sul, Granada, Austrália, Cabo Verde , China, Burúndi, Uruguai, Micronésia, África do Sul, Equador, Bielorrússia, Irão, Nova Zelândia , Jibuti, Mali, Togo, Macedónia, Jamaica, Síria, Comores, Andorra, São Tomé e Príncipe, Turquia e Geórgia",1,counting
Jarod visitou apenas oito lugares e apenas cinco pessoas,Jarod visitou Ary,0,counting
Raphael visitou apenas treze pessoas,"Raphael visitou Regino, Joaquim, Delfim, Amorim, Bendavid, Deolindo, Libânio, Gabínio, Gustavo, Paio, Adamantino, Rudesindo, Otacílio e Rai",1,counting
Leão visitou apenas dezessete lugares e apenas cinco pessoas,"Leão visitou Dhruva, Edmundo e Gianluca",0,counting
Pietro visitou apenas duas pessoas,Pietro visitou Glenn,0,counting
Markus visitou apenas cinco lugares e apenas quatro pessoas,"Markus visitou Argélia, Fiji, Catar, Papua, Camboja e Serra",1,counting
de Deus visitou apenas quinze lugares,de Deus visitou Jibuti e Noruega,0,counting
Mapril visitou apenas vinte e um lugares e apenas cinco pessoas,Mapril visitou Gersão e Michael,0,counting
Justino visitou apenas dez lugares,"Justino visitou Guiana, Equador, Santa Lúcia, Islândia, Uganda, Gabão, Togo, Bangladexe, Quiribáti, Áustria e Quirguistão",1,counting
Crispim visitou apenas nove lugares e apenas quatro pessoas,"Crispim visitou Robin, Anis, Leoberto, Ernâni e Boavida",1,counting
Falco visitou apenas vinte e sete lugares e apenas vinte e dois pessoas,"Falco visitou Chi, Firmino, Jonathan, Édi, George, Rumi, Aristides, Marílio, Benjamim, Deodato, Orósio, Celto, Nico, Louis, Rói, Lawrence, Gervásio, Idálio, Benny, Haraldo, Job, Eliabe e Anacleto",1,counting
Alfeu visitou apenas um lugar e apenas uma pessoa,Alfeu visitou Paraguai e Camarões,1,counting
Dárcio visitou apenas um lugar e apenas uma pessoa,Dárcio visitou Florentino e Issa,1,counting
Faustino visitou apenas doze lugares,"Faustino visitou Suazilândia, Butão, Tailândia, Filipinas, Níger, Coreia do Norte e Estados Unidos",0,counting
Acácio visitou apenas vinte e dois lugares,"Acácio visitou Líbia, Montenegro, Cosovo, Haiti, Jamaica, Lesoto, Coreia do Sul, Nauru, Uganda, Tajiquistão, Suazilândia, Moldávia, Mali, Estado da Palestina, Micronésia, Irão, Nova Zelândia , México e Burúndi",0,counting
Bonifácio visitou apenas doze lugares e apenas quatro pessoas,"Bonifácio visitou Avelino, Damien, Dóriclo, Habacuc e Porfírio",1,counting
Ioque visitou apenas vinte e oito lugares,"Ioque visitou Arménia, São Marinho, Belize, Turquia, Hungria, Turcomenistão, São Vicente, Venezuela, Albânia, Espanha, França, Uruguai, Estado da Palestina, Maurícia, Serra, Dinamarca, Guatemala, Gana, Cuaite, Mauritânia, Nepal, Benim, Gâmbia, Tuvalu, Irlanda, Suíça, Malta, Nicarágua e Tajiquistão",1,counting
Maximino visitou apenas dezessete lugares e apenas dezesseis pessoas,"Maximino visitou Ámon, Arquimínio, Lucílio, Gregório, Adail, Jacinto, Mátio, Aleu, Mendo, Frederick, Acúrsio, Orlindo, Adonias, Aron, Enrico, Lícidas e Policarpo",1,counting
Filipe visitou apenas dezoito lugares,"Filipe visitou Reino Unido, Egito, Jordânia, Laus, República Democrática do Congo, Iraque, Jamaica, Coreia do Sul, Madagáscar, Benim, Venezuela, Bangladexe, Bulgária, Congo-Brazzaville, Argélia, Marrocos, Bélgica, Quénia e Equador",1,counting
Eduartino visitou apenas nove lugares e apenas seis pessoas,Eduartino visitou Mauritânia e Nepal,0,counting
Henrik visitou apenas vinte e dois lugares,"Henrik visitou Roménia, Vanuatu, Islândia, Líbia, Paquistão, Moldávia, Mali, Nova Zelândia , Brunei, Catar, Cosovo, Ruanda, Alemanha, Dinamarca, Quénia, Costa Rica, Egito, Barém, Cuaite, Rússia, Trindade e Tobago, Suíça e São Vicente",1,counting
Eugénio visitou apenas vinte e cinco pessoas,"Eugénio visitou Luciano, Alexey, Beto, Idelso, Donzílio, Herlander, do Almurtão, Evêncio, Aminadabe, Emerson, Primo, Brian, Boaventura, Arnaldo, Arsénio, Jace, Noah e Nelson",0,counting
Josias visitou apenas vinte e sete lugares e apenas uma pessoa,Josias visitou Arcílio e Adalberto,1,counting
Dan visitou apenas treze pessoas,"Dan visitou de Sales, Aidan, Joás, Honório, Hélvio, Oséias, Anacleto, Aziel, Laurénio, Armelim, Bryant, Marto, Alvário e Páris",1,counting
Mapril visitou apenas dezesseis lugares e apenas dezesseis pessoas,"Mapril visitou Hermenegildo, Ramires, Nivaldo, Matti, Anielo, Antão, Eduíno, Odeberto, Giani, Octávio, Adonilo, Quaresma, Glaúcia, Noé, Evêncio, Ádrien e Evan",1,counting
Jamal visitou apenas vinte e sete lugares e apenas onze pessoas,"Jamal visitou Abiel, Nobre, Emiliano, Osmano, Parcídio, Levi, Allan, Raphael, Nísio e Ademir",0,counting
Horácio visitou apenas dez pessoas,"Horácio visitou Henoch, Iran, Pitágoras, Etiene, Dino, Carmim, Guillermo, Pépio, Infante, Bruno e Dimas",1,counting
Erik visitou apenas vinte e sete lugares e apenas dezenove pessoas,"Erik visitou Oseas, Díon, Jonah, Magno, Baqui, Christopher, Felisberto, Pierre, Robim, de Sales, Madaleno, Jay, Abiel, Arão, Alvarino, Luan, Rivelino, Henrique, Florêncio e Faiz",1,counting
Austrelino visitou apenas três lugares e apenas uma pessoa,Austrelino visitou Salvador,0,counting
Mamede visitou apenas vinte e cinco lugares,"Mamede visitou Austrália, Reino Unido, Madagáscar, Guatemala, Portugal, Geórgia, Croácia, Egito, Vaticano, Namíbia, Azerbaijão, Zimbábue, Cazaquistão, Guiana, Togo, Angola, Fiji, Quénia, Singapura, Bulgária, Grécia, Lesoto, Nepal e Coreia do Sul",0,counting
Anania visitou apenas catorze pessoas,"Anania visitou Firmino, Almerindo, Benedito, Léon, Josefo, Josué, Éder, Jonas, Andreo, Dejalme, Ady, Misael, Amós, Mikael e Belchior",1,counting
Efraim visitou apenas onze pessoas,"Efraim visitou Michael, Deusdedito, Billy, de Deus, Gonzaga, Herculano, dos Milagres, Carlo, Ademar, Andrés, Osiris e Bibiano",1,counting
Issa visitou apenas vinte e quatro pessoas,"Issa visitou Aderico, Anielo, Otniel, Lineu, Cândido, Gino e Aurélio",0,counting
Cristian visitou apenas catorze lugares e apenas catorze pessoas,"Cristian visitou Rússia, Madagáscar, Cosovo, Mauritânia, Tajiquistão, Eslováquia, Honduras, Guiana, Marrocos, Suriname, São Tomé e Príncipe, Tailândia, Iémen, Países e Alemanha",1,counting
Damas visitou apenas doze lugares e apenas dez pessoas,"Damas visitou Cazaquistão, Filipinas, Vaticano, Burúndi, Singapura, Venezuela, Áustria, Mauritânia, República Democrática do Congo e Israel",0,counting
Aléxis visitou apenas dezoito lugares e apenas treze pessoas,"Aléxis visitou Boavida, Quim, Bibiano, Odin, Dioclécio, Anielo, Adolfo, Quévin, Ramiro, Anael, Ítalo, Carsta, Aleu e Arcílio",1,counting
Castiel visitou apenas quinze lugares e apenas seis pessoas,"Castiel visitou Bósnia e Herzegovina, Seicheles, Uganda, Estónia, Brunei, Iémen, Áustria, Salomão, Mali, Uruguai, Mongólia, Cosovo, Roménia, Bielorrússia, Guiné-Bissau e Maldivas",1,counting
Pépio visitou apenas treze lugares,"Pépio visitou Moçambique, México, Mianmar, Costa Rica, Angola, Eritreia, Gabão, Zâmbia, Líbano, Irlanda e Maurícia",0,counting
Engrácio visitou apenas oito lugares e apenas sete pessoas,"Engrácio visitou Reece, Amor e Edmero",0,counting
Nil visitou apenas onze lugares e apenas cinco pessoas,"Nil visitou Dimas, Libertário, Iran, Carmério, Érico e Eliab",1,counting
dos Mártires visitou apenas vinte e cinco lugares e apenas dezoito pessoas,"dos Mártires visitou Hélmut, Laudelino, Neotero, Aniceto, Lenine, Oliver, Adónis, Firmo, Eloy, Leal, Rafaello, Quaresma, Alírio e Rio",0,counting
Floriano visitou apenas vinte pessoas,"Floriano visitou Kendrick, Martin, Alexandros, Abdénago, Hélmut, Mário, Hugo, Graciliano, Baltasar, Dalton, Marcel, Calvino, Darci, Kauã, Billy, Hilário, Rafaello, Leone, Marvin, Kanye e Aldo",1,counting
Jaume visitou apenas vinte e sete lugares e apenas uma pessoa,Jaume visitou Isaque,0,counting
Grácio visitou apenas vinte e três lugares,"Grácio visitou Gana, Ilhas Marechal, Singapura, Cabo Verde , Austrália, Bielorrússia, Islândia, Sri Lanca, Índia, Suíça, Bósnia e Herzegovina, Salomão, Chipre, África do Sul, Tuvalu, Benim, Somália, Israel e Espanha",0,counting
Asélio visitou apenas nove lugares e apenas uma pessoa,"Asélio visitou Portugal, Cosovo, República Centro-Africana, Vanuatu, Etiópia, Síria, Tanzânia, Belize, Santa Lúcia e Bolívia",1,counting
Gimeno visitou apenas quatro lugares e apenas uma pessoa,Gimeno visitou Nêuton,0,counting
Danilo visitou apenas dezessete lugares,"Danilo visitou Montenegro, Geórgia, Nepal, Mauritânia, Indonésia e Cazaquistão",0,counting
Plínio visitou apenas vinte e três lugares e apenas doze pessoas,"Plínio visitou Mauritânia, São Marinho, Bósnia e Herzegovina, Brunei, Coreia do Norte, Dinamarca, Egito, Suíça, Samoa, Maurícia, Belize, Granada, Comores, Bangladexe, Paquistão, Índia, Polónia, Tonga, Namíbia, Tunísia, Seicheles, Laus, Quiribáti e Congo-Brazzaville",1,counting
Prião visitou apenas vinte e três pessoas,"Prião visitou Pracídio, Bento, Adelindo, Argemiro, Jaime, Marto, Franco, Plínio, Ravi, Alexandru, Heliodoro, Allister, Peniel, Adauto, Almerindo, Pelaio, Adrian, Aramis, Paulo, Levi, do Rosário, Franklin, Fúlvio e Edi",1,counting
Gastão visitou apenas doze pessoas,"Gastão visitou Normano, Gianluca, Anania, Mago, Alfonso, Hemaxi, Keanu, Edson, Rúben e Rafa",0,counting
Kanye visitou apenas onze pessoas,"Kanye visitou Eleutério, Elzeário, Kyle, Acácio, Enrico, Aléxio, Lisuarte, Melquisedeque, Fabian, Oliveiros, Gael e Hayden",1,counting
Durval visitou apenas dezessete lugares e apenas sete pessoas,"Durval visitou Congo-Brazzaville, São Vicente, Andorra, Vaticano, Iraque, Sri Lanca, Índia e Emirados Árabes Unidos",0,counting
Caim visitou apenas vinte lugares e apenas dezessete pessoas,"Caim visitou Itália, Honduras, Moldávia, Jordânia e Guatemala",0,counting
Prado visitou apenas trinta pessoas,"Prado visitou Ayres, Argemiro, Micael, Calixto, Cruz, Aguinaldo, Felismino, Oto, Habacuque, Dimas, Dener, Alcino, Jerónimo, Ferdinando, Jonas, Armelim, Alessio, Billy, Dias, Mis, Jorge, Rocco, Clésio, Paio, Maximino, Oseias, Franco, Margarido, Horus, Gusmão e Edgar",1,counting
Fernão de Magalhães visitou apenas treze lugares e apenas nove pessoas,"Fernão de Magalhães visitou Filipinas, Índia, Palau, Bielorrússia, Omã, Guiné, Tunísia e Rússia",0,counting
Giuseppe visitou apenas vinte e um lugares e apenas duas pessoas,"Giuseppe visitou Ezekiel, Mesaque e Nísio",1,counting
Basil visitou apenas vinte e três lugares e apenas dez pessoas,"Basil visitou Joabe, Claudemiro, Galo, Florêncio, Felisberto, Girão, Pitágoras, Garcia, Ibrahim, Delmano e Dorian",1,counting
Gabínio visitou apenas seis lugares e apenas duas pessoas,Gabínio visitou Paquistão,0,counting
Aquilino visitou apenas dezenove lugares e apenas dezenove pessoas,"Aquilino visitou Roménia, Botsuana, Butão, Canadá, Brasil, Hungria, Dominica, Grécia, Benim, Cabo Verde , Estado da Palestina, Cazaquistão, Seicheles, Lituânia, Andorra, Peru, Polónia, Albânia, Granada e Comores",1,counting
Dorian visitou apenas vinte lugares,"Dorian visitou Botsuana, Nigéria, São Tomé e Príncipe, Tajiquistão, Nicarágua, Iémen, Geórgia, Ruanda, Guiana, Chipre, Bélgica, Filipinas, Etiópia, Croácia, Gabão, República Dominicana, Micronésia, Burquina, Roménia, Samoa e Paquistão",1,counting
Mikael visitou apenas vinte e quatro pessoas,"Mikael visitou Oceano, Gustav, Carsta, Afrânio, Horácio, Osvaldo, Balthazar, Pépio e Anacleto",0,counting
Lótus visitou apenas catorze lugares e apenas treze pessoas,"Lótus visitou Cedrico, Alpoim, Aníbal, Pitágoras, Joy, Élio, Ciro, Evelásio, Norival, Mateo, Erasmo, Emanuel, Fausto e Milan",1,counting
Ludgério visitou apenas oito lugares,"Ludgério visitou Suíça, Guiné, Granada e Luxemburgo",0,counting
Ápio visitou apenas vinte e três lugares,"Ápio visitou Mónaco, Sudão, Zâmbia, Portugal, Belize, Etiópia e Eslovénia",0,counting
Oliver visitou apenas trinta lugares,"Oliver visitou Paquistão, Burúndi, Ruanda, Maláui, Somália, Guiné, Hungria, Sri Lanca, Arábia, Butão, Gana, Comores, Guiné-Bissau, Quénia, Bulgária, Benim, Líbano, Samoa, Suriname, Bangladexe, Senegal, Malta, Cosovo, Eritreia, Ucrânia, Jamaica, Grécia, México, Itália, Islândia e Iraque",1,counting
Rodolfo visitou apenas dezenove pessoas,"Rodolfo visitou Jório, Libânio, Helier, Clóvis, Eduardo, Luca, Adail, Rafaello, Federico, Alarico, Caiel, Adil, do Almurtão, Job, Alain, Rick, Giani, Januário, Rogélio e Máximo",1,counting
Ernâni visitou apenas treze lugares e apenas seis pessoas,"Ernâni visitou Suécia, Angola, Paquistão, Eritreia, Síria e Roménia",0,counting
Oseias visitou apenas dezessete pessoas,"Oseias visitou Enrico, Elmar, Herculano, Élsio, Emiliano, Elpídio, Nicholas, Máximo, Amílcar, Damião e Bartolomeu",0,counting
