sentence1,sentence2,label
Dan has visited only eighteen people,"Dan has visited Tony, Maurice, Kenneth, Dennis, Mathew, Clyde, Edward, Eduardo, Adam, Antonio, Arthur, Richard, Bill, Andy, Don, Miguel, Darrell, Joseph and Nathan",5
"Alberto is taller than Sean, Alfred, Lloyd, Ben, George, Ron, Dustin and Joe , David is as tall as Alberto",David is taller than Joe,1
"Sergio is the person that has visited everyone, Sergio has visited Ian",Sergio didn't visit Harry,4
"David is taller than Tyler , Tyler is taller than Jeffrey , Jeffrey is taller than Patrick , Patrick is taller than Darrell , Darrell is taller than Dustin , Dustin is taller than Julio , Julio is taller than Rene , Rene is taller than Corey , Corey is taller than Tyrone , Tyrone is taller than Jorge",Tyrone is taller than Corey,1
"Eric has visited Darryl, Darryl is the person that has visited every place",Eric didn't visit Kazakhstan,4
"Edward has visited Equatorial Guinea, Marshall Islands, Tonga, Saint Kitts & Nevis, South Africa, Cabo, Zimbabwe, Dominica, Romania, Niger, Andorra, Ireland, Democratic Republic of the Congo, Angola, Gambia, Mauritania and Finland",Edward didn't visit Mauritania,0
Everyone has visited every place,Leonard didn't visit Costa Rica,3
"Tracy, Michael, Larry, Perry, Nathan and Alfred have visited Lithuania",Michael didn't visit Lithuania,0
"Jesse is taller than Alberto, Phillip, Jeremy, Craig, Derek and Leslie , Edwin is as tall as Jesse",Edwin is taller than Jeremy,1
Stanley has visited only two people,"Stanley has visited John, Bernard and Tommy",5
David has visited only seven places,"David has visited Uzbekistan, Dominica and Hungary",5
"Roberto is the person that has visited everyone, Hector has visited Roberto",Roberto didn't visit Leonard,4
"Kyle, Marcus, Randy, Floyd, Tracy, Jonathan, Greg, Brian, Edward, Hugh, Sam, Frank, Dwayne, Nelson, Glen, Stanley, Tony and Eddie have visited South Sudan",Tony didn't visit South Sudan,0
"Louis is as tall as Alvin , Alvin is as tall as Rick , Rick is as tall as Gene , Gene is as tall as Bernard , Bernard is as tall as Gregory , Gregory is as tall as Glenn , Glenn is as tall as Douglas , Douglas is as tall as Harvey , Harvey is as tall as Roland , Roland is as tall as Morris , Morris is taller than Seth",Seth is taller than Glenn,1
Tyrone has visited only thirteen people,"Tyrone has visited Lewis, Clinton and Ernest",5
"Terrence has visited Tuvalu, Thomas has visited Slovakia, Jonathan has visited Venezuela, Carlos has visited Cuba, Timothy has visited Macedonia, Leon has visited Qatar, Todd has visited Mozambique, Robert has visited South Korea, Kenneth has visited Papua New Guinea, Max has visited Indonesia, Jeremy has visited Czech Republic, Ralph has visited Andorra",Jeremy didn't visit Benin,2
Everyone has visited every person and every place,Ron didn't visit Marshall Islands,3
"Philip is the person that has visited every place, George has visited Philip",George didn't visit Mongolia,4
Everyone has visited every person,Jimmy didn't visit Ben,3
"Jared is as tall as Lonnie , Lonnie is as tall as Freddie , Freddie is as tall as Rafael , Rafael is as tall as Jorge , Jorge is as tall as Matthew , Matthew is as tall as Andy , Andy is taller than Martin",Matthew is taller than Martin,1
"Ray has visited Vatican City, Ernest has visited Brunei, Sam has visited Egypt, Earl has visited Greece, Billy has visited Guinea, Vincent has visited Gambia, Daniel has visited South Korea, Tom has visited Chad, Ted has visited Denmark, Rene has visited Timor-Leste, Jesus has visited Madagascar",Ted didn't visit Sudan,2
"Jerome is taller than Wayne , Wayne is taller than Fred , Fred is taller than Shane , Shane is taller than Miguel , Miguel is taller than Ralph",Ralph is taller than Miguel,1
"Francisco has visited Serbia, Stephen has visited Democratic Republic of the Congo",Stephen didn't visit Democratic Republic of the Congo,2
"Jeffery is the person that has visited everyone, Jeffery has visited Roy",Jeffery didn't visit Steven,4
"Oscar has visited Douglas, Douglas is the person that has visited every place",Douglas didn't visit Guatemala,4
"David has visited Myanmar, Douglas has visited Zimbabwe, Hector has visited Singapore, Carl has visited Antigua & Barbuda, Raul has visited Angola, Lewis has visited Bosnia & Herzegovinia, Mario has visited Jordan, Patrick has visited Spain, Roger has visited Luxembourg, Travis has visited Somalia, Kent has visited North Korea",Raul didn't visit Palestine,2
"Everyone has visited Malaysia, Czech Republic, Netherlands, Iraq, Comoros, Lithuania, Vanuatu, Namibia, Panama, Yemen, Saudi Arabia, Palestine, Uzbekistan, South Korea, Turkey and China",Nathan didn't visit Democratic Republic of the Congo,3
Everyone has visited every person and every place,Marshall didn't visit Jorge,3
"Mario has visited Germany, Dean has visited Kenya, Greg has visited Dominica, Steven has visited Lithuania, Jack has visited Luxembourg, Juan has visited Pakistan, Eddie has visited Italy, Daryl has visited North Korea, Earl has visited Cambodia",Dean didn't visit Kenya,2
"Edward has visited Jessie, Jessie is the person that has visited every place",Edward didn't visit Peru,4
"Erik is taller than Paul , Paul is taller than Ronnie , Ronnie is taller than Lance , Lance is taller than Walter , Walter is taller than Lee , Lee is taller than Ruben , Ruben is taller than Brian , Brian is taller than Anthony , Anthony is taller than Cory , Cory is taller than Charlie",Charlie is taller than Anthony,1
Seth has visited only one place and only one people,Seth has visited Jeff and Greg,5
"Luis is the person that has visited every place, Max has visited Luis",Max didn't visit South Sudan,4
Marvin has visited only five places,"Marvin has visited Indonesia, Senegal, Nepal, Latvia, Croatia and Yemen",5
"Rodney is the person that has visited everyone, Anthony has visited Rodney",Anthony didn't visit Allan,4
Alexander has visited only eleven people,"Alexander has visited Warren, Glenn, Jay, Leroy, Herbert, Dennis, Milton and Marc",5
"John is as tall as Gerald , Gerald is as tall as Walter , Walter is as tall as Jordan , Jordan is as tall as Jeff , Jeff is as tall as Tim , Tim is as tall as Martin , Martin is as tall as Isaac , Isaac is as tall as Chris , Chris is taller than Milton",Milton is taller than Gerald,1
"Paul is as tall as Ruben , Ruben is as tall as Bryan , Bryan is as tall as Carlos , Carlos is as tall as Zachary , Zachary is as tall as Fred , Fred is as tall as Miguel , Miguel is as tall as Anthony , Anthony is as tall as Julio , Julio is taller than Ramon",Zachary is taller than Ramon,1
"Russell has visited Vanuatu, Johnny has visited Lithuania, Marvin has visited Bolivia, Douglas has visited Nauru, Kelly has visited Mexico, Tony has visited Chad",Kelly didn't visit Seychelles,2
Richard has visited only nineteen people,"Richard has visited Randy, Marc, Travis, Oscar, Byron, Benjamin, Glen, Herbert, Jacob, Dean, Alvin, Fernando, Cecil, Joshua, Glenn, Frank, Ryan and Manuel",5
"Ralph has visited Burkina, Lance has visited Nigeria, Samuel has visited Tanzania, Billy has visited Dominican Republic, Thomas has visited Ghana, Rodney has visited Netherlands, Ken has visited Republic of the Congo, Bill has visited Oman, Bob has visited Slovenia, Armando has visited Dominica",Ralph didn't visit Federated States of Micronesia,2
Everyone has visited every person and every place,Christopher didn't visit Bulgaria,3
"Everyone has visited Bosnia & Herzegovinia, Belarus, Oman, Saint Lucia, Jamaica, Vanuatu, Israel, Kosovo, Finland, Kiribati, Malaysia, North Korea, Niger, Vatican City, Togo, Cuba, Brunei, Nigeria, Estonia and Russia",Willard didn't visit Azerbaijan,3
"Chad, Tony, Julio and Julian have visited Cameroon",Chad didn't visit Ghana,0
Clarence has visited only twenty-one places and only eighteen people,"Clarence has visited Burkina, Somalia, Rwanda, Gambia, Timor-Leste, Tunisia, Senegal, Belize, Lebanon, Saint Kitts & Nevis, Togo, Egypt, Yemen, Haiti, Croatia, Myanmar, Dominica, Italy, Saudi Arabia, Macedonia, Sudan and Oman",5
Glenn has visited only twenty-two places,"Glenn has visited France, Papua New Guinea, Singapore, Oman, Morocco, Tonga, Equatorial Guinea, Senegal, Marshall Islands, Sudan, South Africa, Libya, Fiji, Mauritania, Mexico, Argentina, Ethiopia, Serbia, Poland, Yemen, Australia, Philippines and Niger",5
Everyone has visited every person,Ernest didn't visit Mitchell,3
"Ronnie has visited Uzbekistan, Glenn has visited Tunisia, Raul has visited Switzerland",Glenn didn't visit Tunisia,2
"Clayton has visited Benin, Edwin has visited Nigeria, Donald has visited Afghanistan",Donald didn't visit Palestine,2
"Everyone has visited Singapore, Dominica, Marshall Islands, Algeria, Brunei, Samoa, Lithuania, Netherlands, South Sudan, Slovakia, Norway, Guinea, Cambodia and Honduras",Byron didn't visit Slovakia,3
"Ken is as tall as Jeffrey , Jeffrey is as tall as Javier , Javier is as tall as Ben , Ben is as tall as Glenn , Glenn is as tall as Calvin , Calvin is as tall as Jerry , Jerry is as tall as Darren , Darren is as tall as Ivan , Ivan is taller than Kyle",Glenn is taller than Kyle,1
"Tony has visited China, Timothy has visited Zambia",Timothy didn't visit New Zealand,2
"Luis is taller than Don, Max, Brent, Hector, Duane, Terrance and Ray , Luis is as tall as Lewis",Don is taller than Lewis,1
"Willard, Richard, Peter, Neil, Matthew, Morris, Miguel, Lonnie, Barry, Billy, Frank, Byron, Bruce, Sidney, Jesse, Franklin and Armando have visited Albania",Richard didn't visit Albania,0
"Gordon, Michael, George, Jesse, Micheal, Claude, Kyle, Jerome, Troy, Cody, Neil, Rafael, Lance, Mitchell, Travis, Arnold, Ruben and Leo have visited Grenada",Neil didn't visit Czech Republic,0
"Bob, Brad, Elmer, Maurice and Troy have visited Ecuador",Brad didn't visit Ecuador,0
"Ron is as tall as Antonio , Antonio is as tall as Tyler , Tyler is as tall as Jimmie , Jimmie is as tall as Floyd , Floyd is as tall as Clifton , Clifton is as tall as Vincent , Vincent is as tall as Jorge , Jorge is as tall as Bryan , Bryan is taller than Rick",Rick is taller than Bryan,1
Milton has visited only fifteen people,"Milton has visited Richard, Christian, Juan, Charles, Andy, Edwin, Leslie, Sidney, Edgar, Clayton, Jared, Douglas, Micheal, Carl, Keith and Jacob",5
Gene has visited only twenty-three places and only sixteen people,"Gene has visited Honduras, Indonesia, Macedonia, Pakistan, The Bahamas, Eswatini, Australia, Botswana, Maldives, Vanuatu, Bangladesh, Mauritania, Brazil, Marshall Islands and Ghana",5
Everyone has visited every person,Brandon didn't visit Sidney,3
"Morris is taller than Willie , Willie is taller than Lewis , Lewis is taller than Mitchell , Mitchell is taller than Wallace , Wallace is taller than Arnold , Arnold is taller than Manuel , Manuel is taller than Seth",Manuel is taller than Wallace,1
"Hector has visited United Arab Emirates, Joseph has visited Oman, Ted has visited Mauritania, Leo has visited Libya",Ted didn't visit Ukraine,2
"Russell has visited Burkina, Norman has visited Malaysia",Norman didn't visit Malaysia,2
Johnny has visited only twenty-three places and only twelve people,"Johnny has visited Gabriel, Matthew, Bobby, Jimmie, Clifford, Zachary, Ken, Tracy, Timothy, Gerald, Don, Lance and Elmer",5
"Bobby, Sergio, Todd, Jack, Kent, Elmer, Rick, Gilbert and Nathan have visited Nicaragua",Jack didn't visit Kosovo,0
"Leroy has visited Honduras, Finland, Guinea-Bissau, Malta and Greece",Gary didn't visit Greece,0
"Henry is taller than Sean , Sean is taller than Shane , Shane is taller than Manuel , Manuel is taller than Andrew , Andrew is taller than Clifford , Clifford is taller than Rodney , Rodney is taller than Leonard",Leonard is taller than Henry,1
"Wade has visited Herman, Wade is the person that has visited everyone",Herman didn't visit Morris,4
"Aaron, Eduardo, Ken, Marshall, Nathaniel, Terrance, Darrell, Ross, Leroy, Edward, Gene and Larry have visited Saint Lucia",Aaron didn't visit Saint Lucia,0
"Tracy is taller than Frank , Frank is taller than Ron , Ron is taller than Armando , Armando is taller than Jesus , Jesus is taller than Marvin , Marvin is taller than Claude , Claude is taller than Thomas , Thomas is taller than Phillip , Phillip is taller than Walter , Walter is taller than Joel",Joel is taller than Thomas,1
"Enrique, Jamie, Danny, Milton, Earl, Floyd, Nicholas, Arthur, Randall, Troy, Norman, Dwight, Alvin and Todd have visited Germany",Randall didn't visit Kyrgyzstan,0
Steven has visited only thirty places and only eight people,"Steven has visited Jordan, Macedonia, Barbados, Montenegro, Estonia, Honduras, United Arab Emirates, Cambodia, Timor-Leste, Uzbekistan, Switzerland, Tanzania, Moldova, Federated States of Micronesia, Mauritius, Slovakia, Finland, Palau, Guinea-Bissau, Guyana, Chile, Saudi Arabia, Senegal, Djibouti, Kenya, Latvia and Netherlands",5
"Freddie is taller than Joe, Richard, Shane, Fred, Howard, Brian, Patrick, Byron, Philip and Edward , Freddie is as tall as Edwin",Fred is taller than Edwin,1
"Tom has visited Jacob, Tom is the person that has visited everyone",Jacob didn't visit Brent,4
Someone has visited every person and every place,Nelson didn't visit Duane,3
"Lance has visited Philip, Lance is the person that has visited everyone",Lance didn't visit Daniel,4
"Cody has visited Australia, Kenneth has visited Croatia, Isaac has visited Italy, Ricky has visited Somalia, Randy has visited Kuwait",Kenneth didn't visit Croatia,2
Leon has visited only eighteen places and only two people,"Leon has visited Venezuela, Azerbaijan, Georgia, Andorra and Eswatini",5
"Steven has visited Belize, Javier has visited Saint Lucia, Brian has visited Cabo, Shane has visited Luxembourg, Clyde has visited Rwanda, Lester has visited Malta, Marcus has visited Liberia, Max has visited Papua New Guinea, Calvin has visited Guinea-Bissau, Kyle has visited Zambia, Alfred has visited Azerbaijan, Wallace has visited Cambodia",Alfred didn't visit Chile,2
"Reginald has visited Jessie, Reginald is the person that has visited everyone",Reginald didn't visit Victor,4
Everyone has visited every person,Jon didn't visit Eritrea,3
"Francis has visited Niger, Dwight has visited Libya, Stephen has visited Turkey, Reginald has visited Norway, Bobby has visited Grenada, Micheal has visited Iceland, Lloyd has visited Suriname, Kenneth has visited Sweden, Don has visited Burundi",Lloyd didn't visit Guyana,2
"Randy has visited Lester, Randy is the person that has visited every place",Lester didn't visit South Korea,4
"Paul is the person that has visited every place, Walter has visited Paul",Walter didn't visit Namibia,4
"Jason is taller than Marcus , Marcus is taller than Chad , Chad is taller than Derek , Derek is taller than Adam , Adam is taller than Herman , Herman is taller than Calvin",Jason is taller than Chad,1
"Warren is taller than Herbert, Craig, Micheal, Manuel and Steven , Warren is as tall as Phillip",Manuel is taller than Phillip,1
"Dwayne has visited Clarence, Clarence is the person that has visited everyone",Dwayne didn't visit Ernest,4
"Manuel has visited Bangladesh, Byron has visited Democratic Republic of the Congo, Philip has visited Spain",Manuel didn't visit Pakistan,2
"Bernard has visited Everett, Bernard is the person that has visited everyone",Bernard didn't visit Frank,4
"Lewis, Wade and Allan have visited Canada",Lewis didn't visit Pakistan,0
"Steven has visited Clifton, Steven is the person that has visited every place",Steven didn't visit Turkmenistan,4
"Lloyd, Joshua, Bradley, Alex, Marc, Craig, Ross and Rafael have visited Botswana",Ross didn't visit Liechtenstein,0
"Barry has visited Jeffrey, Jeffrey is the person that has visited every place",Barry didn't visit Guinea,4
Steven has visited Trinidad & Tobago and Morocco,Steven didn't visit Trinidad & Tobago,0
"Theodore is the person that has visited every place, Jamie has visited Theodore",Theodore didn't visit Samoa,4
"Albert has visited Dwight, Dwight is the person that has visited every place",Dwight didn't visit Moldova,4
"Floyd, Andrew and Arthur have visited Ethiopia",Arthur didn't visit Ethiopia,0
"Roland is the person that has visited every place, Clyde has visited Roland",Clyde didn't visit Tanzania,4
"Kenneth is taller than Craig , Craig is taller than Patrick , Patrick is taller than Jeff , Jeff is taller than Marshall , Marshall is taller than Daniel , Daniel is taller than Sergio , Sergio is taller than Scott , Scott is taller than Julio",Sergio is taller than Julio,1
Everyone has visited every person,Wayne didn't visit Harry,3
"Warren, Maurice, Dave, Phillip, Aaron and Dale have visited Kenya",Aaron didn't visit Ghana,0
"Russell has visited Troy, Troy is the person that has visited every place",Russell didn't visit The Bahamas,4
"Marcus has visited Hungary, Karl has visited Andorra, Eugene has visited Belgium, Joshua has visited Ukraine, Donald has visited Costa Rica, Bradley has visited Azerbaijan, Mathew has visited Solomon Islands, Alberto has visited Kosovo, Howard has visited Sri Lanka, Neil has visited Angola, Marshall has visited Denmark",Karl didn't visit Guatemala,2
"Duane is taller than Ernest , Ernest is taller than Justin , Justin is taller than Sergio , Sergio is taller than Clayton , Clayton is taller than Marc , Marc is taller than Joel , Joel is taller than Ian , Ian is taller than Victor , Victor is taller than Allan , Allan is taller than Juan",Justin is taller than Ian,1
"Ralph is taller than Paul , Paul is taller than Kelly , Kelly is taller than Dennis , Dennis is taller than Brent , Brent is taller than Dustin , Dustin is taller than Ernest , Ernest is taller than Brett , Brett is taller than Vernon",Vernon is taller than Brett,1
"Everyone has visited Tonga, Bosnia & Herzegovinia, Costa Rica, Bangladesh, South Africa, Malaysia, Nigeria, Australia, Jamaica and Suriname",Harvey didn't visit Bosnia & Herzegovinia,3
"Scott is the person that has visited everyone, Jerome has visited Scott",Jerome didn't visit Ricardo,4
"Glenn, Jacob, Henry, Bryan, Arnold, Kyle, Aaron, Carl, Russell, Kirk, Micheal, Jorge, Jeffery, Willard, Chris, Oscar, Anthony and Maurice have visited Luxembourg",Calvin didn't visit Luxembourg,0
"Lester has visited Algeria, Lithuania, Togo, Seychelles, Ecuador, Guyana, Georgia, Belarus, Chad, Serbia, Nauru, Saint Lucia, Madagascar and Poland",Glenn didn't visit Serbia,0
"Curtis is taller than Jessie, Warren, Roger, Perry, Douglas and Aaron , Curtis is as tall as Darren",Roger is taller than Darren,1
"Douglas has visited Uganda, Jesse has visited Federated States of Micronesia, Victor has visited Brunei, Mario has visited Bangladesh, Sergio has visited North Korea, Kurt has visited Bhutan, Franklin has visited Nicaragua, Randy has visited Eritrea",Sergio didn't visit Pakistan,2
Everyone has visited every person and every place,Gabriel didn't visit Walter,3
Leonard has visited only fourteen places and only eleven people,"Leonard has visited Saint Vincent & the Grenadines, Mexico, United Kingdom and Macedonia",5
Everyone has visited every place,Shawn didn't visit Mozambique,3
"Wade has visited Netherlands, Iceland, The Bahamas, Republic of the Congo, Brazil, Burkina, Finland, Zambia, Mauritius, Madagascar, Barbados, Azerbaijan and Dominica",Wade didn't visit Dominica,0
Everyone has visited every place,Adam didn't visit Tanzania,3
"Everett is as tall as Lewis , Lewis is as tall as Darryl , Darryl is as tall as Cody , Cody is as tall as Ian , Ian is as tall as Jesse , Jesse is as tall as Floyd , Floyd is as tall as Ricardo , Ricardo is as tall as Eduardo , Eduardo is as tall as Ray , Ray is as tall as Theodore , Theodore is taller than Jay",Floyd is taller than Jay,1
"Everyone has visited Fiji, Iran, Moldova, Kazakhstan, Federated States of Micronesia, Malawi, Indonesia, Vanuatu, Ethiopia and Belize",Guy didn't visit Moldova,3
Everyone has visited every person,Joshua didn't visit Zimbabwe,3
"Robert is the person that has visited every place, Robert has visited Steve",Robert didn't visit Belarus,4
"Hugh is taller than Theodore, Donald, Tommy and Virgil , Sergio is as tall as Hugh",Sergio is taller than Virgil,1
"Ross, James, Edwin, Wade and Chris have visited Bulgaria",Ross didn't visit Democratic Republic of the Congo,0
"Duane has visited Kenneth, Kenneth is the person that has visited every place",Kenneth didn't visit Niger,4
Everyone has visited every person,Wesley didn't visit Mongolia,3
Someone has visited every person and every place,Ken didn't visit Larry,3
"Roy, David, Arnold and Brent have visited Côte D'ivore",Arnold didn't visit Côte D'ivore,0
Everyone has visited every person,Gordon didn't visit Malta,3
"Kyle is the person that has visited everyone, Juan has visited Kyle",Kyle didn't visit Bob,4
"Leo, Dan, Troy, Reginald, Dwight, Todd, Lawrence, Lonnie and Stanley have visited Netherlands",Lawrence didn't visit Japan,0
"Casey has visited Egypt, Ukraine, Kyrgyzstan, Syria and Bangladesh",Casey didn't visit Ukraine,0
Julio has visited only three places and only three people,Julio has visited Denmark and Mozambique,5
Darren has visited only ten places and only six people,"Darren has visited Barry, Jay, Kenneth, Dwight, Howard, Matthew and Don",5
Reginald has visited only twenty-seven places,"Reginald has visited Cambodia, Libya, Tanzania, Armenia, Paraguay, Uzbekistan, Bulgaria, Azerbaijan, Serbia, Russia, Liechtenstein, Slovenia, Vatican City, Central African Republic, Grenada, Botswana, Mozambique, Nauru, Estonia, Malaysia, Japan, Greece, Romania, Niger, Chile, Turkmenistan, Eritrea and Singapore",5
"Freddie has visited Dennis, Dennis is the person that has visited every place",Dennis didn't visit Kuwait,4
Freddie has visited only twenty-four places and only thirteen people,"Freddie has visited Jeff, Alvin, Vernon, Justin, Gordon, Brad, Harvey, Frank, Jonathan, Willard, Ruben, Maurice, Lonnie and Shane",5
"Thomas is as tall as Earl , Earl is as tall as Jesse , Jesse is as tall as Keith , Keith is as tall as Luis , Luis is as tall as Andre , Andre is as tall as Wade , Wade is taller than Joel",Thomas is taller than Joel,1
"Richard has visited Adrian, Adrian is the person that has visited everyone",Richard didn't visit Danny,4
"Ben, Derek, Steven, Ted, Ronnie, Kyle, Thomas, Darryl, Brandon, Marshall, Todd, Terry, Charlie, Christian, Eddie, Kurt, David, Edwin and Wayne have visited Slovenia",Ben didn't visit Slovenia,0
Everyone has visited every person,Floyd didn't visit Maurice,3
Javier has visited only eight people,"Javier has visited Freddie, Eugene, Sean, Armando, Bruce, Greg, Glenn, Norman and Manuel",5
"Jared, Tom, Jamie, Oscar, Aaron, Melvin, Fred, Earl, Ronald, Warren, Bill, Allan, Lonnie, Timothy, Jerry, Darrell and Glenn have visited Ghana",Chad didn't visit Ghana,0
"Franklin has visited Benin, Cuba, Rwanda and Philippines",Franklin didn't visit Cuba,0
"Willie is taller than Sidney , Sidney is taller than Matthew , Matthew is taller than Samuel , Samuel is taller than Tom , Tom is taller than Mathew",Samuel is taller than Tom,1
Harold has visited only thirteen places and only four people,"Harold has visited Jamie, Ricardo, Lonnie, Hector and Benjamin",5
"Everyone has visited Pakistan, South Korea, Nigeria, Dominica, Ecuador, Gabon, United Kingdom, Djibouti, Kazakhstan, Peru, Belize, Comoros, Spain, Saint Lucia, Italy and Palau",Jordan didn't visit South Africa,3
Everyone has visited every person,Miguel didn't visit Allan,3
"Everyone has visited Central African Republic, Iran, Cyprus, Marshall Islands, Lebanon, Vanuatu, Montenegro, Belgium, Liechtenstein, Russia, Kosovo, Rwanda, India, Greece, South Africa and Sri Lanka",Herman didn't visit Kosovo,3
Cecil has visited only nine places and only six people,"Cecil has visited Stanley, Daryl and John",5
"Tom is taller than Eugene, Willie, Timothy, Fred, Bruce, Eric, Terrence, Nicholas and Patrick , Philip is as tall as Tom",Philip is taller than Fred,1
"Oscar, Lester, Max and Cecil have visited Pakistan",Jerry didn't visit Pakistan,0
Keith has visited only twenty-six places and only twenty-six people,"Keith has visited Terrance, Jesse, Warren, Donald, Andy, Dean, Reginald, Francis, Nelson, Gary, Scott, Armando, Ray, Wayne, Bruce, Claude, Lawrence, Dan, Gregory, Gabriel, Stanley, Francisco, Alfred, Mike, Edwin, Edward and Marion",5
"Ruben has visited Trinidad & Tobago, Claude has visited Uzbekistan",Claude didn't visit Uzbekistan,2
"Freddie has visited Iran, Dustin has visited Democratic Republic of the Congo",Dustin didn't visit Democratic Republic of the Congo,2
Everyone has visited every person,Alberto didn't visit Timothy,3
"Allen is taller than Alfred, Curtis, Javier, Dale, Randy and Jerry , Joshua is as tall as Allen",Joshua is taller than Jerry,1
"Russell has visited Netherlands, Iceland, Suriname, Namibia, Qatar, Latvia, Denmark, Lebanon, Honduras, Estonia and Kiribati",Russell didn't visit The Bahamas,0
Joel has visited only twenty-five places and only fourteen people,"Joel has visited Alexander, Samuel, Louis, Derrick, Brett, Vernon, Manuel, Carlos, Eddie, Jamie, Gary, Craig, Victor, Dave and Johnnie",5
"Everyone has visited Central African Republic, Guinea-Bissau, Syria, Jamaica, Sudan, France, Burundi, Croatia, Ghana, Moldova, Costa Rica, Eritrea, Somalia, Liberia, United Arab Emirates, Saint Lucia and Guinea",Bill didn't visit Croatia,3
Russell has visited only three places and only three people,"Russell has visited Julio, Shawn, Felix and Curtis",5
"Kelly has visited Gary, Kelly is the person that has visited every place",Kelly didn't visit Indonesia,4
