sentence1,sentence2,label,label_form
Jesse has visited only twenty-nine places and only three people,"Jesse has visited Croatia, Lesotho, Benin, North Korea, Uruguay, Bhutan, Mozambique, Jamaica, Saudi Arabia, Colombia, Netherlands, Lithuania, Somalia, South Korea, Haiti, Switzerland, Qatar, Oman, Iran, Myanmar, Morocco, Argentina, Mexico, Saint Lucia, The Bahamas, Indonesia, Iraq, Afghanistan, Greece and Norway",1,counting
Julio has visited only twenty-three people,"Julio has visited Marion, Stephen and Tony",0,counting
Jonathan has visited only eighteen places and only three people,"Jonathan has visited Panama, South Africa, Vanuatu, United Kingdom, Palestine, Armenia, Ghana, Algeria, South Korea, Cuba, Syria, Senegal, Eswatini, Kuwait, Israel, Brazil, Slovakia, Moldova and Romania",1,counting
Terrence has visited only eight places and only four people,"Terrence has visited Ramon, Philip, Tony, Andrew and Aaron",1,counting
Vernon has visited only twenty-four places and only seven people,"Vernon has visited Ted, Jim and Cory",0,counting
Allan has visited only sixteen places and only two people,"Allan has visited Morocco, Vietnam, Malta, Finland, Andorra, Oman, Belarus, Burkina, Bosnia & Herzegovinia, Samoa, Kyrgyzstan, Barbados, Peru, Lesotho, Saint Kitts & Nevis, Qatar and Suriname",1,counting
Roy has visited only ten places,"Roy has visited Vanuatu, Macedonia, Namibia, Guatemala, Uruguay, Indonesia, Azerbaijan, Argentina, Portugal, Mauritius and Benin",1,counting
Felix has visited only twenty-eight people,"Felix has visited Richard, Andrew, Edward, Lance, Roberto, Wade, Bryan, Glenn, Kelly, Mathew, Andre, Jessie, Matthew, Jeff, Clyde, Ernest, Eduardo, Patrick, Randy, Ted, Jamie, Sean, Bob, Neil, Joe, Nicholas, Maurice, Dennis and Wesley",1,counting
Shane has visited only eight places,"Shane has visited Venezuela, Antigua & Barbuda, Suriname, Russia, Turkey, Mozambique, New Zealand, Brunei and Tuvalu",1,counting
Jeffery has visited only seven places,"Jeffery has visited Mozambique, Mauritania, Costa Rica and Rwanda",0,counting
Dwayne has visited only three people,Dwayne has visited Alexander,0,counting
Philip has visited only nineteen places,"Philip has visited Sweden, Djibouti, Venezuela, Colombia, Slovakia, Niger, Dominica, Croatia, Argentina, Norway and Luxembourg",0,counting
Melvin has visited only ten people,"Melvin has visited Daniel, Andy, Bill, Bryan, Edwin, Alex, Clifton, Jeffrey, Ronnie, Jim and Bernard",1,counting
Clinton has visited only twelve places and only seven people,"Clinton has visited Bill, Ryan, Joseph, Bryan, Oscar, Anthony, Leslie and James",1,counting
Mathew has visited only twenty-one places and only seventeen people,"Mathew has visited Serbia, Romania, Peru, France, Madagascar, Iceland, United Arab Emirates, Central African Republic, Philippines, Austria, United Kingdom, Tuvalu, Syria, Afghanistan, Seychelles, Gambia, Greece, Libya, Ethiopia, Marshall Islands, Hungary and Slovenia",1,counting
Peter has visited only one place and only one people,Peter has visited Tuvalu and Finland,1,counting
Darryl has visited only twenty-four people,"Darryl has visited Frank, Joseph, Leonard, Donald, Jon, Angel, Don, Mario, Antonio, Sergio, Bernard, Martin, Nelson, Allen, Henry, Hector, Edgar and Jimmie",0,counting
Darrell has visited only twenty-seven people,"Darrell has visited Floyd, Christopher, Terry, Erik, Kent, Lance, Wayne, Harold, Byron and Duane",0,counting
Wade has visited only twenty-three places,"Wade has visited The Bahamas, Norway, Nigeria, Portugal, Malaysia, Mongolia, Syria, Nepal, Iraq, Honduras, Liberia, Jordan, Latvia, Estonia, Kuwait, Iceland, Yemen, Tanzania, Macedonia, Sudan, Japan, Madagascar, South Korea and Venezuela",1,counting
Jimmy has visited only fourteen places,"Jimmy has visited Sudan, Mexico and Solomon Islands",0,counting
Charles has visited only twenty people,"Charles has visited Nelson, Frederick, Terry, Erik, Peter, Henry, Carl, Rafael, Eddie and Luis",0,counting
Eddie has visited only thirteen people,"Eddie has visited Steven, Harvey, Daniel, Claude, Kent, Franklin, Perry, Albert, Wade, Brett, Stephen, Ramon, Reginald and Mike",1,counting
Frank has visited only seven places and only two people,"Frank has visited Kirk, Erik and Neil",1,counting
Willard has visited only four places and only two people,Willard has visited Henry,0,counting
John has visited only eight places and only one people,John has visited Ray and Bruce,1,counting
Ernest has visited only fourteen places,"Ernest has visited Belgium, Uzbekistan, Sierra Leone, Canada, Vatican City, Nauru, Mauritius, Uruguay, Armenia, Chad, Italy, United Kingdom, Honduras, Laos and Senegal",1,counting
Freddie has visited only twenty-two places and only fourteen people,"Freddie has visited Angola, Italy, Equatorial Guinea, Saint Lucia, Philippines, Democratic Republic of the Congo, Niger, Oman, The Bahamas, Armenia, Malawi, Saint Kitts & Nevis, Ethiopia, Mauritania, Andorra, Kiribati and Liechtenstein",0,counting
Floyd has visited only twenty-one places,"Floyd has visited Montenegro, Togo, Kyrgyzstan, Bahrain, Uzbekistan, Belarus, Lesotho, Burkina, Samoa, Solomon Islands, Bolivia, São Tomé & Prícipe, Netherlands, Eswatini, Niger, Grenada, Vanuatu, Mexico and Italy",0,counting
Leslie has visited only twenty-five places,"Leslie has visited Egypt, Guyana, Canada, Philippines, Bangladesh, Iran, Botswana, Russia, Syria, Central African Republic, Uzbekistan, Ethiopia, Qatar, Kuwait, Jordan and Bosnia & Herzegovinia",0,counting
Jerome has visited only twenty-five places and only sixteen people,"Jerome has visited Spain, Armenia, Panama, Slovenia, Kazakhstan, Djibouti, Palau, Tunisia, Uganda, Japan, Ecuador, Jordan, Jamaica, Trinidad & Tobago, Malawi, Italy, Guyana, United States, Vanuatu, Bhutan, Sweden, Suriname, Ireland, Costa Rica, Paraguay and Liechtenstein",1,counting
Juan has visited only twenty-six places and only three people,Juan has visited Keith,0,counting
Joseph has visited only twenty-five people,"Joseph has visited Jesse, Anthony, Rafael, Jeffery, Ryan, Andrew, Theodore and Thomas",0,counting
Fernando has visited only four people,"Fernando has visited Alfred, Nathaniel, James, Leo and Allen",1,counting
Carl has visited only eight places,Carl has visited Colombia and India,0,counting
Russell has visited only twenty-eight places and only fourteen people,"Russell has visited Chad, Yemen, Philippines, Montenegro, Australia, Kyrgyzstan, Tanzania, Myanmar and Kosovo",0,counting
Bruce has visited only seven places and only seven people,"Bruce has visited Zachary, Alfredo, Melvin, Ralph, Wayne, Herman, Christian and Terrance",1,counting
Dwayne has visited only five places and only three people,Dwayne has visited Jesse,0,counting
Claude has visited only twenty-nine places,"Claude has visited Maldives, Egypt, Sri Lanka, Nigeria, Haiti, Sweden and South Sudan",0,counting
Clarence has visited only twenty places and only nineteen people,"Clarence has visited Jeff, Mario, Ralph, Keith, Vernon, Miguel, Julian, Chris, Darren, Hugh, Vincent, Enrique, Ronald, Alan, Alfred, Claude, Glenn, James, Nicholas and Steve",1,counting
Arnold has visited only one place and only one people,Arnold has visited Haiti,0,counting
Marvin has visited only twenty-nine places and only seventeen people,"Marvin has visited Palestine, Vanuatu, Jamaica, Italy, Kosovo, Sudan, Lebanon, Haiti, Netherlands, Maldives, Somalia, Belize, Singapore, Burundi, Palau, Papua New Guinea, Eswatini, Barbados, Uruguay, Nicaragua, Iceland, Senegal, Saint Vincent & the Grenadines, Monaco, Iran, Tajikistan, Comoros, Mauritania, Sri Lanka and Ecuador",1,counting
Richard has visited only four people,"Richard has visited Arnold, Todd, Floyd, Byron and Karl",1,counting
Dwayne has visited only fourteen places and only five people,"Dwayne has visited Clifton, Marc, Jesse, Justin, Casey and Curtis",1,counting
Gilbert has visited only fourteen places,"Gilbert has visited Kenya, Botswana, Japan, Israel, Dominican Republic, Denmark, Montenegro, Finland, Angola, Afghanistan, Lesotho, Cambodia, Iraq, Saint Vincent & the Grenadines and Dominica",1,counting
Danny has visited only twenty-six people,"Danny has visited Don, Arthur, Lawrence, Joe, Pedro, Ross, John, Randall, Ralph, Mario, Dale, Julio, Guy, Cody, Rick, Donald, Nathaniel, Leon, Joseph, Micheal, Sean, Jack, Mark, Bob, Howard, Harold and Neil",1,counting
Albert has visited only eight places,"Albert has visited Zambia, Slovakia and Democratic Republic of the Congo",0,counting
Edward has visited only ten people,"Edward has visited Jack, Shane, Jesse, Herman, Harvey, Alberto, Brad, Melvin, Gregory, Christopher and Ivan",1,counting
Bobby has visited only twenty places and only fifteen people,"Bobby has visited Luxembourg, Cabo, Saudi Arabia, Tanzania, Vatican City, Slovenia, Latvia, El Salvador and Antigua & Barbuda",0,counting
Larry has visited only two people,Larry has visited Jeremy,0,counting
Roger has visited only twelve places and only eight people,"Roger has visited Charles, Larry, Vincent, Thomas and Bill",0,counting
Paul has visited only twenty-five places and only one people,Paul has visited Craig and Peter,1,counting
Milton has visited only one place and only one people,Milton has visited Rodney and Randy,1,counting
Christian has visited only five people,Christian has visited Patrick,0,counting
Andy has visited only one place and only one people,Andy has visited Belize and Hungary,1,counting
Ronnie has visited only six people,"Ronnie has visited Travis, Zachary, Joshua and Alan",0,counting
Don has visited only twenty-eight people,"Don has visited Tyrone, Phillip, Allen, Jimmie, Lester, Ray, Greg, Jesus, Edward, Charles, Willard, Clifton, Lonnie, Ruben, Jaime, Daryl, Tony, Jacob, Wallace, Donald, David, Armando, Raymond, Roberto, Kent, Glen, Eddie, Raul and Wayne",1,counting
Joel has visited only nineteen places and only ten people,"Joel has visited Kuwait, Switzerland, Liechtenstein, Indonesia, Australia, Somalia, India, Liberia, Gabon, Botswana, Venezuela, São Tomé & Prícipe, Côte D'ivore and Austria",0,counting
Micheal has visited only four places and only one people,"Micheal has visited Pakistan, Qatar and Tonga",0,counting
Lonnie has visited only four people,"Lonnie has visited Tyrone, Randall, Bryan, Cecil and David",1,counting
Tom has visited only twenty-seven places,"Tom has visited North Korea, Federated States of Micronesia, Angola, Ireland, Ecuador, Republic of the Congo, Saint Vincent & the Grenadines, Slovenia, Norway, Tuvalu, Israel, Tanzania, Laos, Samoa, Mauritius, Japan, Iraq, Jamaica, Iceland, Cameroon, Kenya, Bhutan, Somalia, Belarus, Greece, Liechtenstein, Bosnia & Herzegovinia and Cyprus",1,counting
Ernest has visited only eight places and only three people,"Ernest has visited Vanuatu, Nauru, Kyrgyzstan and Cuba",0,counting
Victor has visited only eleven places,"Victor has visited Singapore, Lebanon, Liberia, Sudan, Ireland, Monaco, Georgia, Lithuania, Latvia, Serbia, Palau and Azerbaijan",1,counting
Brian has visited only nineteen places and only five people,Brian has visited Afghanistan and Qatar,0,counting
Jeffrey has visited only thirty people,"Jeffrey has visited Darryl, Jeffrey, Chris, Bob, Samuel, Peter, Ivan, Andy, Melvin, Justin, Elmer, Jimmie, Lee, Darrell, Ricky, Adam, Clarence, Leon, Floyd, Kenneth, Julio, Andre, Roland, Mitchell, Calvin, Norman, Clifton, Ruben and Wayne",0,counting
Leon has visited only twenty-seven places,"Leon has visited Central African Republic, Belize, El Salvador, Chad, Pakistan, Hungary, Uruguay, Burundi, Bahrain, Mozambique, Egypt, Serbia, Cyprus, Honduras, Russia, Nepal, Equatorial Guinea, Ukraine, Costa Rica, Brunei, Iceland, Vanuatu, São Tomé & Prícipe, Myanmar, Bolivia, Spain, Somalia and Timor-Leste",1,counting
Francis has visited only twenty-seven people,"Francis has visited Dale, Juan, Fred, Joseph, Rick, Eugene, Daniel, Corey, Mario, Bryan, Ruben, Jeff, Jaime, Micheal, Anthony, Floyd, Mathew, Morris and Lloyd",0,counting
Reginald has visited only fifteen places and only three people,"Reginald has visited Tracy, Bill, Harold and Wayne",1,counting
Gary has visited only six places and only two people,"Gary has visited Zambia, Algeria, Ukraine, Switzerland, Côte D'ivore, Slovenia and Czech Republic",1,counting
Jordan has visited only three places and only two people,"Jordan has visited Scott, Jacob and Jerry",1,counting
Bill has visited only one people,Bill has visited Adam,0,counting
Pedro has visited only one place and only one people,Pedro has visited Pakistan and Greece,1,counting
Willard has visited only ten places,"Willard has visited Gambia, Jamaica, Bulgaria and Belgium",0,counting
Kenneth has visited only twenty-five places and only one people,"Kenneth has visited Laos, Armenia, Saint Lucia, Georgia, Seychelles, Bulgaria, France, Guinea-Bissau, Russia, Poland, Lebanon, Germany, Barbados, Kyrgyzstan, Rwanda, Ecuador, Cabo, Republic of the Congo, Estonia, Botswana, Syria, Sweden, Morocco, Zimbabwe, Liechtenstein and Bahrain",1,counting
Darryl has visited only thirty places and only fifteen people,"Darryl has visited Lebanon, Vanuatu, United Kingdom, Sudan, Italy, Liberia, Senegal, Guinea, Saint Vincent & the Grenadines, Republic of the Congo, Suriname, France, Pakistan, Jordan, Sierra Leone, Qatar, The Bahamas, Togo, China, Bangladesh, Libya, Thailand, Nepal, Belgium, Uganda, Comoros, Bhutan, Kyrgyzstan, Brazil, Malawi and Serbia",1,counting
David has visited only seventeen places and only sixteen people,David has visited Vatican City and Afghanistan,0,counting
Jesse has visited only seven people,"Jesse has visited Erik, Ralph, Brett, Cecil, Kurt, Rene, Dean and Charles",1,counting
Brad has visited only twenty-eight people,"Brad has visited Carlos, Mitchell, Jim, Phillip, Mario, Jimmy, Mark, Cecil, Terrence, Marshall, Morris, Adam, Peter, Sean, Franklin, Bruce, Dave, Jorge, Erik, Salvador and Joe",0,counting
Dwayne has visited only thirteen places,"Dwayne has visited Senegal, Eswatini, Papua New Guinea, Uzbekistan, Belize, Andorra, Cabo, Germany, Qatar, Saint Vincent & the Grenadines, Tuvalu, Tonga, Kiribati and Saint Kitts & Nevis",1,counting
Nathan has visited only twenty-six places,"Nathan has visited Colombia, Sudan, Bosnia & Herzegovinia, Cameroon, Rwanda, Panama, Czech Republic, Australia, Mexico, China, Guinea, Malawi, Kyrgyzstan, Algeria, Zimbabwe, Turkmenistan, France, Costa Rica, Madagascar, Botswana, Spain, Federated States of Micronesia, Laos, Greece, Latvia, Uganda and Belarus",1,counting
Norman has visited only twenty-six places,"Norman has visited South Africa, Oman, Macedonia, Sudan, China, Israel, Grenada, Thailand, Tunisia, Equatorial Guinea, Democratic Republic of the Congo, Germany, Armenia, Romania, Poland, Ukraine, Indonesia, Mexico, Papua New Guinea, Senegal, Panama, Zimbabwe, Brunei, Tajikistan, Mauritania, Liberia and Federated States of Micronesia",1,counting
Seth has visited only fifteen places,"Seth has visited Zambia, South Sudan, United States, Iceland, Palestine, Australia, Vatican City, Mexico, Guinea, Sudan, Côte D'ivore, South Africa, Guatemala, Libya, Cuba and Kazakhstan",1,counting
Chad has visited only twenty-three people,"Chad has visited Randall, Edward, Jack, Joseph, Calvin, Ruben, Angel, Rafael, Leonard, Steven, Russell, Marcus, Jeff, Ken, Jesse, Isaac, Albert, Clarence, Charlie, Glenn, Freddie, Franklin, Glen and Claude",1,counting
Gilbert has visited only twenty-seven places and only twenty-two people,"Gilbert has visited Pedro, Bernard, Andrew, Leonard, Jimmy, Jay, Roy, Byron, Bryan, Roger, Keith, Darrell, Bruce, Everett, Warren, Sean, Arthur, Nathan, Ian, Frank, Steven, Clyde and Calvin",1,counting
Johnnie has visited only twenty-seven people,"Johnnie has visited Armando, Jeff, Craig, Harry, Gordon, Lee, Marcus, Shane, Kurt, Jimmy, Joshua, Patrick and Bruce",0,counting
Warren has visited only three people,"Warren has visited Richard, Ramon, Tyrone and Clifton",1,counting
Arnold has visited only twenty-two places and only four people,"Arnold has visited Fiji, Ecuador, Lebanon, Nicaragua, Iceland, Tajikistan, Cuba, Myanmar, Burkina, Vietnam, Saudi Arabia, Iraq, Italy, Costa Rica, South Africa, Tanzania, Benin, Chile, Austria and Vatican City",0,counting
Gerald has visited only two people,"Gerald has visited Marcus, Harold and Tyrone",1,counting
Ricky has visited only seventeen people,"Ricky has visited Cory, Roger, Robert, Ricardo, Craig, Reginald, Douglas, Felix, Carlos, Gregory, Charles, Keith, Leslie, Kevin, Jeremy, Paul, Donald and Julio",1,counting
Cecil has visited only two people,Cecil has visited Jaime,0,counting
Jacob has visited only eighteen places and only fifteen people,"Jacob has visited Zambia, Serbia, Yemen, Eswatini, Fiji, Burundi, Libya, Marshall Islands and Togo",0,counting
Brandon has visited only fourteen places and only three people,"Brandon has visited Cory, Chad, Frank and Henry",1,counting
Gregory has visited only twenty-five places,"Gregory has visited Namibia, Trinidad & Tobago, Portugal, Greece, Burundi, Dominican Republic, Albania, Uruguay, Chad, Solomon Islands, Burkina, Ireland, Belgium, Dominica, Senegal, São Tomé & Prícipe, Saint Kitts & Nevis, Republic of the Congo, Comoros, Ukraine, Guatemala and Ethiopia",0,counting
Jonathan has visited only twenty-one places,"Jonathan has visited Guinea-Bissau, Burkina, Poland, Iran, Belize, Guyana, South Africa, Jamaica, Guinea, Vatican City, Montenegro and Tajikistan",0,counting
Kent has visited only nine places and only seven people,"Kent has visited Botswana, Slovenia, Ecuador, Romania, Lesotho, San Mmarino, Namibia, Burundi, Philippines and Hungary",1,counting
Kurt has visited only seventeen places,"Kurt has visited São Tomé & Prícipe, South Sudan, Tajikistan, Belgium, The Bahamas, Czech Republic, Saudi Arabia, Guinea and United Kingdom",0,counting
Claude has visited only twenty-three places and only twenty people,"Claude has visited Howard, Bobby, Marcus, Jon, Edward, Floyd, Wayne, Donald, Randy, Martin and Jeff",0,counting
Armando has visited only eight places and only eight people,"Armando has visited Kirk, Antonio, Chester, Anthony, Tony, Guy, Peter, Allan and Jordan",1,counting
Willard has visited only twelve places,"Willard has visited Turkmenistan, Andorra, Myanmar, Benin, Venezuela, Burundi, Albania and Qatar",0,counting
Leo has visited only nineteen places,"Leo has visited Belgium, Andorra, Algeria, Tanzania, Lesotho, Greece, Malaysia, Paraguay, Ecuador, South Sudan, Venezuela, Federated States of Micronesia, Nauru, Kenya, Afghanistan, Marshall Islands, Equatorial Guinea, Palau, France and Mexico",1,counting
Terrence has visited only seven places and only five people,"Terrence has visited Edward, Ivan, Fred, Danny, Bobby and Karl",1,counting
Justin has visited only five people,"Justin has visited Miguel, Jorge, Edward, Virgil, Rodney and Pedro",1,counting
Julio has visited only six places,"Julio has visited Vietnam, Guinea, El Salvador, Mauritius, Suriname, Burkina and Belgium",1,counting
Ron has visited only twenty-seven places,"Ron has visited Saint Lucia, Senegal, Azerbaijan, Laos, Libya, Cambodia, Vanuatu, Fiji, Hungary, Belize, Mauritius, Brazil, Ecuador, Latvia, Seychelles, Côte D'ivore, Gabon, Guyana, Guatemala, Iraq, Barbados, Cameroon, Palau, Luxembourg, Benin, Bosnia & Herzegovinia, Kiribati and Tanzania",1,counting
Sidney has visited only twenty places and only five people,"Sidney has visited Venezuela, Namibia, Saint Lucia and Croatia",0,counting
Ronald has visited only fourteen places and only two people,Ronald has visited Jordan,0,counting
Walter has visited only two places and only one people,Walter has visited Tommy,0,counting
Ronnie has visited only seventeen places and only eight people,"Ronnie has visited Rafael, Joel, Cory, Claude and Carlos",0,counting
Lloyd has visited only eleven places and only eleven people,"Lloyd has visited Derrick, Bradley, Ronnie, Tim, Darrell, Dan, Alex, Eric, Francisco, Jaime, Brandon and Mario",1,counting
Roland has visited only six places and only five people,"Roland has visited Steve, Allan, Todd, Ramon, Darren and Andrew",1,counting
Jerry has visited only eight places,Jerry has visited Federated States of Micronesia,0,counting
Cody has visited only twenty-five people,"Cody has visited Ronald, Guy, Daniel, Terry, Barry, Everett, Don, Tyrone, Ben, Wayne, Bill, Louis, Virgil, Donald, Bruce, Isaac, Mike, Nicholas, Chris, Eugene, Ramon, Fred, Jesse, Alvin, Freddie and Ian",1,counting
Melvin has visited only twenty-nine places and only nineteen people,"Melvin has visited Iran, Liberia, Moldova, Hungary, Timor-Leste, Libya, Cyprus, El Salvador, Canada, Sweden, Somalia, Tuvalu, Japan, Malaysia, Burkina, Guinea, Spain, North Korea, Panama, Bahrain, Kyrgyzstan, Equatorial Guinea, Ireland, Eswatini, Uzbekistan, Bolivia, Azerbaijan, Macedonia, Saint Vincent & the Grenadines and Russia",1,counting
Andrew has visited only twenty-six people,"Andrew has visited Jeffrey, Roger, Wayne, Julio, Peter, Henry, Bill, Patrick, Alex, Rodney, Jim, Glenn, Robert, Thomas, Jeff, Dale, Edwin, Arthur, Jack, Frank, Bradley, Melvin, Lewis, Stephen, Chester, Terrance and David",1,counting
Kevin has visited only twenty-nine places and only twenty-two people,"Kevin has visited São Tomé & Prícipe, New Zealand, Poland, Moldova, Vanuatu, Czech Republic, Serbia, Indonesia, India, Fiji, Tanzania, Maldives, Pakistan, Ireland, South Africa, Democratic Republic of the Congo, Botswana, Palestine, Eritrea, Argentina, Yemen, Panama, Switzerland, Mali, Vatican City, Honduras, Djibouti, Uruguay, Greece and Mozambique",1,counting
Gabriel has visited only six people,"Gabriel has visited Jerome, Harry, Freddie, Jon, Francis, Ken and Don",1,counting
Roberto has visited only twelve places and only eight people,"Roberto has visited Dwayne, Miguel, Walter and Willie",0,counting
Herman has visited only nineteen places,"Herman has visited Venezuela, Jamaica, Kazakhstan, Lebanon, Libya, Suriname, São Tomé & Prícipe, Somalia, Philippines, Slovakia, Bhutan, Algeria, Peru, Vatican City, Samoa, Montenegro and Azerbaijan",0,counting
