sentence1,sentence2,label,label_form
"Scott is taller than Cecil , Cecil is taller than Ricardo , Ricardo is taller than Manuel , Manuel is taller than George , George is taller than Samuel , Samuel is taller than Roger , Roger is taller than Edwin , Edwin is taller than Ronald , Ronald is taller than Jose , Jose is taller than Jim",Ronald is taller than Edwin,1,comparative
"Henry is taller than Philip , Philip is taller than Lewis , Lewis is taller than Reginald , Reginald is taller than Gregory , Gregory is taller than Harvey , Harvey is taller than Christian , Christian is taller than Chris , Chris is taller than Bradley",Christian is taller than Bradley,0,comparative
"Greg is taller than Daniel , Daniel is taller than Clayton , Clayton is taller than Cody , Cody is taller than Jeremy , Jeremy is taller than Julian , Julian is taller than Julio , Julio is taller than Nicholas , Nicholas is taller than Tony , Tony is taller than Jeff , Jeff is taller than Tim",Jeff is taller than Tim,0,comparative
"Phillip is as tall as Hugh , Hugh is as tall as Ivan , Ivan is as tall as Harold , Harold is as tall as Derek , Derek is as tall as Billy , Billy is as tall as Dwayne , Dwayne is taller than Glenn",Glenn is taller than Hugh,1,comparative
"Brett is as tall as Tracy , Tracy is as tall as Jon , Jon is as tall as Milton , Milton is as tall as Freddie , Freddie is as tall as Marshall , Marshall is as tall as Curtis , Curtis is as tall as Eduardo , Eduardo is as tall as Ramon , Ramon is taller than Bernard",Bernard is taller than Ramon,1,comparative
"Jimmy is taller than Ted, Jamie, Dustin, Brent, Ronnie, Hugh, Sidney, Walter and Charles , Jimmy is as tall as Alan",Hugh is taller than Alan,1,comparative
"Jay is taller than Alan, Raul, Earl, Brad, Alberto, Micheal, Clyde, Steven, Jacob and Oscar , Jay is as tall as Travis",Travis is taller than Earl,0,comparative
"Tracy is as tall as Andy , Andy is as tall as Curtis , Curtis is as tall as Dale , Dale is as tall as Darryl , Darryl is as tall as Edward , Edward is as tall as Wayne , Wayne is as tall as Stanley , Stanley is as tall as Gary , Gary is as tall as Perry , Perry is taller than Douglas",Curtis is taller than Douglas,0,comparative
"Allen is taller than Lester , Lester is taller than Gilbert , Gilbert is taller than Jay , Jay is taller than Nelson , Nelson is taller than Jimmie , Jimmie is taller than Andre",Jimmie is taller than Lester,1,comparative
"Jonathan is as tall as Jeffery , Jeffery is as tall as Ken , Ken is as tall as Armando , Armando is as tall as Johnny , Johnny is as tall as Billy , Billy is as tall as Alan , Alan is as tall as Greg , Greg is as tall as Isaac , Isaac is as tall as Gene , Gene is as tall as Jesus , Jesus is taller than Sam",Billy is taller than Sam,0,comparative
"Willie is taller than Martin, Jay, Wesley, Andre, Jimmy, Douglas and Kent , Willie is as tall as Andrew",Andrew is taller than Jay,0,comparative
"Troy is as tall as Gabriel , Gabriel is as tall as Tom , Tom is as tall as Jesus , Jesus is as tall as Kenneth , Kenneth is as tall as Billy , Billy is as tall as Alberto , Alberto is as tall as Chester , Chester is taller than Joshua",Troy is taller than Joshua,0,comparative
"Michael is as tall as Gerald , Gerald is as tall as Eduardo , Eduardo is as tall as Tyrone , Tyrone is as tall as Nelson , Nelson is as tall as Keith , Keith is as tall as Marshall , Marshall is as tall as Troy , Troy is as tall as Freddie , Freddie is as tall as Wayne , Wayne is taller than Gabriel",Wayne is taller than Gabriel,0,comparative
"Sidney is taller than Christian , Christian is taller than Terrance , Terrance is taller than Edgar , Edgar is taller than Chester , Chester is taller than Reginald",Terrance is taller than Chester,0,comparative
"Lonnie is as tall as Armando , Armando is as tall as Rafael , Rafael is as tall as Leon , Leon is as tall as Nathaniel , Nathaniel is taller than Steven",Steven is taller than Lonnie,1,comparative
"Scott is as tall as Stanley , Stanley is as tall as Eugene , Eugene is as tall as Duane , Duane is as tall as Rodney , Rodney is as tall as Darryl , Darryl is as tall as Guy , Guy is as tall as Edward , Edward is as tall as Claude , Claude is as tall as Ruben , Ruben is as tall as Jeff , Jeff is taller than Raul",Duane is taller than Raul,0,comparative
"Daniel is as tall as Casey , Casey is as tall as Jacob , Jacob is as tall as Hector , Hector is as tall as Clifford , Clifford is as tall as Marshall , Marshall is as tall as Phillip , Phillip is taller than Peter",Peter is taller than Phillip,1,comparative
"Ronald is as tall as Kirk , Kirk is as tall as Jorge , Jorge is as tall as Clarence , Clarence is as tall as Nathan , Nathan is as tall as Dan , Dan is as tall as Herbert , Herbert is as tall as Martin , Martin is as tall as Ramon , Ramon is as tall as Jack , Jack is as tall as Nelson , Nelson is taller than Chris",Ramon is taller than Chris,0,comparative
"Joshua is as tall as Freddie , Freddie is as tall as Pedro , Pedro is as tall as Brett , Brett is as tall as Hector , Hector is taller than Mike",Hector is taller than Mike,0,comparative
"Kelly is as tall as Samuel , Samuel is as tall as Jimmy , Jimmy is as tall as Jacob , Jacob is as tall as Phillip , Phillip is as tall as Raymond , Raymond is as tall as Herbert , Herbert is as tall as Shawn , Shawn is taller than Joshua",Herbert is taller than Joshua,0,comparative
"Julian is as tall as Luis , Luis is as tall as Lewis , Lewis is as tall as Glenn , Glenn is as tall as Gilbert , Gilbert is as tall as Freddie , Freddie is taller than Ryan",Julian is taller than Ryan,0,comparative
"Roger is taller than Cecil, Jonathan, Franklin, Troy, Salvador and Anthony , Roger is as tall as Ruben",Troy is taller than Ruben,1,comparative
"Luis is taller than Clinton , Clinton is taller than Warren , Warren is taller than Benjamin , Benjamin is taller than Lloyd , Lloyd is taller than Michael , Michael is taller than Barry",Benjamin is taller than Barry,0,comparative
"Mike is taller than Leroy , Leroy is taller than Duane , Duane is taller than James , James is taller than Wallace , Wallace is taller than Bob , Bob is taller than Vincent , Vincent is taller than Sergio , Sergio is taller than Jeffery , Jeffery is taller than Gregory",Leroy is taller than Jeffery,0,comparative
"Charlie is as tall as Marc , Marc is as tall as Juan , Juan is as tall as Max , Max is as tall as Marvin , Marvin is as tall as Jerome , Jerome is taller than Reginald",Marc is taller than Reginald,0,comparative
"Lance is taller than Kent, Ross, Oscar, Louis and Douglas , Lance is as tall as Andrew",Kent is taller than Andrew,1,comparative
"Norman is as tall as Walter , Walter is as tall as Mark , Mark is as tall as Brett , Brett is as tall as Ray , Ray is as tall as Enrique , Enrique is as tall as Philip , Philip is as tall as Johnnie , Johnnie is taller than Jonathan",Norman is taller than Jonathan,0,comparative
"Ryan is taller than Tommy, Leroy, Willie and Angel , Glen is as tall as Ryan",Glen is taller than Angel,0,comparative
"Maurice is as tall as Ivan , Ivan is as tall as Brad , Brad is as tall as Alex , Alex is as tall as Jeffrey , Jeffrey is as tall as Vincent , Vincent is as tall as Bernard , Bernard is as tall as Timothy , Timothy is as tall as Ricky , Ricky is taller than William",Ricky is taller than William,0,comparative
"Alberto is as tall as Harvey , Harvey is as tall as Leslie , Leslie is as tall as Douglas , Douglas is as tall as Kent , Kent is as tall as Roland , Roland is as tall as Bernard , Bernard is as tall as Edgar , Edgar is taller than Dean",Bernard is taller than Dean,0,comparative
"Ralph is taller than Paul , Paul is taller than Kelly , Kelly is taller than Dennis , Dennis is taller than Brent , Brent is taller than Dustin , Dustin is taller than Ernest , Ernest is taller than Brett , Brett is taller than Vernon",Vernon is taller than Brett,1,comparative
"Ryan is as tall as Wesley , Wesley is as tall as Paul , Paul is as tall as Anthony , Anthony is as tall as Oscar , Oscar is as tall as Tyler , Tyler is taller than Clyde",Anthony is taller than Clyde,0,comparative
"Paul is taller than Clyde , Clyde is taller than Kurt , Kurt is taller than Leo , Leo is taller than Jeffery",Jeffery is taller than Clyde,1,comparative
"Alfred is taller than Louis, Michael, Morris and Jimmy , Alfred is as tall as Charlie",Michael is taller than Charlie,1,comparative
"Johnnie is taller than Tony, Shane, Antonio, Martin, Johnny and Adam , Michael is as tall as Johnnie",Shane is taller than Michael,1,comparative
"Phillip is taller than Duane, Elmer, Ernest, Bobby, Ricardo, Jack, Armando and Gilbert , Phillip is as tall as Barry",Barry is taller than Duane,0,comparative
"Cecil is taller than Edward , Edward is taller than Ramon , Ramon is taller than Alberto , Alberto is taller than Dustin , Dustin is taller than Darryl",Cecil is taller than Ramon,0,comparative
"Marvin is taller than Clarence , Clarence is taller than Ernest , Ernest is taller than Willie , Willie is taller than Terrance , Terrance is taller than Jack , Jack is taller than Enrique , Enrique is taller than Raul , Raul is taller than Luis , Luis is taller than Ralph",Raul is taller than Jack,1,comparative
"Todd is as tall as Bryan , Bryan is as tall as Darren , Darren is as tall as Jimmie , Jimmie is as tall as Jimmy , Jimmy is as tall as Nelson , Nelson is as tall as Dustin , Dustin is taller than Alfredo",Alfredo is taller than Nelson,1,comparative
"Nelson is taller than Larry , Larry is taller than Sean , Sean is taller than Enrique , Enrique is taller than Dwight , Dwight is taller than Daryl",Larry is taller than Dwight,0,comparative
"Raul is taller than Marshall, Leo, Floyd, Johnnie, Jamie, Mathew, Victor and Glenn , Raul is as tall as Thomas",Floyd is taller than Thomas,1,comparative
"Max is taller than Ian, Lester, Victor, Louis, Bradley, Travis, Sergio, Milton and Edward , Brett is as tall as Max",Travis is taller than Brett,1,comparative
"Shawn is taller than Norman , Norman is taller than Gary , Gary is taller than Juan , Juan is taller than Leon , Leon is taller than Charles , Charles is taller than Martin , Martin is taller than Roberto , Roberto is taller than Christopher , Christopher is taller than Eugene , Eugene is taller than Jeffrey",Gary is taller than Leon,0,comparative
"Oscar is taller than Miguel , Miguel is taller than Lonnie , Lonnie is taller than Louis , Louis is taller than Kent , Kent is taller than Allan , Allan is taller than Ramon , Ramon is taller than Ross",Ross is taller than Kent,1,comparative
"Nicholas is taller than Alan , Alan is taller than Francisco , Francisco is taller than Javier , Javier is taller than Lance",Francisco is taller than Javier,0,comparative
"Clinton is taller than Francis , Francis is taller than Jesse , Jesse is taller than Kirk , Kirk is taller than Enrique , Enrique is taller than Russell , Russell is taller than Byron",Enrique is taller than Francis,1,comparative
"Craig is taller than Derrick, Ted, Bernard, Reginald, Shane, Sergio, Bradley and Ronald , Clyde is as tall as Craig",Clyde is taller than Derrick,0,comparative
"Ken is taller than Billy , Billy is taller than Jack , Jack is taller than Norman , Norman is taller than Bill , Bill is taller than Bobby , Bobby is taller than Don , Don is taller than Zachary",Bobby is taller than Ken,1,comparative
"Cody is taller than Corey , Corey is taller than Dennis , Dennis is taller than Warren , Warren is taller than Matthew",Matthew is taller than Cody,1,comparative
"Gary is as tall as Milton , Milton is as tall as Clinton , Clinton is as tall as Jason , Jason is as tall as Cecil , Cecil is as tall as Bob , Bob is as tall as Andrew , Andrew is taller than Herman",Bob is taller than Herman,0,comparative
"Tyrone is taller than Brian, Jordan, Lester and Marvin , Tyrone is as tall as Steve",Steve is taller than Jordan,0,comparative
"Martin is as tall as Terrence , Terrence is as tall as Felix , Felix is as tall as Mark , Mark is as tall as Tracy , Tracy is as tall as Don , Don is as tall as Ryan , Ryan is as tall as Clifton , Clifton is as tall as Salvador , Salvador is as tall as Alfredo , Alfredo is as tall as Derek , Derek is taller than Miguel",Miguel is taller than Derek,1,comparative
"Felix is taller than Nelson, Ronald, Bob and Don , Marshall is as tall as Felix",Ronald is taller than Marshall,1,comparative
"Kent is as tall as Terry , Terry is as tall as Wayne , Wayne is as tall as Duane , Duane is as tall as Peter , Peter is as tall as Bill , Bill is taller than Jack",Duane is taller than Jack,0,comparative
"Roger is taller than Jose , Jose is taller than Alex , Alex is taller than Javier , Javier is taller than Alvin , Alvin is taller than Norman",Alvin is taller than Jose,1,comparative
"Ron is taller than Marshall , Marshall is taller than Frank , Frank is taller than Jack , Jack is taller than Cody , Cody is taller than Russell",Marshall is taller than Frank,0,comparative
"Alfred is taller than Eddie, Jerry, Roberto and Jeffrey , Everett is as tall as Alfred",Everett is taller than Jeffrey,0,comparative
"Mark is taller than Ross, Virgil, Andy, Rafael, Herman, Joshua, Ramon, Jared and Chester , Mark is as tall as Jesse",Joshua is taller than Jesse,1,comparative
"Scott is taller than Douglas, Earl, Joshua and Aaron , Scott is as tall as Allen",Joshua is taller than Allen,1,comparative
"Sergio is taller than Jack , Jack is taller than Barry , Barry is taller than Gilbert , Gilbert is taller than Ron , Ron is taller than Melvin",Sergio is taller than Jack,0,comparative
"Philip is taller than Louis , Louis is taller than Jaime , Jaime is taller than Vernon , Vernon is taller than Francis , Francis is taller than Jason , Jason is taller than Pedro , Pedro is taller than Zachary , Zachary is taller than David",David is taller than Philip,1,comparative
"Tyrone is taller than Shane, Lee, Martin, Perry, Roy, Herbert, Mark, Ken, Travis and Gerald , Leslie is as tall as Tyrone",Leslie is taller than Lee,0,comparative
"Rodney is taller than Johnnie , Johnnie is taller than Pedro , Pedro is taller than Virgil , Virgil is taller than Raul , Raul is taller than Harry , Harry is taller than Dwayne , Dwayne is taller than Jeffrey , Jeffrey is taller than Jon",Dwayne is taller than Jeffrey,0,comparative
"William is taller than James, Shane, Christian, Joe, Derek, Mark, Max, Herman, Corey and Danny , William is as tall as Chad",Corey is taller than Chad,1,comparative
"Clinton is taller than James , James is taller than Edgar , Edgar is taller than Ben , Ben is taller than Troy , Troy is taller than Jesse , Jesse is taller than Joel , Joel is taller than Everett , Everett is taller than Glen , Glen is taller than Julian , Julian is taller than Dwayne",Joel is taller than Julian,0,comparative
"Wade is taller than Ray, Sergio, Brett, Jack, Freddie, Brad, Marcus and Mathew , Anthony is as tall as Wade",Anthony is taller than Marcus,0,comparative
"Daryl is as tall as Douglas , Douglas is as tall as Russell , Russell is as tall as Christian , Christian is as tall as Rodney , Rodney is as tall as Dustin , Dustin is as tall as Tim , Tim is as tall as Warren , Warren is as tall as Bill , Bill is as tall as Eugene , Eugene is taller than Ben",Ben is taller than Bill,1,comparative
"Albert is taller than Leroy, Jimmie, Duane, Rick, Wesley, Juan, Seth, Kenneth, Alexander and Jim , Norman is as tall as Albert",Kenneth is taller than Norman,1,comparative
"Marc is taller than Benjamin , Benjamin is taller than Scott , Scott is taller than Lee , Lee is taller than Raul , Raul is taller than Raymond , Raymond is taller than Vernon",Raul is taller than Raymond,0,comparative
"Carlos is taller than Joel , Joel is taller than Alexander , Alexander is taller than Chad , Chad is taller than Leslie , Leslie is taller than Fernando , Fernando is taller than Dave , Dave is taller than Alex , Alex is taller than Andy",Chad is taller than Alexander,1,comparative
"Max is taller than Jesse , Jesse is taller than Clifford , Clifford is taller than Mark , Mark is taller than Carlos , Carlos is taller than Lester , Lester is taller than Frederick",Max is taller than Jesse,0,comparative
"Derek is taller than Joe, Brad, Ted, Phillip, James, Sidney, Benjamin, Jose and Clarence , Derek is as tall as Patrick",Patrick is taller than Sidney,0,comparative
"Marshall is as tall as Alberto , Alberto is as tall as Jose , Jose is as tall as Tommy , Tommy is as tall as Cody , Cody is as tall as Rene , Rene is as tall as Micheal , Micheal is as tall as James , James is as tall as Manuel , Manuel is taller than Thomas",Thomas is taller than Marshall,1,comparative
"Christian is taller than Albert, Neil, Allen, Jamie, Wesley and Gilbert , Christian is as tall as Timothy",Timothy is taller than Jamie,0,comparative
"Keith is as tall as Dennis , Dennis is as tall as Claude , Claude is as tall as Perry , Perry is as tall as Mario , Mario is as tall as Kenneth , Kenneth is taller than Julio",Julio is taller than Keith,1,comparative
"Shane is as tall as Nathan , Nathan is as tall as Mathew , Mathew is as tall as Joe , Joe is as tall as Robert , Robert is as tall as Scott , Scott is as tall as Wayne , Wayne is as tall as Andre , Andre is as tall as Byron , Byron is taller than Keith",Keith is taller than Shane,1,comparative
"Craig is taller than Marshall, Anthony, Jon, Kyle, Tyrone and Lester , Floyd is as tall as Craig",Floyd is taller than Marshall,0,comparative
"Leon is taller than Carl, Kirk, Oscar, Karl, Barry, Matthew, Darryl, Kevin and Tim , Leon is as tall as Joshua",Joshua is taller than Matthew,0,comparative
"Russell is taller than Alvin , Alvin is taller than Jesse , Jesse is taller than Roger , Roger is taller than Mario , Mario is taller than Roy , Roy is taller than Reginald , Reginald is taller than Leonard , Leonard is taller than Jeremy",Alvin is taller than Roger,0,comparative
"Clyde is taller than Marvin, Lonnie, Ben, Brandon, Gilbert, Alexander and Zachary , Darren is as tall as Clyde",Brandon is taller than Darren,1,comparative
"Ronald is taller than Bill , Bill is taller than David , David is taller than Bobby , Bobby is taller than Jeffery , Jeffery is taller than Alfredo , Alfredo is taller than Rodney , Rodney is taller than Bernard",Bobby is taller than Bernard,0,comparative
"Javier is taller than Philip , Philip is taller than Bruce , Bruce is taller than Lonnie , Lonnie is taller than Gene , Gene is taller than Kent",Bruce is taller than Kent,0,comparative
"Felix is taller than Larry , Larry is taller than Roberto , Roberto is taller than Ronald , Ronald is taller than Enrique , Enrique is taller than Calvin , Calvin is taller than Clinton , Clinton is taller than Melvin",Clinton is taller than Melvin,0,comparative
"Hugh is taller than Stephen , Stephen is taller than Fred , Fred is taller than Keith , Keith is taller than Lonnie , Lonnie is taller than Virgil , Virgil is taller than Kurt , Kurt is taller than Matthew , Matthew is taller than Johnnie , Johnnie is taller than Dean",Virgil is taller than Keith,1,comparative
"Craig is as tall as Martin , Martin is as tall as Ronald , Ronald is as tall as Cory , Cory is as tall as Derrick , Derrick is as tall as Randy , Randy is as tall as Floyd , Floyd is as tall as Arthur , Arthur is as tall as Brad , Brad is as tall as Henry , Henry is taller than Thomas",Thomas is taller than Floyd,1,comparative
"Gene is taller than Marvin , Marvin is taller than Jaime , Jaime is taller than Erik , Erik is taller than Karl , Karl is taller than Jesus , Jesus is taller than Jon , Jon is taller than Chad , Chad is taller than Angel , Angel is taller than Joel",Jesus is taller than Jaime,1,comparative
"Jim is taller than Max , Max is taller than Tom , Tom is taller than Leonard , Leonard is taller than Manuel , Manuel is taller than Johnnie , Johnnie is taller than Cory , Cory is taller than Calvin",Jim is taller than Max,0,comparative
"Felix is taller than Raul , Raul is taller than Marc , Marc is taller than Darren , Darren is taller than Joe , Joe is taller than Sean , Sean is taller than Jimmie , Jimmie is taller than Barry , Barry is taller than Kurt , Kurt is taller than Jeff",Darren is taller than Kurt,0,comparative
"Bradley is taller than Jeffrey, Carlos, Gene, Mario, Rodney, Bobby, Dave, Ricardo and Dennis , Bradley is as tall as Duane",Dennis is taller than Duane,1,comparative
"Edgar is taller than Raymond, Marc, Greg, Craig, Neil, Dustin, William, Chad, Wallace and Travis , Edgar is as tall as Troy",Travis is taller than Troy,1,comparative
"Brian is as tall as Vincent , Vincent is as tall as Jack , Jack is as tall as Allan , Allan is as tall as Todd , Todd is as tall as Casey , Casey is as tall as Jared , Jared is taller than Glenn",Glenn is taller than Jared,1,comparative
"Kyle is as tall as Lance , Lance is as tall as Karl , Karl is as tall as Byron , Byron is as tall as Jerry , Jerry is as tall as Brett , Brett is as tall as Jack , Jack is as tall as Dean , Dean is as tall as Stephen , Stephen is as tall as Steve , Steve is as tall as Ray , Ray is taller than Tom",Steve is taller than Tom,0,comparative
"Eduardo is taller than Allen, Frank, Ted, George, Leslie, Norman, Tracy, Jimmy, Alvin and Oscar , Eduardo is as tall as Larry",Larry is taller than Alvin,0,comparative
"Tony is as tall as Kent , Kent is as tall as Rene , Rene is as tall as Antonio , Antonio is as tall as Christian , Christian is as tall as Mark , Mark is as tall as Willie , Willie is taller than Daniel",Kent is taller than Daniel,0,comparative
"Dave is taller than Tony, Clifton, Matthew, Bob and Justin , Dave is as tall as Chris",Justin is taller than Chris,1,comparative
"Seth is as tall as Hector , Hector is as tall as Wayne , Wayne is as tall as Adam , Adam is as tall as Jorge , Jorge is as tall as Joe , Joe is as tall as Karl , Karl is as tall as Nathaniel , Nathaniel is as tall as Tyler , Tyler is as tall as Milton , Milton is as tall as Cory , Cory is taller than Gerald",Gerald is taller than Seth,1,comparative
"Virgil is taller than Joel, Aaron, Ben, Francis, Alexander, Curtis, Troy, Jeff and Guy , Virgil is as tall as Douglas",Troy is taller than Douglas,1,comparative
"Morris is taller than Mitchell, Byron, Daniel, Sam, Jimmie, George, Allen, Glen and Salvador , Morris is as tall as Don",Mitchell is taller than Don,1,comparative
"Ronnie is taller than Jorge , Jorge is taller than Jaime , Jaime is taller than Rene , Rene is taller than Alvin , Alvin is taller than Sean , Sean is taller than Derek , Derek is taller than Steven",Ronnie is taller than Derek,0,comparative
"Allen is taller than Elmer, Tim, Carl, Franklin, Greg and Isaac , Allen is as tall as Mathew",Elmer is taller than Mathew,1,comparative
"Gilbert is as tall as Wesley , Wesley is as tall as Darrell , Darrell is as tall as Keith , Keith is as tall as Salvador , Salvador is as tall as Luis , Luis is as tall as Nathan , Nathan is as tall as Daryl , Daryl is as tall as Neil , Neil is as tall as Clyde , Clyde is taller than Earl",Keith is taller than Earl,0,comparative
"Claude is taller than Kevin, Julio, Chris, Miguel, Corey and Richard , Dwight is as tall as Claude",Dwight is taller than Chris,0,comparative
"Timothy is as tall as Tommy , Tommy is as tall as Felix , Felix is as tall as Lawrence , Lawrence is as tall as Salvador , Salvador is as tall as Bruce , Bruce is as tall as Gordon , Gordon is taller than Elmer",Elmer is taller than Gordon,1,comparative
"Neil is taller than Maurice, Gerald, Raul, Alvin, Mario and Edgar , Neil is as tall as Shane",Edgar is taller than Shane,1,comparative
"Danny is as tall as Benjamin , Benjamin is as tall as Joe , Joe is as tall as Eduardo , Eduardo is as tall as Ted , Ted is as tall as Norman , Norman is as tall as Joel , Joel is as tall as Henry , Henry is as tall as Dean , Dean is taller than William",Eduardo is taller than William,0,comparative
"Gregory is taller than Clarence, Tyrone, Allan and Michael , Floyd is as tall as Gregory",Floyd is taller than Tyrone,0,comparative
"Glen is taller than Sean , Sean is taller than Jim , Jim is taller than Bruce , Bruce is taller than Jose , Jose is taller than Nicholas , Nicholas is taller than Michael , Michael is taller than Timothy",Michael is taller than Timothy,0,comparative
"Curtis is taller than Leslie , Leslie is taller than Jesus , Jesus is taller than Dwight , Dwight is taller than Ralph , Ralph is taller than Virgil , Virgil is taller than Lewis , Lewis is taller than Wallace",Ralph is taller than Virgil,0,comparative
"Kirk is as tall as Mark , Mark is as tall as Eric , Eric is as tall as Ricky , Ricky is as tall as Willie , Willie is as tall as Sidney , Sidney is as tall as Edwin , Edwin is as tall as Lonnie , Lonnie is as tall as Duane , Duane is taller than Greg",Mark is taller than Greg,0,comparative
"Max is as tall as Cory , Cory is as tall as Willard , Willard is as tall as Don , Don is as tall as Lee , Lee is as tall as Kirk , Kirk is as tall as Gabriel , Gabriel is as tall as Manuel , Manuel is taller than Roland",Gabriel is taller than Roland,0,comparative
"Milton is as tall as Lonnie , Lonnie is as tall as Tyler , Tyler is as tall as Brent , Brent is as tall as Duane , Duane is as tall as Tyrone , Tyrone is as tall as Nathaniel , Nathaniel is as tall as Carl , Carl is as tall as Mark , Mark is taller than Oscar",Oscar is taller than Duane,1,comparative
"Raul is taller than Enrique, Jack, Brett, Charlie, Shawn, Donald, Kenneth, Jesse, Zachary and Jim , Johnny is as tall as Raul",Charlie is taller than Johnny,1,comparative
