sentence1,sentence2,label
Alguem visitou todas as pessoas e todos os lugares,Declan não visitou Harry,4
"Ermitério é mais alto que Antoine , Antoine é mais alto que Edvino , Edvino é mais alto que Crisna , Crisna é mais alto que Filoteu , Filoteu é mais alto que Melquisedeque , Melquisedeque é mais alto que Janai , Janai é mais alto que Nelo , Nelo é mais alto que Pelaio",Pelaio é mais alto que Nelo,3
Alguem visitou todas as pessoas e todos os lugares,Rúben não visitou Listenstaine,4
"Idalécio visitou Libéria, Guadalberto visitou Eritreia, Filinto visitou Samoa, Olivier visitou Nova Zelândia , Anacleto visitou Marrocos, Hector visitou Lituânia, Otniel visitou Botsuana",Anacleto não visitou Panamá,0
Rufino visitou apenas quinze lugares e apenas onze pessoas,"Rufino visitou Orion, Castelino, Filipe, Leandro, Jake, Jules, Antônio, Clemêncio, Bráulio, Arisberto, Quirino e Clife",2
Anselmo visitou apenas dezenove pessoas,"Anselmo visitou Délio, Jacques, Élsio, Rian, Rogério, Lucílio, Gávio e Firmo",2
Jónatas visitou apenas dois lugares,"Jónatas visitou Nicarágua, Togo e Bangladexe",2
"Todo mundo visitou Quirguistão, Arménia, Índia, Bahamas, Dominica, Salomão, São Vicente, China, Líbia, Usbequistão, Omã, Roménia, Maldivas, Lituânia, Libéria e Turquia",Aléxio não visitou Dominica,4
"Dieter visitou Marrocos, Bianor visitou Barém, Durvalino visitou Eslovénia, Mel visitou Suazilândia, Élson visitou Portugal",Durvalino não visitou Eslovénia,0
"Basil visitou Camarões, Markus visitou Mónaco, Bártolo visitou Madagáscar, Alberto visitou Eritreia, Hernâni visitou Iraque, Isac visitou Guiné-Bissau, Gareth visitou Tuvalu, Onassis visitou São Vicente, Bibiano visitou Roménia, Lemuel visitou Togo, Gávio visitou Eslováquia",Bibiano não visitou Roménia,0
"Bernard é a pessoa que visitou todo mundo, Línton visitou Bernard",Bernard não visitou Idriss,5
"Eliseu visitou Gedeão, Gedeão é a pessoa que visitou todo lugar",Gedeão não visitou República Dominicana,5
"Todo mundo visitou Países, Índia, Butão, Singapura, Antiga e Barbuda, Hungria, Madagáscar, Maláui, Nigéria, Belize, Haiti, Nepal, Vietname, Zimbábue, Namíbia e Cabo Verde ",Armelim não visitou Índia,4
"Pompeu visitou Zimbábue, Diogo visitou Maláui, Donovan visitou Jordânia, Ezequiel visitou Portugal, Glauco visitou Nova Zelândia ",Diogo não visitou Maláui,0
Édipo visitou apenas vinte e oito lugares e apenas cinco pessoas,"Édipo visitou Bahamas, Estados Unidos, Venezuela, Israel, Mali, Luxemburgo, Islândia, Paquistão, Angola, Roménia, Laus, Vanuatu, Malta, Geórgia, Hungria, Congo-Brazzaville, Emirados Árabes Unidos, Tonga, Botsuana, Suíça, Catar, Zimbábue, Moldávia, República Centro-Africana, Sudão, Costa do Marfim, Mongólia, Nova Zelândia  e Bolívia",2
Todo mundo visitou todos os lugares,Ruperto não visitou Guiné,4
"Evelácio, Russel, Cauã, Rapaz, Nádege, Gael, Jesse, Alder, Airton, Cosme, Enrique, Nuri, Baldemar, do Amparo e Filomeno visitaram Afeganistão",Filomeno não visitou Afeganistão,1
Griffin visitou Portugal e Turquia,Griffin não visitou São Marinho,1
"Odair visitou Grécia, Ernani visitou Sudão, Dóriclo visitou Áustria, Amado visitou Quiribáti, Guildo visitou Micronésia, Judas visitou Suécia, Isael visitou Nauru, Policarpo visitou Níger",Isael não visitou Itália,0
"Isac visitou Fredy, Fredy é a pessoa que visitou todo mundo",Isac não visitou Kaiser,5
"Mamede visitou Estevão, Mamede é a pessoa que visitou todo lugar",Mamede não visitou Coreia do Sul,5
"Ovídio visitou Bósnia e Herzegovina, Alberto visitou Vaticano, Afrânio visitou Zimbábue, Abelâmio visitou Suazilândia, Fúlvio visitou Haiti, Hirondino visitou Timor-Leste",Ovídio não visitou Bósnia e Herzegovina,0
"Eli é mais alto que Barão, Alcides, Martinho, Plínio, Olímpio e Diomar , do Rosário é tão alto quanto Eli",Barão é mais alto que do Rosário,3
Todo mundo visitou todos os lugares,Magdo não visitou Luca,4
"Igor visitou Brasil, Atão visitou Equador, Idalécio visitou Burúndi, Castor visitou Belize, Fradique visitou Usbequistão, Marlon visitou Grécia, Iúri visitou Irão, Durval visitou Vanuatu",Igor não visitou Estónia,0
"Matheus visitou Suriname, Arlo visitou Guiné-Bissau, Lev visitou Tuvalu, Elói visitou Burquina, Ethan visitou Montenegro",Lev não visitou Albânia,0
"Florival, Francisco de Borja, Hildeberto, John, Ítalo, Johnson, Mogli, Dorian, Falco, Hermitério, Christopher, Jean, Lisandro, Rudi, Ivandro, Belchior, Andreias e Lourenço visitaram Granada",Lourenço não visitou Vanuatu,1
"Edward é mais alto que Mateus , Mateus é mais alto que Mamede , Mamede é mais alto que Rúdi , Rúdi é mais alto que Fernandino , Fernandino é mais alto que Filémon , Filémon é mais alto que Héber , Héber é mais alto que Olivar",Rúdi é mais alto que Fernandino,3
Bogdan visitou apenas catorze lugares e apenas nove pessoas,"Bogdan visitou Jordânia, Colômbia, Namíbia, Bósnia e Herzegovina, Catar, Alemanha, Arábia, Sudão, Croácia, Vietname, Paquistão, Sri Lanca, Síria, Argentina e Mauritânia",2
Todo mundo visitou todas as pessoas,Randolfo não visitou Estados Unidos,4
"Todo mundo visitou Comores, Dinamarca, Bangladexe, Mónaco, Chipre, Emirados Árabes Unidos, Trindade e Tobago, Maláui, Moçambique, Argentina, República Centro-Africana, Paquistão, Equador, China, Cuaite, Malta, Estado da Palestina, Ruanda e Quiribáti",Otacílio não visitou Bangladexe,4
Joselino visitou apenas treze lugares e apenas cinco pessoas,Joselino visitou Áustria,2
"Idavide é a pessoa que visitou todo mundo, Idavide visitou Bastião",Idavide não visitou Herculano,5
"Nemo é tão alto quanto Enzo , Enzo é tão alto quanto Brian , Brian é tão alto quanto Áureo , Áureo é tão alto quanto Briolanjo , Briolanjo é tão alto quanto Arcádio , Arcádio é tão alto quanto Benedito , Benedito é tão alto quanto Alessandro , Alessandro é tão alto quanto Arquimedes , Arquimedes é tão alto quanto Edgar , Edgar é mais alto que Adamantino",Adamantino é mais alto que Arquimedes,3
"Darque é tão alto quanto Otoniel , Otoniel é tão alto quanto Marques , Marques é tão alto quanto Olindo , Olindo é tão alto quanto Jamim , Jamim é mais alto que Ovídio",Ovídio é mais alto que Otoniel,3
Todo mundo visitou todas as pessoas e todos os lugares,Andreo não visitou Antônio,4
"Elioenai é mais alto que Guillaume, Melvin, Messias, Romarigo, Jader, Olegário, Belchior, Rigoberto, Joel e Dani , Edson é tão alto quanto Elioenai",Edson é mais alto que Melvin,3
"Luan visitou Lukas, Lukas é a pessoa que visitou todo mundo",Lukas não visitou Jamim,5
"Herman visitou Suriname, de Fafe visitou Namíbia, Omer visitou Cosovo",Omer não visitou Togo,0
"Brás visitou Costa Rica, Flyn visitou Argélia, Hélvio visitou Belize, Cedrico visitou Austrália, Liberal visitou Síria, Henoch visitou Nepal, Cauã visitou Chile, Heriberto visitou Samoa, Onofre visitou Indonésia, Francisco de Borja visitou Micronésia",Liberal não visitou Andorra,0
"Ivanoel, Alexei, Enrico, Paio, Andrei, Eustácio, Estanislau, Arine, Alcibíades, Issa, Ângelo, Ralph, Amarildo, Cruz, Adosindo, Djalme, Quévin e Andreias visitaram Brunei",Djalme não visitou Brunei,1
"Remízio é a pessoa que visitou todo lugar, Remízio visitou Catilina",Remízio não visitou Suriname,5
"Elioenai é a pessoa que visitou todo lugar, Bernardino visitou Elioenai",Bernardino não visitou Arábia,5
"Aniceto visitou Ruanda, Roménia, Noruega, Indonésia, República Dominicana, Chile, Montenegro, Butão, México e Tuvalu",Aniceto não visitou Áustria,1
Todo mundo visitou todos os lugares,Cildo não visitou Demétrio,4
Todo mundo visitou todas as pessoas,Íngue não visitou Laus,4
"Igor visitou Dénis, Dénis é a pessoa que visitou todo mundo",Dénis não visitou Natalino,5
"Armandino é tão alto quanto Benvindo , Benvindo é tão alto quanto Crisna , Crisna é tão alto quanto Raví , Raví é tão alto quanto Arsénio , Arsénio é mais alto que Brandon",Arsénio é mais alto que Brandon,3
"Ambrósio é mais alto que Balbino , Balbino é mais alto que Quentin , Quentin é mais alto que Aziel , Aziel é mais alto que Amarildo , Amarildo é mais alto que do Natal , do Natal é mais alto que Faiz , Faiz é mais alto que Marolo , Marolo é mais alto que Cosme",Quentin é mais alto que Faiz,3
James visitou apenas dezoito lugares,"James visitou Vanuatu, Barém, Belize, Mauritânia, Iraque, Luxemburgo, China, Tajiquistão, Malásia, Japão, Noruega, Mónaco, Bulgária, Serra e Jordânia",2
"Rick, Jarbas, Pietro, Nil, Cirilo, Amarílio, Patrício, Fidélio, Henrik, Dário, Devon, Eulógio, Jacob, Brian, Joás, Fabiano, Armelim e Herman visitaram Portugal",Herman não visitou República Centro-Africana,1
Lourenço visitou apenas seis lugares e apenas uma pessoa,"Lourenço visitou Mauritânia, Guiana, Belize, Zâmbia, Nigéria, Marrocos e Egito",2
"Hemaxi visitou Lauro, Hemaxi é a pessoa que visitou todo mundo",Hemaxi não visitou Francisco de Sales,5
"Noah visitou Décio, Décio é a pessoa que visitou todo lugar",Décio não visitou Quirguistão,5
"Todo mundo visitou Catar, Uruguai, Paraguai, Suriname, Namíbia, Cabo Verde , Geórgia, Senegal, Coreia do Sul, Madagáscar, Eslovénia, Tuvalu, Gana, Bulgária e Micronésia",Ramon não visitou Costa do Marfim,4
"Duarte é a pessoa que visitou todo mundo, Duarte visitou Joshua",Joshua não visitou Marinho,5
Alguem visitou todas as pessoas e todos os lugares,Paio não visitou República Centro-Africana,4
"Neymar é tão alto quanto Iker , Iker é tão alto quanto Ianis , Ianis é tão alto quanto Francisco de Sales , Francisco de Sales é tão alto quanto Alcibíades , Alcibíades é tão alto quanto Kevin , Kevin é tão alto quanto Basil , Basil é mais alto que Michael",Ianis é mais alto que Michael,3
"Clayton visitou São Marinho, Orestes visitou Eslováquia, Bentley visitou Lesoto, Luiz visitou Ilhas Marechal, Finn visitou México, Filino visitou Guiné, Baldemar visitou Argélia, Davino visitou Turcomenistão, Casimiro visitou Estónia",Baldemar não visitou República Centro-Africana,0
Todo mundo visitou todos os lugares,Alexandre não visitou Enrico,4
"Alonso é mais alto que Ermitério, Marcelino, Jansénio, Derek, Leónidas, Frank e Gareth , Alexey é tão alto quanto Alonso",Alexey é mais alto que Derek,3
"Décimo visitou Estónia, Denil visitou Iraque, Mateo visitou Tunísia, Amarildo visitou Vietname, Antero visitou Brasil, Melquisedeque visitou Micronésia, Romeu visitou Nova Zelândia , Raven visitou Santa Lúcia",Raven não visitou Santa Lúcia,0
"Herédio visitou Espanha, Bélgica, Etiópia, Micronésia, Brasil, Mongólia, Costa Rica, Guiné, Jordânia, Quénia e Mianmar",Kevin não visitou Guiné,1
"Éder visitou Panamá, David visitou Letónia, Jesse visitou Albânia, Alfa visitou Marrocos, Isac visitou Omã, Peterson visitou Senegal, Ricky visitou Mauritânia, Felismino visitou Argélia, Darci visitou Bolívia",Jesse não visitou Albânia,0
"Estevão é a pessoa que visitou todo lugar, Estevão visitou Reinaldo",Estevão não visitou China,5
"Gaspar visitou Costa do Marfim, Butão, Irlanda, Reino Unido, Suriname, Nicarágua, Coreia do Norte, República Democrática do Congo, Uganda, Líbano e Vanuatu",Gaspar não visitou Irlanda,1
"Anacleto é a pessoa que visitou todo mundo, Anacleto visitou Laurent",Anacleto não visitou Madaleno,5
"Julião visitou Tailândia, Alírio visitou Chade, Herberto visitou Gana, Asélio visitou Tuvalu, Fradique visitou Vaticano, Gustavo São Romão visitou República Checa",Asélio não visitou Tuvalu,0
"Rian visitou Somália, São Cristóvão e Neves, Bélgica, Moldávia, Honduras, Chade, Polónia, Bósnia e Herzegovina e Estado da Palestina",Rian não visitou Chade,1
"Cidálio é mais alto que Chan , Chan é mais alto que Orandino , Orandino é mais alto que Angelino , Angelino é mais alto que Almerindo , Almerindo é mais alto que Infante",Almerindo é mais alto que Orandino,3
"Cristofe visitou Dominica, São Marinho, Sri Lanca, Vaticano, Rússia, Malta, Maldivas, Cazaquistão, Trindade e Tobago, República Checa, Indonésia, Roménia, Moçambique, China e Quénia",Cristofe não visitou Omã,1
"Bryan, Priam, Iker, Henrique, Arian, Mis, Glenn, Martins, Fabiano e Chico visitaram Maurícia",Henrique não visitou Maurícia,1
Esteban visitou apenas vinte e três pessoas,"Esteban visitou Bo, Nichal, Divo, Estevão, Alpoim, Gusmão, Ignácio, Deivid, Joaquim, Ary, Américo, Josias, Aparício, Orlando, Eddie, Domínico, Fabiano, Lígio, Alcibíades, Dias, Primo, Frederick, Prudêncio e Mendo",2
Habacuque visitou apenas vinte e quatro lugares,Habacuque visitou Letónia e Vanuatu,2
"Atão visitou Eslováquia, Adílio visitou Sérvia, Mariano visitou Austrália, Luca visitou Peru, Bendavid visitou Egito, Frederico visitou Camarões, Eliézer visitou Maláui, Jonas visitou Afeganistão, Modesto visitou Etiópia, Primo visitou República Dominicana, Orion visitou Palau",Modesto não visitou Etiópia,0
"Freddie visitou Nauru, Blake visitou Luxemburgo, Justiniano visitou Singapura, Amós visitou Namíbia, Joachim visitou Tunísia, Adelino visitou Coreia do Norte, Robert visitou Libéria, Caíco visitou Quénia, Gimeno visitou Venezuela, Gláucio visitou Timor-Leste, de Fafe visitou Rússia, François visitou Panamá",Robert não visitou Vaticano,0
"António visitou Laurent, António é a pessoa que visitou todo mundo",António não visitou Hipólito,5
"Todo mundo visitou Índia, Níger, Honduras, Quirguistão, Mongólia, Costa Rica, Coreia do Norte, Camboja, Mauritânia, Cazaquistão, Coreia do Sul, Etiópia, Portugal, Guiana, Costa do Marfim, Dinamarca, Eslovénia, Dominica, Egito e Libéria",Robin não visitou Coreia do Norte,4
"Oseias visitou Serra, Liberal visitou Sudão, Aires visitou Nicarágua, Natálio visitou Coreia do Sul, Andrei visitou Maldivas",Oseias não visitou Serra,0
"Gian é tão alto quanto Emo , Emo é tão alto quanto Dércio , Dércio é tão alto quanto Connor , Connor é tão alto quanto Gileade , Gileade é mais alto que do Amparo",do Amparo é mais alto que Emo,3
"Nil, Nobre, John, Aquira, Américo, Castiel, Adelmiro e Anthony visitaram Argélia",Adelmiro não visitou Tonga,1
"Justo, Berardo, Constâncio, Antonelo, Cristóvão, Edmero, Christophe, Rudesindo, Cidalino, Albino, Francisco de Borja, Infante, de Deus, Heldemaro e Ibrahim visitaram São Cristóvão e Neves",Christophe não visitou São Cristóvão e Neves,1
Justin visitou apenas um lugar e apenas uma pessoa,Justin visitou Gaudêncio,2
"Lorenzo visitou Grécia, Butão, Azerbaijão, China, Costa do Marfim, Cazaquistão, Panamá, República Democrática do Congo, Brasil, Japão, Arménia, Irlanda, Iémen, Andorra, Alemanha, São Vicente e Espanha",Ioannis não visitou Brasil,1
Léon visitou apenas oito lugares e apenas uma pessoa,Léon visitou Devon e António,2
"Óscar visitou Hungria, São Vicente, Mónaco, Portugal, Grécia, Polónia, Tajiquistão, Reino Unido, Jordânia, Barém, Estónia e Malta",Óscar não visitou Portugal,1
"Todo mundo visitou Usbequistão, Turcomenistão, Iraque, Costa Rica, Honduras, Bulgária, Lesoto, Gabão, Dinamarca, Peru e Guiné",Dalton não visitou Rússia,4
"Peter visitou Suécia, Adosindo visitou Hungria, Billy visitou Suriname, Arménio visitou Bangladexe, Amílcar visitou Índia, Bo visitou Butão",Billy não visitou Suriname,0
"Orion visitou Bélgica, Dalton visitou Timor-Leste, Inácio visitou Haiti, Rigoberto visitou Dominica, Patrick visitou Congo-Brazzaville, Leonildo visitou Japão, Jovito visitou Marrocos",Dalton não visitou Omã,0
"Godofredo é a pessoa que visitou todo mundo, Jacob visitou Godofredo",Godofredo não visitou Divo,5
Alguem visitou todas as pessoas e todos os lugares,Jovito não visitou Quirguistão,4
"Arcanjo visitou Próspero, Próspero é a pessoa que visitou todo lugar",Arcanjo não visitou Países,5
"Bruno, Eustácio, Guy, Matias, Adério, Ignacio, Dino, Martim, Natanael, Estéfano, Elísio, Luan, Delmiro, Délcio, Calvin, Irineu, Cristóforo, Enio e Belarmino visitaram Haiti",Fabrício não visitou Haiti,1
"Hemaxi é a pessoa que visitou todo lugar, Hemaxi visitou Alfa",Alfa não visitou Mauritânia,5
"Claudemiro visitou Líbia, Santa Lúcia, Ilhas Marechal, Tunísia, Polónia, Indonésia, México, Suíça, Gabão, Paraguai, Tuvalu e Moldávia",Claudemiro não visitou Líbia,1
Leo visitou apenas nove lugares e apenas duas pessoas,"Leo visitou Arábia, Canadá, Montenegro, Tunísia, Trindade e Tobago, Sudão e Micronésia",2
"Pelágio visitou Argélia, África do Sul, Salvador, Eslovénia e Israel",Pelágio não visitou Israel,1
"Caiel, Nenrode, Orlando, Kyle, Ramberto, do Paraíso, Edo, Aidan, Raúl, Adolfo, Jackson, Filoteu, Daniel, Haraldo, Mamede, Livramento, Arnaldo e Cauã visitaram Bulgária",Cauã não visitou Marrocos,1
"Todo mundo visitou Roménia, Tajiquistão, Turquia, Zimbábue, Bahamas, Filipinas, Santa Lúcia, Mongólia, Tanzânia e Emirados Árabes Unidos",Hermano não visitou Uruguai,4
"Todo mundo visitou Mianmar, Togo, Índia, Senegal, Nepal, Tuvalu, Cuaite, Bulgária, Vietname, Paquistão, Geórgia, São Vicente, Albânia, Turquia, Etiópia e Comores",Rosano não visitou Barbados,4
"Jonathan é mais alto que Baldemar , Baldemar é mais alto que Eberardo , Eberardo é mais alto que Hector , Hector é mais alto que Niete , Niete é mais alto que Diomar , Diomar é mais alto que Nilson , Nilson é mais alto que Ludovino , Ludovino é mais alto que Josué , Josué é mais alto que Crispim",Jonathan é mais alto que Hector,3
Alguem visitou todas as pessoas e todos os lugares,Esaú não visitou Isandro,4
"Adruzilo visitou Donato, Donato é a pessoa que visitou todo mundo",Donato não visitou Oto,5
"do Amparo visitou Sudão, Armando visitou São Vicente, Castor visitou Guatemala, Bryan visitou Geórgia, Falco visitou Antiga e Barbuda, Perpétuo visitou Polónia, Narsélio visitou Jamaica, Lutero visitou Sri Lanca, Adorino visitou Quénia, Aidé visitou Alemanha, Matteo visitou Indonésia, Leoberto visitou Togo",Falco não visitou Costa do Marfim,0
"Andy é a pessoa que visitou todo mundo, Cândido visitou Andy",Cândido não visitou Leoberto,5
de Assis visitou apenas vinte e nove lugares,"de Assis visitou Maláui, Papua, Mongólia, Eslováquia, Ruanda, Quiribáti, Antiga e Barbuda, Cuba, Maurícia, Usbequistão, Mauritânia, Salvador, Austrália, Listenstaine, Equador, Botsuana, Zâmbia, Guiana, Paquistão, Espanha, China, Timor-Leste, São Vicente, França, Comores, Chipre, Burquina, Argentina, Gana e Malásia",2
Felisberto visitou apenas treze lugares e apenas oito pessoas,"Felisberto visitou Faizan, Rivelino, Andreas, Paulo, Cid, Adónis, Erique, Cleber e Nuno",2
"Ildo é tão alto quanto Bertolino , Bertolino é tão alto quanto Juno , Juno é tão alto quanto Odair , Odair é tão alto quanto Lorival , Lorival é tão alto quanto Daniel , Daniel é tão alto quanto Marvão , Marvão é tão alto quanto Caiel , Caiel é mais alto que Djalme",Ildo é mais alto que Djalme,3
"Dorian é tão alto quanto Jório , Jório é tão alto quanto Floriano , Floriano é tão alto quanto Jovito , Jovito é tão alto quanto Castiel , Castiel é tão alto quanto Lorenzo , Lorenzo é mais alto que Andrés",Andrés é mais alto que Dorian,3
"Carsta visitou Suriname, Javier visitou Togo, Rudesindo visitou Jibuti, Pitágoras visitou Panamá, Carlindo visitou Itália, Osmano visitou Moçambique, Deolindo visitou Líbano, Leonídio visitou Ilhas Marechal, Levy visitou Bélgica, Madjer visitou Taiuã",Carsta não visitou Suriname,0
"Januário visitou Zâmbia, Cuaite, Samoa, Gâmbia, Jibuti, Togo, Malásia, Níger, Catar, Somália e Eritreia",Abdénago não visitou Catar,1
Todo mundo visitou todas as pessoas e todos os lugares,Renan não visitou Baldomero,4
"Jamal visitou Chile, Priteche visitou Bangladexe, Acúrsio visitou Mongólia, Gumersindo visitou Israel, Alexey visitou Timor-Leste, Gomes visitou Namíbia, Marc visitou Polónia, Cândido visitou Eslováquia, Jair visitou Lituânia, Antonelo visitou Maurícia",Cândido não visitou Eslováquia,0
"Todo mundo visitou São Vicente, Egito, Cuba, Nicarágua, Tajiquistão, Maldivas, Espanha, Lituânia, Bulgária, Quirguistão, Catar, Micronésia e Turcomenistão",Félix não visitou Estónia,4
Alexandro visitou apenas dezenove lugares,"Alexandro visitou Tonga, Estados Unidos, Luxemburgo, Líbia, Emirados Árabes Unidos, Gabão, Cabo Verde , Mongólia, Uganda, Coreia do Norte, Mónaco, Bélgica, República Dominicana, Timor-Leste, Itália, Omã, Geórgia, México, Angola e Barbados",2
"Ivanoel visitou Equador, Dárcio visitou Jibuti",Ivanoel não visitou Equador,0
