sentence1,sentence2,label,label_form
"Sergio has visited Republic of the Congo, Nathaniel has visited Liechtenstein, Billy has visited India, Everett has visited San Mmarino, Arthur has visited El Salvador, Darren has visited Papua New Guinea",Sergio didn't visit Kiribati,0,simple_negation
"Randy has visited Saint Kitts & Nevis, Julian has visited El Salvador, Zachary has visited Qatar, Adam has visited Equatorial Guinea, Barry has visited Honduras, Lance has visited Marshall Islands, Roberto has visited South Sudan, Donald has visited Sierra Leone",Julian didn't visit Austria,0,simple_negation
"Gregory has visited Mexico, Richard has visited Egypt, Victor has visited Denmark, Alberto has visited Mauritius, Roland has visited Thailand, Armando has visited Ukraine, Dustin has visited Haiti, Roger has visited Malaysia, Sidney has visited Cyprus, Ben has visited Cuba, Danny has visited United Arab Emirates",Ben didn't visit Cuba,1,simple_negation
"Stanley has visited Saint Vincent & the Grenadines, Willie has visited Portugal, Marion has visited Egypt, Jaime has visited Qatar, Herman has visited Guinea, Brent has visited Ghana, Clyde has visited Armenia, Lonnie has visited Equatorial Guinea, Adam has visited Brazil, Eric has visited Norway",Willie didn't visit Nauru,0,simple_negation
"Francis has visited Fiji, Guy has visited Kyrgyzstan, Tommy has visited Norway, Joshua has visited El Salvador, Marshall has visited Algeria, Alfred has visited India",Alfred didn't visit Denmark,0,simple_negation
"Perry has visited Cuba, Arthur has visited Zambia, Patrick has visited Uzbekistan",Perry didn't visit Cuba,1,simple_negation
"Jay has visited United Kingdom, Mathew has visited France, Adrian has visited Indonesia, Kyle has visited Finland, James has visited South Korea",Adrian didn't visit Israel,0,simple_negation
"Angel has visited Mongolia, Cory has visited Denmark, Don has visited Luxembourg, Ralph has visited Netherlands",Cory didn't visit Tunisia,0,simple_negation
"Allen has visited Belgium, Ruben has visited United States, Howard has visited Haiti, Rene has visited South Korea, Clinton has visited Belarus, Charlie has visited Kazakhstan, Richard has visited Kosovo, Everett has visited Nepal, Ron has visited Guinea-Bissau, Calvin has visited Switzerland",Rene didn't visit South Korea,1,simple_negation
"Joel has visited Singapore, Ronnie has visited Djibouti, Ted has visited Estonia, Reginald has visited Gabon, Jack has visited Czech Republic, Edward has visited United Kingdom",Edward didn't visit United Kingdom,1,simple_negation
"Travis has visited Central African Republic, Armando has visited Bangladesh, Kenneth has visited Montenegro, Gregory has visited Papua New Guinea, Anthony has visited Nepal, Tom has visited Guinea-Bissau, Ernest has visited Rwanda, Jeffrey has visited Oman, Roger has visited Switzerland",Kenneth didn't visit El Salvador,0,simple_negation
"Chris has visited Haiti, Derrick has visited Zimbabwe, Ronald has visited Eswatini",Derrick didn't visit Zimbabwe,1,simple_negation
"Bill has visited Cabo, Todd has visited Macedonia",Todd didn't visit Macedonia,1,simple_negation
"Casey has visited Laos, Jesse has visited Equatorial Guinea",Jesse didn't visit Equatorial Guinea,1,simple_negation
"Gene has visited Panama, Joseph has visited Somalia, Maurice has visited China, Dave has visited Vietnam, Lance has visited Cyprus, Louis has visited Bhutan, Vernon has visited Uganda",Maurice didn't visit Saint Lucia,0,simple_negation
"Glen has visited Sierra Leone, Fred has visited Lesotho, Thomas has visited Fiji",Fred didn't visit Lesotho,1,simple_negation
"Mike has visited Luxembourg, Stephen has visited Namibia, Tyler has visited Sierra Leone, Marc has visited Qatar, Oscar has visited Croatia, Marvin has visited Japan, Alfred has visited Albania, Erik has visited Cabo, Shawn has visited Mali",Shawn didn't visit Mali,1,simple_negation
"Hugh has visited Guinea-Bissau, Nathaniel has visited Philippines",Hugh didn't visit Burkina,0,simple_negation
"Earl has visited Bolivia, Terrance has visited Kuwait, Don has visited Vietnam, George has visited Oman, Jessie has visited Malawi, Ivan has visited Ghana, Jeffrey has visited Madagascar, Dwight has visited Egypt, Anthony has visited Israel, Jerome has visited Botswana, Nicholas has visited Russia",Dwight didn't visit Portugal,0,simple_negation
"William has visited Luxembourg, Tyrone has visited Tunisia, Floyd has visited Central African Republic, Ricky has visited Senegal, Alberto has visited Sri Lanka, Tony has visited Cyprus, Theodore has visited Morocco, Fernando has visited Ethiopia, Guy has visited Denmark",William didn't visit Luxembourg,1,simple_negation
"Jared has visited Angola, Casey has visited Barbados, Donald has visited Brazil, Derrick has visited Sweden, Harold has visited Pakistan, Alberto has visited Thailand, Lewis has visited Turkey, Aaron has visited Tajikistan, Leslie has visited Andorra, Harry has visited Dominican Republic",Harold didn't visit Pakistan,1,simple_negation
"Eddie has visited Guyana, Wayne has visited Georgia, Phillip has visited Vanuatu, Hector has visited Tanzania, Jacob has visited Fiji, Bobby has visited São Tomé & Prícipe, Derrick has visited France, Ricardo has visited Iran",Hector didn't visit Tanzania,1,simple_negation
"Charles has visited Chile, Joe has visited Bosnia & Herzegovinia",Joe didn't visit Bosnia & Herzegovinia,1,simple_negation
"Louis has visited Cuba, Michael has visited Burundi, Tracy has visited Uganda, Roberto has visited Suriname, Benjamin has visited Kiribati, Ricky has visited Solomon Islands, Bernard has visited Denmark, Jordan has visited Australia",Michael didn't visit Libya,0,simple_negation
"Leonard has visited Belize, Bernard has visited Kiribati, Sean has visited Dominica, Leroy has visited Romania",Sean didn't visit Dominica,1,simple_negation
"Isaac has visited Tunisia, Albert has visited Togo, Randall has visited Gabon, Bruce has visited Liechtenstein, Jacob has visited Andorra, Shawn has visited Estonia, Terrance has visited Sierra Leone, Edward has visited Mali",Randall didn't visit Turkmenistan,0,simple_negation
"Matthew has visited Mali, Byron has visited Luxembourg, Ernest has visited Georgia, Kenneth has visited China, Ralph has visited Lesotho, James has visited São Tomé & Prícipe, Tyrone has visited Oman, Arthur has visited Israel, Bruce has visited Canada, Steve has visited Liberia",Ernest didn't visit Philippines,0,simple_negation
"Kyle has visited Lebanon, Erik has visited Qatar, Gabriel has visited Montenegro, Justin has visited Dominica, Ricky has visited Cuba, Peter has visited Madagascar, Derek has visited Mauritania, Dwight has visited Netherlands, Kent has visited Suriname, Samuel has visited Belgium, Jay has visited Barbados",Justin didn't visit Dominica,1,simple_negation
"Albert has visited Luxembourg, Calvin has visited Eritrea, Ralph has visited Macedonia, Lewis has visited Kosovo, Clyde has visited Zambia, Kurt has visited New Zealand, Ian has visited Côte D'ivore, Franklin has visited Denmark, Hector has visited Australia, Don has visited Azerbaijan, Ruben has visited Russia",Ian didn't visit Democratic Republic of the Congo,0,simple_negation
"Roger has visited Armenia, Clifford has visited Iceland, Neil has visited Denmark, Frank has visited Czech Republic",Roger didn't visit Latvia,0,simple_negation
"Bob has visited Burkina, Justin has visited Bolivia, Ramon has visited Kenya, Charlie has visited Zambia, Travis has visited Turkmenistan, Raymond has visited Syria, Andrew has visited Algeria",Raymond didn't visit Syria,1,simple_negation
"Neil has visited Sri Lanka, Kent has visited Cabo, Max has visited Federated States of Micronesia, Sidney has visited Azerbaijan, Rene has visited Saint Kitts & Nevis, Gary has visited Brazil, Herman has visited Myanmar",Kent didn't visit Bhutan,0,simple_negation
"Leon has visited Cyprus, Mike has visited Ukraine",Leon didn't visit Mongolia,0,simple_negation
"Allan has visited South Sudan, Morris has visited Cuba, Dwight has visited Bulgaria, Casey has visited Russia, Troy has visited Ecuador, Corey has visited Greece, Nathan has visited Mauritania",Troy didn't visit Croatia,0,simple_negation
"Howard has visited Iceland, Ian has visited Sweden, Kent has visited Ghana, Joshua has visited Brunei, Cody has visited Trinidad & Tobago, Gilbert has visited Uganda, Gary has visited Equatorial Guinea, Dave has visited Côte D'ivore",Kent didn't visit Ghana,1,simple_negation
"Chester has visited Albania, Nathaniel has visited Bahrain, Chad has visited Mauritania, Dwight has visited Malawi, Mitchell has visited Germany, Edward has visited Tuvalu",Dwight didn't visit Malawi,1,simple_negation
"Rene has visited Tonga, Victor has visited Macedonia, Elmer has visited Morocco, Greg has visited Nigeria, Michael has visited Kyrgyzstan, Brett has visited Portugal, Maurice has visited Tajikistan, Allen has visited Suriname, Julio has visited Grenada",Brett didn't visit Azerbaijan,0,simple_negation
"Jimmy has visited Slovakia, Tony has visited Singapore, Marc has visited Slovenia",Marc didn't visit Hungary,0,simple_negation
"Clyde has visited Paraguay, Vincent has visited Switzerland, Tommy has visited Nepal",Vincent didn't visit Maldives,0,simple_negation
"Wesley has visited Germany, Javier has visited Colombia, Matthew has visited Lithuania, Ray has visited Tanzania, Clarence has visited Fiji",Wesley didn't visit Germany,1,simple_negation
"Douglas has visited Argentina, Kevin has visited Myanmar, Joshua has visited Saint Vincent & the Grenadines, Thomas has visited Tunisia, Roy has visited Trinidad & Tobago, Earl has visited Sweden, Cecil has visited Jordan, Felix has visited Democratic Republic of the Congo, Carl has visited El Salvador, Mark has visited Turkmenistan, Enrique has visited Eswatini, Ricky has visited Jamaica",Mark didn't visit Saudi Arabia,0,simple_negation
"Glenn has visited Honduras, Kyle has visited Luxembourg, Phillip has visited Estonia, Morris has visited Equatorial Guinea, Jesus has visited Albania",Morris didn't visit Romania,0,simple_negation
"Sergio has visited Cambodia, Todd has visited Jamaica, Franklin has visited Czech Republic, Corey has visited Côte D'ivore",Todd didn't visit Jamaica,1,simple_negation
"Lance has visited Somalia, Brent has visited Bhutan, Dan has visited South Korea, Ricardo has visited Uganda, John has visited Cuba, Ivan has visited Tajikistan, Fernando has visited Suriname, Sergio has visited Georgia, Joel has visited Saint Lucia, Jerome has visited Saudi Arabia",John didn't visit Cuba,1,simple_negation
"Clyde has visited Russia, Miguel has visited Armenia, Tim has visited Timor-Leste, Joseph has visited Belize, Melvin has visited Namibia, Francisco has visited Fiji",Melvin didn't visit Israel,0,simple_negation
"Andre has visited Tunisia, Fred has visited Macedonia, Anthony has visited Bahrain, Guy has visited Canada, Gene has visited Côte D'ivore, Danny has visited Venezuela, Jaime has visited El Salvador",Guy didn't visit Canada,1,simple_negation
"Billy has visited Colombia, Dennis has visited New Zealand, Patrick has visited United Kingdom, Roger has visited Saint Kitts & Nevis, Eric has visited Trinidad & Tobago, Salvador has visited Grenada, Henry has visited South Korea, Greg has visited Ukraine, Jessie has visited Croatia, Glen has visited Palestine",Jessie didn't visit Croatia,1,simple_negation
"Elmer has visited Norway, Leon has visited China, Don has visited Djibouti, Gabriel has visited Turkey, Steve has visited Albania, Andrew has visited Eswatini",Steve didn't visit Albania,1,simple_negation
"Glen has visited Tonga, Jaime has visited Mali, Don has visited Morocco",Glen didn't visit Papua New Guinea,0,simple_negation
"Leo has visited Mongolia, Jim has visited Chile, Vincent has visited Montenegro, Morris has visited Qatar, Milton has visited Chad, Jeffery has visited Togo",Morris didn't visit Turkey,0,simple_negation
"Joe has visited India, Bruce has visited Bolivia, Max has visited Belize, Jack has visited Uganda, Ken has visited Saint Lucia, Robert has visited Latvia",Ken didn't visit Nepal,0,simple_negation
"Claude has visited Colombia, Jeffrey has visited Palestine, Luis has visited Papua New Guinea, Mathew has visited Republic of the Congo, Johnnie has visited Azerbaijan, Dwight has visited Monaco, Roland has visited China, Raymond has visited Armenia, Jeffery has visited Djibouti, Earl has visited Mongolia, Leonard has visited Switzerland",Leonard didn't visit Grenada,0,simple_negation
"Todd has visited Syria, Jeffery has visited Equatorial Guinea",Jeffery didn't visit Equatorial Guinea,1,simple_negation
"Fernando has visited Paraguay, Pedro has visited South Korea, Cory has visited El Salvador, Harold has visited Kosovo, Luis has visited Gambia, Byron has visited Germany, Gene has visited Turkmenistan, Clifford has visited Dominica, Craig has visited Turkey, Albert has visited Portugal",Albert didn't visit Portugal,1,simple_negation
"Michael has visited Azerbaijan, Stephen has visited Ethiopia, Samuel has visited Bosnia & Herzegovinia, Jordan has visited United States, Ken has visited Djibouti, Luis has visited Fiji, Raul has visited Namibia",Luis didn't visit Tanzania,0,simple_negation
"Ivan has visited Cyprus, Jimmie has visited Barbados, Ernest has visited Mauritius, Chad has visited South Africa, Mike has visited Syria, Brett has visited Iran, Wade has visited Estonia, Brad has visited Mozambique, Ben has visited Senegal, Edgar has visited Italy, Alexander has visited Eritrea, Adam has visited Turkey",Ben didn't visit Senegal,1,simple_negation
"Shane has visited Malta, Sam has visited Egypt, Leon has visited Monaco, Roy has visited Libya, Allen has visited Gambia, Bill has visited Trinidad & Tobago, Daryl has visited Vietnam",Bill didn't visit Trinidad & Tobago,1,simple_negation
"Herman has visited Pakistan, David has visited Tuvalu, Billy has visited Seychelles, Gordon has visited Greece, Bradley has visited Israel, Cory has visited Mongolia, Gerald has visited Mauritius, Melvin has visited Georgia, Alex has visited Burkina, Tom has visited Poland, Micheal has visited United States, Eugene has visited Lesotho",Herman didn't visit Pakistan,1,simple_negation
"Marvin has visited Japan, Marc has visited Ecuador, Tyler has visited Singapore, Clarence has visited Zimbabwe, John has visited Lesotho",Marvin didn't visit United States,0,simple_negation
"Marion has visited Tajikistan, Lonnie has visited Democratic Republic of the Congo, Isaac has visited Belgium, Jamie has visited Honduras, Billy has visited Guinea",Billy didn't visit Guinea,1,simple_negation
"Melvin has visited Costa Rica, Alfredo has visited Iran, Justin has visited Saint Kitts & Nevis, Herman has visited Republic of the Congo, Carlos has visited Madagascar, Alan has visited Slovakia",Alan didn't visit Slovakia,1,simple_negation
"Cecil has visited The Bahamas, John has visited Oman, Wayne has visited Austria, Daryl has visited Mexico, Clayton has visited Nicaragua, Rodney has visited North Korea, Brad has visited Cambodia",Daryl didn't visit Mauritania,0,simple_negation
"Randy has visited Nauru, Kurt has visited Central African Republic, Jose has visited Luxembourg, Alvin has visited Hungary, Dan has visited Jordan, Wesley has visited Bosnia & Herzegovinia, Peter has visited Slovenia, Claude has visited Guinea",Peter didn't visit Kiribati,0,simple_negation
"Jose has visited Netherlands, Hector has visited Tunisia, Harvey has visited Georgia, Lester has visited Austria",Harvey didn't visit Niger,0,simple_negation
"Jimmy has visited South Korea, Brian has visited Andorra, Everett has visited Samoa, Jamie has visited Somalia, Willie has visited Liberia, Glenn has visited Saint Lucia, Cody has visited Honduras, Larry has visited Mali, Darren has visited Netherlands, Erik has visited Hungary",Brian didn't visit Andorra,1,simple_negation
"Alberto has visited Canada, Marc has visited Palestine, Raul has visited Tanzania, Lonnie has visited Democratic Republic of the Congo, Edgar has visited Nepal, Jimmie has visited Iran",Marc didn't visit Palestine,1,simple_negation
"Bob has visited Albania, Carl has visited Grenada, Charles has visited Djibouti, John has visited Samoa, Sean has visited Slovenia, Jeffery has visited Singapore, Gilbert has visited Switzerland, Reginald has visited Barbados, Willie has visited Sudan, Jerry has visited Oman, Howard has visited Iran, Peter has visited Portugal",Bob didn't visit Andorra,0,simple_negation
"Karl has visited Nigeria, Clinton has visited Morocco, Victor has visited Libya, Roberto has visited South Sudan, Reginald has visited Seychelles, Elmer has visited Palau, James has visited Suriname, Dwight has visited Jamaica, Angel has visited Senegal, Steven has visited Kyrgyzstan",James didn't visit Honduras,0,simple_negation
"Gerald has visited Croatia, Jeffery has visited Indonesia, Samuel has visited Azerbaijan, Cory has visited Estonia, Franklin has visited Nepal, Kurt has visited Iceland, Albert has visited Guyana",Gerald didn't visit Botswana,0,simple_negation
"Francisco has visited Burkina, Joseph has visited Bolivia, Gerald has visited Libya, Ivan has visited Laos, Karl has visited Senegal, Raymond has visited Hungary",Ivan didn't visit Laos,1,simple_negation
"Lloyd has visited Romania, Francis has visited Dominican Republic, Brad has visited Luxembourg, Christopher has visited Albania, Shane has visited Kyrgyzstan, Dwight has visited Turkey, Ralph has visited Azerbaijan, Jose has visited Barbados, Bill has visited Myanmar, Kyle has visited Austria",Bill didn't visit Jamaica,0,simple_negation
"Theodore has visited Yemen, Franklin has visited Belarus, Victor has visited Qatar, Raymond has visited Oman, Curtis has visited Latvia, Phillip has visited Mexico, Jordan has visited Afghanistan, Angel has visited Federated States of Micronesia, Fernando has visited Senegal",Fernando didn't visit Senegal,1,simple_negation
"Guy has visited Saint Vincent & the Grenadines, Max has visited Gambia, Curtis has visited Malaysia, Lewis has visited Mauritania, Phillip has visited Saudi Arabia, Terrance has visited Bhutan, Ray has visited Egypt, Chris has visited Belgium, Eddie has visited Moldova, Henry has visited Serbia, Howard has visited Montenegro",Henry didn't visit Serbia,1,simple_negation
"Derek has visited Ukraine, Tracy has visited Malta, Joshua has visited Zimbabwe, Curtis has visited Switzerland, Everett has visited Malawi, Clifton has visited Chile, Wesley has visited Lebanon, James has visited Vatican City",Clifton didn't visit Chile,1,simple_negation
"Perry has visited Oman, Adam has visited Tanzania, Freddie has visited Finland, Darren has visited South Sudan",Adam didn't visit Tanzania,1,simple_negation
"Eddie has visited Somalia, Jeffrey has visited Azerbaijan, Clifford has visited Botswana",Clifford didn't visit Kenya,0,simple_negation
"Eugene has visited Gambia, Jesus has visited Latvia",Jesus didn't visit Latvia,1,simple_negation
"Wesley has visited Kiribati, Leon has visited Ethiopia, Brent has visited Cabo, Mike has visited Chad, Brandon has visited Qatar, Ryan has visited Federated States of Micronesia",Ryan didn't visit Federated States of Micronesia,1,simple_negation
"Tracy has visited Luxembourg, Roberto has visited Albania, Victor has visited Somalia, Alex has visited Iceland, Kenneth has visited Ecuador, Joseph has visited Costa Rica, Clinton has visited Malta, Jacob has visited Haiti, Charles has visited Netherlands, Herbert has visited Kyrgyzstan, Andy has visited Bhutan, Lonnie has visited Libya",Victor didn't visit North Korea,0,simple_negation
"Marshall has visited Finland, Clifford has visited United Kingdom, Herman has visited Austria, William has visited Tuvalu, Tim has visited Lebanon, Frederick has visited India",Frederick didn't visit India,1,simple_negation
"Michael has visited Singapore, Pedro has visited Peru, Darren has visited Israel, Joe has visited Chad, Paul has visited Ethiopia, Eduardo has visited Botswana, Terrence has visited Kenya, Frank has visited Eritrea, Marion has visited Cambodia, Ian has visited Sierra Leone, Wade has visited Georgia, Angel has visited Latvia",Darren didn't visit Israel,1,simple_negation
"Andre has visited Cambodia, Byron has visited Switzerland, Roger has visited Guinea-Bissau, Lance has visited Bhutan, Glenn has visited Saint Lucia, Jamie has visited Comoros, Edgar has visited Lithuania",Edgar didn't visit Lithuania,1,simple_negation
"Jeremy has visited Benin, Jon has visited Afghanistan, Joe has visited Dominican Republic, Ray has visited Saudi Arabia, Ricky has visited Botswana, Clifford has visited San Mmarino, Franklin has visited Niger, Donald has visited Gambia, Ruben has visited Guatemala, Hector has visited Seychelles, Harvey has visited Norway, Peter has visited Syria",Jeremy didn't visit Papua New Guinea,0,simple_negation
"Craig has visited Brunei, Brad has visited Fiji, Johnny has visited Iceland, Jay has visited Malaysia, Steve has visited Republic of the Congo, Henry has visited Honduras, Raymond has visited Palau, Wade has visited Moldova, Julian has visited Guinea-Bissau, Bruce has visited North Korea",Henry didn't visit Honduras,1,simple_negation
"Stephen has visited Paraguay, Jordan has visited Morocco, Ronnie has visited United Kingdom, Thomas has visited Sudan, Dwight has visited Austria, Darrell has visited Solomon Islands, Wade has visited Uzbekistan, John has visited Myanmar, Kevin has visited Cyprus",Jordan didn't visit Uganda,0,simple_negation
"Henry has visited Romania, Sergio has visited Palau, Roger has visited Seychelles, Eugene has visited North Korea",Sergio didn't visit Costa Rica,0,simple_negation
"Nathan has visited Singapore, Ricardo has visited Mali, Adam has visited Canada, Ryan has visited Uganda, Harold has visited Armenia",Ricardo didn't visit Mali,1,simple_negation
"David has visited Iceland, Vincent has visited Cyprus, Byron has visited Haiti, Peter has visited United States, Charlie has visited Equatorial Guinea, Wesley has visited Papua New Guinea",Byron didn't visit Haiti,1,simple_negation
"Bob has visited Lebanon, Ricky has visited Eswatini, Julio has visited Rwanda, Roy has visited Malawi, Russell has visited United Arab Emirates",Russell didn't visit Armenia,0,simple_negation
"Jeff has visited Togo, Clarence has visited Palau, Alex has visited Uganda, Jesse has visited Albania, Tyler has visited Vanuatu",Jesse didn't visit Albania,1,simple_negation
"Bobby has visited Colombia, Craig has visited Costa Rica, Andrew has visited Mongolia, Wade has visited Zimbabwe, Jimmie has visited Nepal, Theodore has visited Togo, Bruce has visited Uganda, Adam has visited Guyana, Phillip has visited Spain, Melvin has visited Netherlands",Bruce didn't visit Uganda,1,simple_negation
"Michael has visited China, Louis has visited Kiribati, Ronnie has visited United States, Tony has visited Jamaica, Hector has visited Georgia, Chris has visited Guinea",Ronnie didn't visit United States,1,simple_negation
"Shane has visited Afghanistan, Marvin has visited Guyana, Louis has visited Equatorial Guinea, John has visited Hungary, Carl has visited Sierra Leone, Kurt has visited Iraq, Ramon has visited Guinea-Bissau, Adam has visited Turkmenistan, Steven has visited Burkina, Bob has visited El Salvador",Marvin didn't visit Sudan,0,simple_negation
"Glenn has visited Nepal, Franklin has visited Haiti, Ricardo has visited Trinidad & Tobago, Craig has visited Portugal, Clayton has visited France, Mike has visited Libya, Jaime has visited Bosnia & Herzegovinia, Ramon has visited Belgium, Clyde has visited Albania",Mike didn't visit Lebanon,0,simple_negation
"Howard has visited Vatican City, Karl has visited Cyprus, Jesse has visited Cambodia, Raymond has visited Honduras, Jerry has visited Peru",Jesse didn't visit Cambodia,1,simple_negation
"Tim has visited Benin, Jamie has visited Uruguay, Nathaniel has visited Norway, Howard has visited Peru, Clifton has visited Macedonia, Leslie has visited United States, Roy has visited Côte D'ivore, Bernard has visited Cabo",Roy didn't visit Slovenia,0,simple_negation
"Peter has visited Bhutan, Gerald has visited Syria, Carl has visited Algeria, Rodney has visited Benin, Jay has visited Andorra, Willard has visited Belgium, Leslie has visited Timor-Leste, Virgil has visited Rwanda, Bryan has visited Nepal, Gregory has visited Indonesia, Leonard has visited Cambodia",Rodney didn't visit Benin,1,simple_negation
"Mark has visited Canada, Adam has visited Saudi Arabia, Keith has visited United Kingdom, Gabriel has visited Lithuania, Seth has visited Chile, Casey has visited Ecuador, Wallace has visited Angola, Aaron has visited China, Cecil has visited India, Lee has visited Namibia, Nathaniel has visited Oman, Ricky has visited Kenya",Lee didn't visit Namibia,1,simple_negation
"Paul has visited Slovakia, Bill has visited Mali, Tommy has visited Tunisia, Lance has visited Finland, Derrick has visited Timor-Leste, Julio has visited Republic of the Congo, Louis has visited Vatican City, Johnny has visited Liechtenstein",Johnny didn't visit Jamaica,0,simple_negation
"Darren has visited Canada, Steven has visited Saudi Arabia, Henry has visited Bhutan, Julio has visited New Zealand, Jaime has visited Dominican Republic, Glenn has visited Djibouti, Ivan has visited Saint Lucia, Joseph has visited Madagascar, Todd has visited United Kingdom",Todd didn't visit United Kingdom,1,simple_negation
"Kelly has visited Dominica, James has visited Indonesia, Alvin has visited Cuba, Jared has visited Guinea, Christian has visited Iceland, Alberto has visited Georgia",Jared didn't visit Bhutan,0,simple_negation
"Marvin has visited Marshall Islands, Ivan has visited Qatar, Antonio has visited Malaysia, Charles has visited Uzbekistan, Stanley has visited Vietnam, Roy has visited Ireland, Nathan has visited Jordan, Miguel has visited San Mmarino, Christian has visited Niger, Hector has visited Nicaragua, Brandon has visited Bolivia",Christian didn't visit Niger,1,simple_negation
"Kirk has visited Guinea, Curtis has visited Nauru, Corey has visited Israel, Victor has visited Kyrgyzstan, Don has visited South Africa, Adam has visited Saint Vincent & the Grenadines",Victor didn't visit Kyrgyzstan,1,simple_negation
"Ted has visited Colombia, Jason has visited Syria, Vernon has visited Lithuania",Ted didn't visit Algeria,0,simple_negation
"Eric has visited Sierra Leone, Charlie has visited Bulgaria, Christian has visited Seychelles, Philip has visited Mozambique, Vernon has visited India, Dwayne has visited Haiti, Cecil has visited Bhutan, Everett has visited Federated States of Micronesia, Harvey has visited Grenada, Brad has visited Georgia, Chester has visited Israel, Willie has visited Mexico",Philip didn't visit Bosnia & Herzegovinia,0,simple_negation
"Tracy has visited Angola, Adam has visited Argentina, Kenneth has visited Czech Republic, Sergio has visited India, Claude has visited Germany, Albert has visited Kyrgyzstan, Edward has visited Bhutan",Albert didn't visit Nepal,0,simple_negation
"Jorge has visited Federated States of Micronesia, Leslie has visited Malaysia, Rafael has visited United States, Fernando has visited Antigua & Barbuda",Fernando didn't visit Dominican Republic,0,simple_negation
"Daniel has visited The Bahamas, Max has visited Egypt",Daniel didn't visit The Bahamas,1,simple_negation
"Charlie has visited Cabo, Martin has visited Vanuatu, Jonathan has visited Sweden, Mathew has visited Switzerland, Arnold has visited Botswana, Alfredo has visited Argentina, Dennis has visited The Bahamas, Melvin has visited Paraguay, Jordan has visited Thailand, Rick has visited Guyana, Gregory has visited Hungary",Melvin didn't visit Macedonia,0,simple_negation
"Kevin has visited Ireland, Wesley has visited Turkey, Theodore has visited China, Ernest has visited Israel",Wesley didn't visit Turkey,1,simple_negation
