text,pred,label
hope visit ##ou ape ##nas vin ##te e qu ##at ##ro lu ##gar ##es e ape ##nas vin ##te e doi ##s pe ##sso ##as hope visit ##ou so go ##nal ##o do pia ##u uc ##ho ##a so jo ##s her ##val does ##te tu ##r ##vo ##ln ##dia ana ##g cerro negro gu ##as de cha ##pe ##c cam ##bar do sul or ##iz ##nia arc ##eb ##urg ##o lin ##do ##est ##e papa ##nd ##u ##va vale ##na la ##go ##a grande tr ##ac ##uate ##ua it ##aran ##a go ##ian ##polis cha ##pad ##a de are ##ia rio real nova al ##vor ##ada do sul so lou ##ren ##o do o ##est ##e par ##el ##has con ##quist ##a does ##te,1,1
d ##mar ##is visit ##ou ape ##nas on ##ze lu ##gar ##es e ape ##nas nov ##e pe ##sso ##as d ##mar ##is visit ##ou parana ##gu im ##bit ##u ##va ca ##cho ##eira dos n ##dio ##s so bent ##inho carp ##ina joo ne ##iva so joo das du ##as pont ##es guru ##pi rio bo ##m pot ##eng ##i mater ##ln ##dia e campos do jo ##rdo,1,1
be ##bian ##a visit ##ou ape ##nas o ##ito lu ##gar ##es be ##bian ##a visit ##ou august ##in ##polis campo do ten ##ente mu ##ni ##z ferreira co ##it do ni ##a so bernardo do campo ti ##ju ##cas do sul santa rita does ##te it ##ap ##oran ##ga e rio de con ##tas,1,1
lou ##ane visit ##ou ape ##nas vin ##te e o ##ito lu ##gar ##es e ape ##nas vin ##te pe ##sso ##as lou ##ane visit ##ou amanda l ##zie al ##mir ##a vila cc ##ia k ##hl ##oe ada ni ##rina ki ##eza ni ##lda roberta lu ##ena b ##ls ##ia lil ##ite e elizabeth,0,0
lu ##mi visit ##ou ape ##nas tr ##s pe ##sso ##as lu ##mi visit ##ou dl ##ia del ##isa evelyn e lo ##ide,1,1
ne ##n visit ##ou ape ##nas nov ##e lu ##gar ##es e ape ##nas qu ##at ##ro pe ##sso ##as ne ##n visit ##ou ce ##res,0,0
ad ##rie ##la visit ##ou ape ##nas de ##zo ##ito lu ##gar ##es e ape ##nas ci ##nco pe ##sso ##as ad ##rie ##la visit ##ou bat ##rice bert ##ina salvador ##a e br ##iol ##an ##ja,0,0
jo ##vel ##ina visit ##ou ape ##nas tre ##ze pe ##sso ##as jo ##vel ##ina visit ##ou ho ##rt ##ns ##ia rosa ##ndra ci ##zin ##a lil ##ian ##e su ##zi faith si iv ##ete ana ##ti ##lde dominic ##a ben ##cia re ##eva pu ##i e tessa,1,1
li ##c ##nia visit ##ou ape ##nas tri ##nta lu ##gar ##es e ape ##nas vin ##te e qu ##at ##ro pe ##sso ##as li ##c ##nia visit ##ou si ##l ##vie cat ##her ##ina jose ##lina rose ##bel lu ##mi mari ##lis ##a gi ##ulia ##na pip ##pa eli ##ze del ##fin ##a lea her ##m ##nia emma lu ##bl ##ia e au ##ret ##e,0,0
ll ##ia visit ##ou ape ##nas vin ##te e ci ##nco pe ##sso ##as ll ##ia visit ##ou naia dion ##e file ##na june mil ##itz ##a cr ##ist ##iana gi ##ral ##dina para ##so serene ##la eli ##ze leopold ##ina maria ##mar ari ##nda gael ##a kat ##her ##ina ca ##ye ##tana angie marianne excel ##sa ce ##ls ##a e te ##olin ##da,0,0
ina ##ra visit ##ou ape ##nas tr ##s lu ##gar ##es e ape ##nas um ##a pe ##sso ##a ina ##ra visit ##ou car ##ms ##ia pat ##ro ##c ##nio do mu ##ria cab ##ece ##ira ##s e cai ##ara do norte,1,1
l ##ya visit ##ou ape ##nas tre ##ze pe ##sso ##as l ##ya visit ##ou gonzaga arab ##ela nad ##ina lu ##ama ##r lan ##or gracie ##te lexie evan ##gel ##ina rap ##az e ni ##lda,0,0
saul ##a visit ##ou ape ##nas de ##z lu ##gar ##es saul ##a visit ##ou pi ##res do rio,0,0
dion ##e visit ##ou ape ##nas um lu ##gar e ape ##nas um ##a pe ##sso ##a dion ##e visit ##ou lo ##ela,0,0
gertrude ##s visit ##ou ape ##nas vin ##te lu ##gar ##es e ape ##nas set ##e pe ##sso ##as gertrude ##s visit ##ou cha ##pad ##a de are ##ia vila nova do sul emilia ##np ##olis santa ter ##ez ##in ##ha de it ##ai ##pu bel ##m pe ##dra bran ##ca paul ##nia lucas do rio verde palma ##s sul brasil ri ##ach ##o de santana bo ##rb ##ore ##ma i ##ui so se ##bas ##ti ##o do alto ve ##sp ##asian ##o alter ##osa coe ##lho net ##o santo ant ##nio da pl ##atin ##a ca ##eta ##np ##olis santo ant ##nio dos mil ##ag ##res e palm ##eira ##s,1,1
bland ##ina visit ##ou ape ##nas on ##ze pe ##sso ##as bland ##ina visit ##ou nan ##ina do soc ##orro e emmy,0,0
ada ##l ##gi ##za visit ##ou ape ##nas tre ##ze pe ##sso ##as ada ##l ##gi ##za visit ##ou joan ##in ##ha ro ##sin ##da nicole ##ta dr ##ia er ##cl ##ia shirley ma ##vel ##ete isa ##lina hi ##lr ##ia anton ##ina f ##nia pu ##i si ##l ##vr ##ia e pro ##la,1,1
bernard ##ete visit ##ou ape ##nas o ##ito lu ##gar ##es e ape ##nas se ##is pe ##sso ##as bernard ##ete visit ##ou bra ##gan ##ey e i ##gara ##cy,0,0
crest ##ila visit ##ou ape ##nas um lu ##gar e ape ##nas um ##a pe ##sso ##a crest ##ila visit ##ou gu ##aran ##i,0,0
kay ##a visit ##ou ape ##nas um ##a pe ##sso ##a kay ##a visit ##ou bel ##osi ##nda e tess,1,1
lean ##e visit ##ou ape ##nas set ##e lu ##gar ##es e ape ##nas du ##as pe ##sso ##as lean ##e visit ##ou aurora gen ##ti ##o do our ##o cora ##o de maria caf ##ar ##na ##um ap ##are ##ci ##da does ##te mara ##pani ##m can ##gu ##u e paul ##ino ne ##ves,1,1
jo ##sc ##elin ##a visit ##ou ape ##nas vin ##te e qu ##at ##ro pe ##sso ##as jo ##sc ##elin ##a visit ##ou mari ##ze ##te lu ##ara malik ##a gustav ##a da ##gm ##ar gui ##sle ##na ce ##sal ##tina sal ##omi ##te ne ##usa ala ##de ate ##na el ##eon ##ora bernard ##a evan ##dra na ##lini os ##ris graz ##iel ##a la angie ad ##elin ##a te ##jal ##a leon ##dia lena ci ##ta e cars ##ta,1,1
simone ##ta visit ##ou ape ##nas o ##ito lu ##gar ##es e ape ##nas um ##a pe ##sso ##a simone ##ta visit ##ou stir ##a e britney,1,1
az ##ul visit ##ou ape ##nas o ##ito lu ##gar ##es e ape ##nas qu ##at ##ro pe ##sso ##as az ##ul visit ##ou ley ##la e del ##isa,0,0
dion ##ilde visit ##ou ape ##nas vin ##te e um lu ##gar ##es e ape ##nas de ##zes ##sei ##s pe ##sso ##as dion ##ilde visit ##ou more ##ira sales indiana palm ##cia la ##je ##din ##ho e tang ##ar,0,0
cl ##lia visit ##ou ape ##nas se ##is pe ##sso ##as cl ##lia visit ##ou arte ##ms ##ia ala ##de dora e all ##eg ##ra,0,0
r ##hian ##na visit ##ou ape ##nas tr ##s lu ##gar ##es r ##hian ##na visit ##ou mess ##ias tar ##gin ##o bon ##ito bal ##ner ##io ga ##ivo ##ta e eng ##en ##hei ##ro cal ##das,1,1
cassandra visit ##ou ape ##nas vin ##te e se ##is pe ##sso ##as cassandra visit ##ou mala mar ##li el ##cia natasha leo ##m ##nia iona ##ra ira ##ce ##ma al ##mes ##inda pie ##dad ##e lay ##a precious car ##me ##zin ##da gi ##sle ##na fi ##ore ##lla rey ##na emi maris ##ela mari ##lis ##a mr ##tila pre ##cio ##sa is ##ml ##ia leon ##lia anal ##dina luc ##ina dion ##e ing ##eb ##urg ##a e si,1,1
mari ##lita visit ##ou ape ##nas de ##zes ##set ##e lu ##gar ##es e ape ##nas se ##is pe ##sso ##as mari ##lita visit ##ou nh ##and ##ear ##a ti ##ju ##cas ale ##gre ##te do pia ##u para ##so do to ##can ##tin ##s ia ##cr ##i so cr ##ist ##vo vale ##nte parana ##ba la ##go ##a do barr ##o do pia ##u ne ##ves paul ##ista ara ##qua ##ri alma ##dina ter ##eno ##s barr ##a do bug ##res cu ##rit ##iba ##nos ur ##ups cristina e nova am ##rica,1,1
n ##de ##ja visit ##ou ape ##nas vin ##te e doi ##s lu ##gar ##es n ##de ##ja visit ##ou ant ##nio go ##nal ##ves mort ##uga ##ba ca ##etano ##s ja ##po ##at nova can ##a bo ##m jar ##dim sea ##ra santa ##rm tr ##s front ##eira ##s e novo air ##o,0,0
ana ##ir visit ##ou ape ##nas vin ##te e um lu ##gar ##es e ape ##nas vin ##te pe ##sso ##as ana ##ir visit ##ou gu ##aru ##lho ##s sal ##ga ##din ##ho so gerald ##o da pie ##dad ##e car ##mo da mata cam ##aca ##n nova un ##io belt ##er ##ra la ##je do mu ##ria maximilian ##o de almeida mare ##chal tha ##uma ##tur ##go rio ##ln ##dia pin ##tad ##as ferreira go ##mes mac ##a mina ##u ui ##ram ##ut joan ##polis so francisco do par ft ##ima tai ##au so francisco de paula e band ##eira,1,1
ml ##od ##ie visit ##ou ape ##nas nov ##e pe ##sso ##as ml ##od ##ie visit ##ou iv ##ete mis ##ha ge ##rda iv ##a eu ##tl ##ia sol ##ine ter ##ez ##in ##ha car ##me ##zin ##da natasha e rosa ##lind ##a,1,1
ar ##lete visit ##ou ape ##nas vin ##te e doi ##s pe ##sso ##as ar ##lete visit ##ou ci ##nar ##a ja ##quel ##ina kate caste ##lina joan ##ina e ti ##t ##nia,0,0
an ##un ##cia ##o visit ##ou ape ##nas doi ##s lu ##gar ##es e ape ##nas um ##a pe ##sso ##a an ##un ##cia ##o visit ##ou pi ##ran ##has santo ant ##nio da pat ##ru ##l ##ha e po ##o de pe ##dra ##s,1,1
ru ##fin ##a visit ##ou ape ##nas de ##zen ##ove lu ##gar ##es e ape ##nas qu ##at ##ro pe ##sso ##as ru ##fin ##a visit ##ou qui ##xa ##ba our ##o fin ##o ca ##ci ##mba ##s e ja ##gua ##pit,0,0
er ##men ##gard ##a visit ##ou ape ##nas de ##zes ##sei ##s lu ##gar ##es e ape ##nas de ##z pe ##sso ##as er ##men ##gard ##a visit ##ou el ##una dakota er ##cl ##ia sara ##i ad ##lia jane e dal ##va,0,0
lea visit ##ou ape ##nas vin ##te lu ##gar ##es lea visit ##ou est ##re ##ito santo ant ##nio de pd ##ua cape ##la do alto form ##osa mana ##us santo est ##vo it ##au ##eira bae ##pen ##di so go ##nal ##o do sap ##uca case ##iro ##s chu ##ping ##ua ##ia nos ##sa sen ##hora do liv ##ram ##ent ##o ant ##nio dia ##s ju ##cu ##ru ##u ur ##up ##ema gu ##ax ##up rio br ##il ##han ##te so se ##bas ##ti ##o do rio verde vila rica alto bela vista e la ##go dos rod ##rigues,1,1
est ##rella visit ##ou ape ##nas vin ##te e se ##is pe ##sso ##as est ##rella visit ##ou elm ##a elise dr ##ia dakota pie ##dad ##e mari ##lis ##a marie ##ta lauren te ##jal ##a mika ##ela jose ##te scarlet cat ##ila sylvie carmel ##ita e sale ##te,0,0
n ##nc ##i visit ##ou ape ##nas vin ##te e doi ##s lu ##gar ##es n ##nc ##i visit ##ou l ##var ##es mach ##ado cod ##aj ##s e ap ##are ##ci ##da,0,0
stir ##a visit ##ou ape ##nas vin ##te e se ##is lu ##gar ##es e ape ##nas vin ##te e tr ##s pe ##sso ##as stir ##a visit ##ou nova can ##a ara ##jos so se ##bas ##ti ##o da var ##ge ##m ale ##gre ap ##u cruz alta resting ##a santa ##np ##olis aba ##dia de go ##is nantes cruz ##eiro do sul roche ##do la ##go ##a santa vi ##tri ##a das misses cr ##ista ##l so francisco de paula e elise ##u martins,0,0
cat ##her ##ina visit ##ou ape ##nas nov ##e lu ##gar ##es e ape ##nas o ##ito pe ##sso ##as cat ##her ##ina visit ##ou co ##rone ##l joo pe ##sso ##a so jo ##s da co ##ro ##a grande lara ##n ##jal do jar ##i ser ##rin ##ha lunar ##dell ##i man ##hum ##iri ##m gu ##ata ##mb it ##ana do sul cora ##o de maria e comb ##ina ##do,1,1
al ##var ##ina visit ##ou ape ##nas um lu ##gar e ape ##nas um ##a pe ##sso ##a al ##var ##ina visit ##ou bas ##lia,0,0
ana ##ce visit ##ou ape ##nas vin ##te e tr ##s lu ##gar ##es ana ##ce visit ##ou santo ant ##nio de jesus ar ##rai ##as e gu ##aran ##sia,0,0
jennifer visit ##ou ape ##nas de ##zo ##ito lu ##gar ##es jennifer visit ##ou it ##ating ##a bo ##m jesus da serra te ##ix ##eira or ##ix ##imi ##n nova pr ##ata horizon ##te te ##ut ##nia cr ##re ##go novo palma ##res la ##go ##a sal ##ga ##da data ##s nos ##sa sen ##hora do soc ##orro nova santa rita var ##ge ##m bon ##ita cafe ##zal do sul en ##tre ##ij ##us pont ##e nova per ##itor e cu ##rit ##iba,1,1
mor ##gia ##na visit ##ou ape ##nas qu ##at ##ro lu ##gar ##es mor ##gia ##na visit ##ou cast ##an ##hei ##ras gu ##aran ##t do norte pe ##dra bran ##ca ja ##les e ju ##qui,1,1
del ##isa visit ##ou ape ##nas on ##ze pe ##sso ##as del ##isa visit ##ou s ##nia ni ##se held ##a e nc ##ia,0,0
n ##via visit ##ou ape ##nas do ##ze lu ##gar ##es n ##via visit ##ou bi ##rit ##inga gu ##arat ##a mar ##mel ##eiro ta ##qua ##ru ##u do sul un ##io do sul ser ##rin ##ha santa f do sul cap ##ivar ##i do sul cum ##aru ip ##uin ##a ib ##ipe ##ba est ##rel ##a de ala ##go ##as e novo orient ##e do pia ##u,1,1
hi ##lma visit ##ou ape ##nas qu ##at ##ro pe ##sso ##as hi ##lma visit ##ou lid ##una ad ##elin ##da gao ##ri muriel ##a e os ##ris,1,1
ode ##tte visit ##ou ape ##nas tr ##s lu ##gar ##es e ape ##nas tr ##s pe ##sso ##as ode ##tte visit ##ou cu ##rral novo do pia ##u,0,0
marlene visit ##ou ape ##nas vin ##te e qu ##at ##ro lu ##gar ##es e ape ##nas vin ##te e qu ##at ##ro pe ##sso ##as marlene visit ##ou manga uber ##aba pr ##ac ##uba novo mundo santana de cat ##ag ##ua ##ses ib ##ira ##pit ##anga ax ##ix do to ##can ##tin ##s nova ve ##ne ##za bu ##rit ##i do to ##can ##tin ##s ipa ##ng ##ua ##u ava pat ##os de minas pac ##aj joo dia ##s barr ##a do bug ##res it ##abi ##rito la ##go ##a de dent ##ro ip ##ue ##ira bo ##m su ##ces ##so ga ##vio so joo da bo ##a vista i ##gara ##p do mei ##o mo ##co ##ca nan ##u ##que e gu ##an,1,1
lu ##do ##vic ##e visit ##ou ape ##nas qu ##at ##ro pe ##sso ##as lu ##do ##vic ##e visit ##ou karin ##a ali ##san ##de e evelyn,0,0
nun ##a visit ##ou ape ##nas vin ##te e o ##ito pe ##sso ##as nun ##a visit ##ou graz ##iel ##a isa ##lt ##ina nam ##i da ##f ##ne il ##dia cl ##eia n ##de ##ja esther jordan ##a lo ##ela agnes ab ##na ivy armand ##a ml ##ine cn ##ara cl ##ari ##ce sami ##ra cid ##ali ##na luc ##lia chen nair arun ##a gi ##ulia rosa ##lind ##a amor ##zin ##da mae ##va kai ##lani e or ##land ##ina,1,1
my ##a visit ##ou ape ##nas de ##zes ##sei ##s lu ##gar ##es e ape ##nas tr ##s pe ##sso ##as my ##a visit ##ou ni ##a e raphael ##a,0,0
am ##br ##sia visit ##ou ape ##nas on ##ze lu ##gar ##es e ape ##nas um ##a pe ##sso ##a am ##br ##sia visit ##ou mala ##ika e marie,1,1
pol ##ina visit ##ou ape ##nas vin ##te e nov ##e pe ##sso ##as pol ##ina visit ##ou joaquin ##a alexis br ##ena du ##lc ##ina dora sri ##a al ##var ##ina pe ##dr ##ina arab ##ela brit ##es laurent ##ina lucinda do para ##so mor ##gia ##na fe ##lis ##bert ##a honor ##ina se ##ver ##ina bi ##a el ##va car ##mo tan ##ag ##ra per ##pt ##ua candi ##ce au ##cen ##a e ras ##sa,0,0
dil ##a visit ##ou ape ##nas vin ##te e um lu ##gar ##es e ape ##nas on ##ze pe ##sso ##as dil ##a visit ##ou lu ##iz ##iana palma ##s palm ##eira do pia ##u santa ter ##ez ##in ##ha de it ##ai ##pu it ##agi so pedro e so felipe,0,0
gui ##sle ##na visit ##ou ape ##nas set ##e lu ##gar ##es e ape ##nas du ##as pe ##sso ##as gui ##sle ##na visit ##ou pa ##ola,0,0
dr ##ia visit ##ou ape ##nas on ##ze pe ##sso ##as dr ##ia visit ##ou lu ##ize ##te marc ##lia amanda mer ##rita e nirvana,0,0
benjamin ##a visit ##ou ape ##nas vin ##te e se ##is lu ##gar ##es e ape ##nas vin ##te e se ##is pe ##sso ##as benjamin ##a visit ##ou lu ##bl ##ia corn ##lia jose ##te cassandra nic ##andra e si ##l ##vie,0,0
myra visit ##ou ape ##nas vin ##te e tr ##s pe ##sso ##as myra visit ##ou lan ##or cast ##a ni ##rina corn ##lia ns ##ia jenny gr ##ac ##iana de so lu ##s qui ##rina mabel id ##lia se ##m ##ram ##is natal ##ina da ##vina her ##men ##eg ##il ##da ali ##da roe ##na dar ##nel ##a qu ##ares ##ma lu ##mi silva ##na dom ##iti ##la dar ##iana e al ##mer ##inda,1,1
dar ##ci visit ##ou ape ##nas vin ##te e doi ##s lu ##gar ##es e ape ##nas vin ##te pe ##sso ##as dar ##ci visit ##ou angie kat ##ty mage ##nta lai ##sa ra ##quel ##ina ley ##la ro ##sr ##ia di ##sa ar ##landa el ##eni lean ##e nay ##la e nair,0,0
leslie visit ##ou ape ##nas qu ##at ##ro pe ##sso ##as leslie visit ##ou fe ##lis ##bel ##a ge ##isa bt ##ia dominic ##a e l ##gia,1,1
george ##ta visit ##ou ape ##nas vin ##te e set ##e pe ##sso ##as george ##ta visit ##ou maria ##mar sri ##a hi ##lma more ##na casimir ##a ed ##uin ##a matilda lucie br ##ice kate louise lau ##rea ##na e lu ##rdi ##te,0,0
ll ##ia visit ##ou ape ##nas tri ##nta pe ##sso ##as ll ##ia visit ##ou bi ##ana du ##ana di ##sa car ##mo or ##nel ##a au ##de ##te bella des ##id ##ria jose ##lina lean ##a lei ##a ed ##uin ##a el ##da af ##ra san ##cha leonard ##a rose ##bel isa ##lda liberal ##ina anal ##ice dr ##us ##ila roc ##io mar ##gue ##rita e del ##za,0,0
just ##a visit ##ou ape ##nas de ##zo ##ito pe ##sso ##as just ##a visit ##ou gr ##acio ##sa ter ##es ##in ##ha lori ##na lai ##sa cid ##ali ##na br ##gi ##da gu ##aran ##i cl ##arina ml ##ine em ##dia cr ##men cl ##o e co ##set ##e,0,0
j ##nia visit ##ou ape ##nas vin ##te e qu ##at ##ro lu ##gar ##es j ##nia visit ##ou boca ##ina de minas prom ##iss ##o nova it ##aran ##a so joo da bo ##a vista bernardino de campos ind ##ep ##end ##ncia mu ##lun ##gu so bent ##o do una it ##ira ##pu co ##rone ##l pi ##lar santa ter ##eza de go ##is ana ##g nova ali ##ana e alter ##osa,0,0
fl ##oris ##bel ##a visit ##ou ape ##nas um lu ##gar e ape ##nas um ##a pe ##sso ##a fl ##oris ##bel ##a visit ##ou por ##anga ##ba e jun ##dia do sul,1,1
ni ##rina visit ##ou ape ##nas do ##ze lu ##gar ##es e ape ##nas tr ##s pe ##sso ##as ni ##rina visit ##ou de ##oni ##lde gil ##ead ##e cr ##ia e held ##a,1,1
li ##sd ##lia visit ##ou ape ##nas de ##zes ##set ##e pe ##sso ##as li ##sd ##lia visit ##ou candi ##ce dc ##ia rose ##bel lou ##ane e ss ##qui ##a,0,0
omar ##a visit ##ou ape ##nas do ##ze lu ##gar ##es e ape ##nas nov ##e pe ##sso ##as omar ##a visit ##ou ca ##apa ##va so francisco do sul ass ##is chateau ##bria ##nd e pi ##ra ##po ##zin ##ho,0,0
elise ##ba visit ##ou ape ##nas cat ##or ##ze lu ##gar ##es elise ##ba visit ##ou rib ##eiro cl ##aro sim ##ol ##ndi ##a ara ##jos al ##vor ##ada do norte cu ##ra con ##ce ##io da ap ##are ##ci ##da pac ##ot ##i ara ##tu ##pe so pedro do su ##au ron ##ca ##dor sand ##ol ##ndi ##a it ##ape ##cu ##ru mir ##im bu ##en ##polis con ##ce ##io do almeida e pedro os ##rio,1,1
form ##osi ##nda visit ##ou ape ##nas nov ##e lu ##gar ##es e ape ##nas um ##a pe ##sso ##a form ##osi ##nda visit ##ou in ##hang ##ap ##i mu ##cu ##g lore ##to silva jar ##dim e cap ##im bran ##co,0,0
j ##ni visit ##ou ape ##nas o ##ito lu ##gar ##es e ape ##nas du ##as pe ##sso ##as j ##ni visit ##ou math ##il ##da adolf ##ina e ate ##na,1,1
math ##ilde visit ##ou ape ##nas de ##zen ##ove lu ##gar ##es e ape ##nas o ##ito pe ##sso ##as math ##ilde visit ##ou dem ##tri ##a al ##mir ##a lai ##a e anal ##ice,0,0
nam ##i visit ##ou ape ##nas de ##zes ##set ##e lu ##gar ##es nam ##i visit ##ou cha ##pad ##a da nat ##iv ##idad ##e pat ##os pe ##dran ##polis tang ##u it ##ap ##ira ##nga tri ##nda ##de pere ##iro e limo ##eiro do norte,0,0
catherine visit ##ou ape ##nas qui ##nz ##e lu ##gar ##es catherine visit ##ou ser ##to santana so francisco de sales nu ##por ##anga santa maria gal ##inho ##s te ##od ##oro sam ##pa ##io nova red ##eno indian ##polis mara ##ca ##ju novo plan ##al ##to it ##aq ##ua ##ra gu ##ax ##up so sep pont ##e pre ##ta santo ant ##nio da pat ##ru ##l ##ha e ama ##jar ##i,1,1
ll ##ia visit ##ou ape ##nas vin ##te e ci ##nco lu ##gar ##es e ape ##nas vin ##te e qu ##at ##ro pe ##sso ##as ll ##ia visit ##ou so jo ##s do di ##vino bel ##o vale so pedro do iv ##a nova santa rosa bela vista do mara ##nh ##o sim ##es fi ##lho ira ##r tu ##par ##end ##i santa maria do salt ##o cai ##bi ari ##pu ##an cruz mach ##ado con ##tage ##m made ##iro cap ##ito and ##rade sen ##ador jo ##s bent ##o americana ip serra do ##ura ##da bo ##it ##u ##va it ##ape ##ru ##u ja ##an mu ##qui so jo ##aq ##ui ##m do monte ib ##ir e bela vista do told ##o,1,1
je ##rus ##a visit ##ou ape ##nas set ##e lu ##gar ##es e ape ##nas set ##e pe ##sso ##as je ##rus ##a visit ##ou alto je ##qui ##ti ##b pont ##e bran ##ca mira ##vn ##ia coca ##l tu ##fi ##ln ##dia gu ##a pre ##ta conde e res ##er ##va,1,1
ate ##na visit ##ou ape ##nas vin ##te e set ##e lu ##gar ##es ate ##na visit ##ou mont ##al ##vn ##ia cara ##ting ##a so jo ##s do pei ##x ##e la ##go ##a de so francisco joo costa ta ##qua ##rit ##inga rib ##eiro bran ##co ari ##que ##mes ve ##sp ##asian ##o rio de con ##tas alto bela vista e bo ##m pri ##nc ##pio do pia ##u,0,0
emily visit ##ou ape ##nas doi ##s lu ##gar ##es e ape ##nas um ##a pe ##sso ##a emily visit ##ou n ##de ##ja,0,0
ge ##isa visit ##ou ape ##nas de ##zes ##sei ##s lu ##gar ##es ge ##isa visit ##ou and ##r da roc ##ha ji ##qui ##ri ti ##ju ##cas do sul ib ##ir ##ub rib ##eira do amp ##aro so miguel do gu ##ap ##or ho ##lam ##bra virgin ##polis florian ##o te ##of ##il ##ndi ##a lad ##rio gu ##ara bo ##m jar ##dim na ##z ##rio bo ##m rep ##ous ##o fig ##ue ##ir ##polis does ##te e it ##ab ##una,1,1
dl ##ia visit ##ou ape ##nas cat ##or ##ze lu ##gar ##es e ape ##nas de ##z pe ##sso ##as dl ##ia visit ##ou sal ##ga ##din ##ho nicola ##u ve ##rg ##ue ##iro palm ##eira vila bo ##a af ##u polo ##ni e la ##go ##a dan ##ta,0,0
ti ##ta visit ##ou ape ##nas tre ##ze lu ##gar ##es e ape ##nas qu ##at ##ro pe ##sso ##as ti ##ta visit ##ou fern ##and ##polis it ##abe ##r car ##mo de minas santa helena e rio novo do sul,0,0
lisa ##na visit ##ou ape ##nas se ##is lu ##gar ##es lisa ##na visit ##ou mor ##ro re ##uter jaguar ##ibar ##a so miguel do ale ##ix ##o barre ##ira ##s do pia ##u bore ##bi vi ##rge ##m da lap ##a e car ##uta ##per ##a,1,1
al ##dara visit ##ou ape ##nas de ##zen ##ove lu ##gar ##es al ##dara visit ##ou so jo ##s do ho ##rt ##nc ##io mer ##cs salt ##inho bo ##m jar ##dim de go ##is pi ##race ##ma e hon ##rio ser ##pa,0,0
beat ##rix visit ##ou ape ##nas vin ##te e doi ##s lu ##gar ##es e ape ##nas vin ##te e doi ##s pe ##sso ##as beat ##rix visit ##ou mac ##aba santo ant ##nio dos mil ##ag ##res ad ##ust ##ina it ##abi ira ##ce ##min ##ha e ip,0,0
