text,pred,label
jeanne has visited only twenty places jeanne has visited bristol bay city knoxville layton dunkirk midwest city il ##ion win ##ona charleston tex ##ark ##ana and lynch ##burg,0,0
roberta has visited only thirteen places and only ten people roberta has visited fred ##onia fuller ##ton del ##ray beach stock ##bridge green bay evans ##ton pennsylvania and manchester,0,0
leon ##a has visited only twenty ##one places and only one people leon ##a has visited daytona beach lexington central falls lit ##chfield wai ##lu ##ku manchester irving ##ton easton glen ##s falls gary phoenix tennessee north kings ##town water ##town san fernando south carolina mind ##en glen el ##lyn mc ##min ##n ##ville bedford vancouver and hopkins ##ville,1,1
amelia has visited only eleven people amelia has visited elaine geneva janet char ##lene maureen jessie lucy shannon kristin ##e and elsie,0,0
holly has visited only twenty ##t ##wo places holly has visited auburn somerville fitzgerald new ib ##eria houston portsmouth fort collins glen ##view ka ##ska ##ski ##a harrisburg chick ##asa ##w west plains arlington manchester el paso huntington evans ##ton anson ##ia el ##ls ##worth arte ##sia helena be ##sse ##mer and elm ##ira,1,1
dolores has visited only twenty ##fo ##ur places and only eight people dolores has visited stratford,0,0
alma has visited only seven places and only one people alma has visited ella,0,0
she ##ryl has visited only nineteen people she ##ryl has visited brandy dawn lois judy op ##al joanne audrey alice mar ##gie belinda pamela kristin ##e tina evelyn and ethel,0,0
brand ##i has visited only twenty ##fi ##ve places and only fourteen people brand ##i has visited sabrina brenda claudia marcia dora becky cynthia valerie alison hazel char ##lene edith dia ##nne crystal and allison,1,1
ellen has visited only twenty places and only two people ellen has visited riverside hack ##ens ##ack douglas new rochelle moore nile ##s and west chester,0,0
yvonne has visited only five people yvonne has visited christina and dolores,0,0
phyllis has visited only seven places and only three people phyllis has visited karen,0,0
pamela has visited only sixteen places and only eight people pamela has visited lower southampton macon halifax maryland dayton sacramento lake ##view hers ##hey independence santa cruz bath nile ##s rex ##burg hon ##au ##na ##u saint joseph stockton and douglas,1,1
toni has visited only four places and only four people toni has visited ea ##u claire central falls and bedford,0,0
erica has visited only twenty ##fi ##ve people erica has visited theresa marsh ##a esther kathryn shirley madeline dean ##na gail bertha sandra joy angela jennifer gina beatrice lois iris carolyn tracey and matt ##ie,0,0
sue has visited only fourteen places sue has visited california canton ph ##ar ##r north hem ##ps ##tead cadillac wo ##rland ra ##cine new london virginia platt ##sburg ##h cory ##don boise hart ##sville virginia city and al ##co ##a,1,1
cynthia has visited only nineteen people cynthia has visited veronica theresa brenda denise juan ##a yo ##landa and mae,0,0
jean has visited only twelve places jean has visited everett cat ##ons ##ville hart ##sville anderson tak ##oma park dan ##ville lake ##wood henderson to ##tow ##a sal ##lis ##aw norwich way ##cross and hope ##well,1,1
mildred has visited only twelve places mildred has visited west bend al ##co ##a parker ##sburg cooke ##ville long ##view college park and jacksonville,0,0
lynn has visited only twenty ##ei ##ght places lynn has visited sharon san lean ##dro bangor ep ##hra ##ta alexandria normal calais san jose el ##wood pu ##yal ##lu ##p cumberland and brat ##tle ##boro,0,0
rose has visited only twenty ##one places rose has visited german ##town port washington hamilton ka ##hul ##ui garland ke ##oku ##k at ##tle ##boro florence leo ##minster babylon shepherd ##stown arkansas city york cooper ##stown tennessee wo ##rland salisbury cu ##lver city davenport east hampton stamford and coe ##ur dale ##ne,1,1
lena has visited only nineteen places lena has visited weir ##ton camden rip ##on tulsa more ##head city cumberland wayne bars ##tow newport fort wayne ste ##ub ##en ##ville cal ##isto ##ga is ##hp ##emi ##ng bas ##tro ##p kitty hawk perry ventura de land ship ##rock and mentor,1,1
pauline has visited only sixteen places pauline has visited rome wal ##pi west virginia he ##ber city frederick ##sburg fitzgerald bryan reading grand forks alexandria fremont ames ##bury and south bend,0,0
claire has visited only sixteen places and only sixteen people claire has visited chico ##pee h ##yat ##ts ##ville milford michigan city fallon houghton arkansas boca rat ##on gaines ##ville bedford independence pasadena demo ##polis elm ##ira brighton aurora and monroe,1,1
veronica has visited only twenty ##fo ##ur places and only eight people veronica has visited molly and jan ##ie,0,0
marie has visited only eleven people marie has visited jessie ve ##rna wendy allison anita l ##yn ##da holly toni patricia sara natasha and jeanne,1,1
charlotte has visited only twenty people charlotte has visited fan ##nie donna terri marjorie crystal judy and christina,0,0
constance has visited only twenty places constance has visited lewis ##town west bridge ##water tao ##s beverly warren rye mead ##ville the village beck ##ley steamboat springs rock ##ford newton paris lu ##be ##c hillsborough bloomfield hills shelton logan clare ##more royal oak and big spring,1,1
jessica has visited only five places jessica has visited salem woodstock jacksonville monroe fuller ##ton and ka ##wai ##hae,1,1
sabrina has visited only twenty ##ei ##ght places sabrina has visited rochester pass christian newark port angeles mansfield scarborough b ##ly ##the ##ville brock ##ton hawaii mystic royal oak gill ##ette pitt ##sfield coe ##ur dale ##ne auburn mississippi ab ##ile ##ne gulf ##port sal ##lis ##aw lead greenville fair ##mont ve ##rmi ##lli ##on north las vegas camden sal ##inas mount vernon shelton and fremont,1,1
wanda has visited only one place wanda has visited mis ##haw ##aka,0,0
she ##rri has visited only twenty ##si ##x people she ##rri has visited claudia angela jan ##ie kristina carla harriet vivian rosemary bern ##ice bessie hazel lee lu ##la kelly renee cassandra teresa beth shelley tammy ve ##lma tiffany fan ##nie del ##ores sara georgia and amy,1,1
elsie has visited only five people elsie has visited audrey and megan,0,0
audrey has visited only fifteen places audrey has visited concord eu ##cl ##id la grange harmony geneva woo ##ns ##ock ##et west lafayette new york city hannibal kings ##ville south orange village and she ##boy ##gan,0,0
willie has visited only twenty ##se ##ven people willie has visited dora shannon jessica candace melinda linda lydia jan crystal cynthia beatrice rosie sue phyllis lucy ramon ##a daisy and mae,0,0
cassandra has visited only thirty places cassandra has visited fremont clifton niagara falls li ##sle cambridge north haven new orleans johns ##town be ##rea maine bog ##al ##usa boulder city eng ##lewood lafayette alexandria philadelphia tam ##aq ##ua tucson union ##town minnesota west lafayette salem wilmington belmont corona ##do stony point rock ##land mac ##om ##b york tu ##pel ##o and new york city,1,1
isabel has visited only twenty places isabel has visited morgan ##ton ga ##ds ##den bowling green and lewis ##town,0,0
evelyn has visited only five people evelyn has visited ana audrey marian ella joy and samantha,1,1
vera has visited only four places vera has visited atlanta and elgin,0,0
juan ##ita has visited only twenty ##fi ##ve places and only two people juan ##ita has visited sand ##us ##ky troy prescott ocean city el ##ls ##worth hai ##nes concord union the dal ##les lo ##di charles ##town fall river sac ##o water ##town bridgeport ne ##phi os ##h ##kos ##h gardiner clear ##water te ##wk ##sbury clark ##sburg soc ##orro albany gaines ##ville pang ##uit ##ch and harrison,1,1
rosie has visited only three people rosie has visited naomi myrtle ella and janice,1,1
jean has visited only twenty ##se ##ven people jean has visited diana felicia kristin bobbie wendy marian mary ##ann hat ##tie ashley olivia michele jill janet alicia and jean ##ette,0,0
shelly has visited only twenty ##one places shelly has visited elm ##hurst lake ##hurst kent elgin chicago bristol cadillac fa ##lm ##outh washington anderson gill ##ette bronx fort lauderdale parma cleveland clinton terre haute huntsville the village new rochelle houghton and ro ##swell,1,1
r ##hon ##da has visited only six places and only four people r ##hon ##da has visited demi ##ng and corn ##ing,0,0
toni has visited only four places and only four people toni has visited san fernando wah ##ia ##wa chick ##asa ##w idaho city and de ##dham,1,1
martha has visited only twenty ##t ##wo places and only twelve people martha has visited anita clara janet erika cathy agnes char ##lene ve ##lma melissa melinda sally erica and glen ##da,1,1
nellie has visited only twenty ##one places and only twenty people nellie has visited judith tina and leah,0,0
edna has visited only fourteen people edna has visited bessie kristin ##e sherry leslie theresa susie madeline juan ##ita anna connie tina faye daisy ida and caroline,1,1
char ##lene has visited only eighteen places and only seventeen people char ##lene has visited fan ##nie kim carolyn beth joan ##n cecilia terry angela agnes eleanor in ##ez beverly jan ##ie and tamara,0,0
lena has visited only one place and only one people lena has visited joy and laurie,1,1
beverly has visited only twenty ##si ##x places beverly has visited wee ##hawk ##en san marino rev ##ere collins ##ville newark boss ##ier city chick ##ash ##a santa barbara oklahoma derby go ##sh ##en denis ##on woo ##ster newport es ##cana ##ba providence philadelphia lara ##mie charles ##town savannah port lava ##ca wah ##pet ##on cedar falls levi ##tto ##wn rest ##on bloomfield and windsor,1,1
angie has visited only ten places angie has visited loving ##ton red ##lands eagle pass and white plains,0,0
heather has visited only five places and only five people heather has visited pearl maxi ##ne agnes kayla doris and jan ##ie,1,1
cheryl has visited only two places cheryl has visited ferguson ste ##ub ##en ##ville and arlington heights,1,1
jamie has visited only ten places and only eight people jamie has visited laurie ada catherine fan ##nie sue olga kathy jennifer and wanda,1,1
terri has visited only five places terri has visited de ##dham dunkirk san antonio billings cl ##eb ##urne and salem,1,1
stella has visited only twenty ##si ##x places and only seventeen people stella has visited ella erin phyllis cheryl dean ##na anna and monica,0,0
jane has visited only eleven places and only five people jane has visited judith vanessa misty andrea heather and rosie,1,1
amanda has visited only twenty ##si ##x places amanda has visited pas ##co fort pierce nashville kings ##ville jim thorpe west lafayette bloomfield hills shawn ##eet ##own fort payne gaston ##ia ti ##ffin pad ##uca ##h and grafton,0,0
bonnie has visited only four people bonnie has visited jacqueline,0,0
suzanne has visited only five places and only two people suzanne has visited hamilton ska ##g ##way and bard ##stown,0,0
lucy has visited only five people lucy has visited susan beverly doris sylvia renee and agnes,1,1
deborah has visited only eleven places and only two people deborah has visited daisy,0,0
connie has visited only twenty ##one people connie has visited l ##yn ##da deborah vicki in ##ez she ##rri kim vera nellie betty jeanne belinda colleen be ##ula ##h alicia eun ##ice mar ##gie kelly jessie sally myrtle sandy and gertrude,1,1
claire has visited only six places claire has visited johnson city guthrie roanoke and middletown,0,0
maggie has visited only twenty ##ei ##ght people maggie has visited del ##ores claudia monica tracy emily vera debbie dawn leon ##a maxi ##ne christine kimberly and ellen,0,0
brenda has visited only twenty ##ei ##ght places and only eight people brenda has visited marine ##tte ya ##zoo city as ##bury park santa cruz par ##si ##ppa ##ny ##tro ##y hills cu ##yah ##oga falls van buren salem new g ##lar ##us will ##mar new milford warren ##sburg corpus christi wal ##pi homer mansfield bo ##ze ##man gary moscow na ##rra ##gan ##sett new jersey hon ##es ##dale arkansas hodge ##n ##ville bas ##tro ##p woods hole guy ##mon new castle and rum ##ford,1,1
lee has visited only sixteen people lee has visited allison,0,0
candi ##ce has visited only twenty ##si ##x places candi ##ce has visited oxford os ##awa ##tom ##ie brook ##ings bedford hobart florence nebraska charleston lansing saint martin ##ville geneva manhattan gall ##atin bloomfield ind ##io hanover pi ##qua ca ##ho ##kia fern ##and ##ina beach clark ##sburg granite city cincinnati and santa cruz,0,0
teresa has visited only twenty people teresa has visited lucy allison rebecca lauren katie mary vanessa iris cheryl patricia lydia lucille bern ##ice susan char ##lene joan sara kathy carolyn eileen and valerie,1,1
erin has visited only twenty places and only eighteen people erin has visited sue and lynn,0,0
sonia has visited only fourteen people sonia has visited jill pamela christy daisy lee gloria jenny kayla eun ##ice lola megan matt ##ie amber charlotte and tanya,1,1
jacqueline has visited only thirty places and only nineteen people jacqueline has visited hat ##ties ##burg holy ##oke charles city greene ##ville grand rapids co ##has ##set clare ##more harlem huntington co ##rin ##th lincoln jones ##borough kingston ka ##wai ##hae saint joseph ana ##cor ##tes ed ##in ##burg tu ##sca ##lo ##osa soc ##orro flint wichita jim thorpe bars ##tow carthage newport beach os ##sin ##ing monroe washington mac ##om ##b alma and irving ##ton,1,1
rosa has visited only twenty ##fo ##ur places and only six people rosa has visited constance louise nicole ar ##lene helen bessie and sylvia,1,1
monique has visited only twenty ##th ##ree people monique has visited ada geraldine tina naomi natasha denise carrie eileen ellen lil ##lie toni maggie kristina and carla,0,0
vivian has visited only twenty ##se ##ven places and only fifteen people vivian has visited fulton burlington mount clemens os ##awa ##tom ##ie young ##stown blue ##field new ib ##eria bar ##ab ##oo richmond lu ##be ##c lebanon ta ##hl ##e ##qua ##h lake ##view new london fair ##mont bo ##ze ##man park city hack ##ens ##ack gr ##oton rich ##land bellevue le ##hi ohio german ##town american fork albuquerque borg ##er and wood ##bridge,1,1
ve ##lma has visited only thirteen places and only two people ve ##lma has visited greens ##burg rutherford spring green cr ##ans ##ton lake geneva rome webster city weir ##ton we ##ym ##outh fort lauderdale beacon louisiana fort valley and red ##mond,1,1
sonia has visited only ten places sonia has visited portsmouth gettysburg warm springs and west ##erly,0,0
erica has visited only sixteen places erica has visited north ##field sheffield kings ##port gold ##sboro br ##eme ##rton henderson ph ##ar ##r jeanne ##tte little ##ton bog ##al ##usa georgia hobart plan ##o sims ##bury huron corona and utah,1,1
mae has visited only five people mae has visited rose debra tracey dora r ##hon ##da and katie,1,1
kayla has visited only twenty ##ei ##ght places kayla has visited junction city south saint paul boone ##sboro ##ugh pasadena glover ##sville santa fe co ##ffey ##ville sa ##usa ##lit ##o stark ##ville tampa uv ##ald ##e la junta and palm beach,0,0
alicia has visited only eleven places alicia has visited fremont cl ##eb ##urne randolph bi ##lo ##xi sara ##nac lake lancaster and belle ##ville,0,0
janice has visited only twenty ##t ##wo people janice has visited rachel billie laurie josephine debbie frances katrina wanda ma ##mie antoinette janet doris mar ##gie and kris ##ty,0,0
marjorie has visited only sixteen places marjorie has visited globe amar ##illo seaside at ##hol high point beverly hills sterling madison aj ##o dickinson chelsea ya ##kim ##a buffalo garden city pal ##at ##ka gr ##ee ##ley and oakland,1,1
lindsay has visited only sixteen people lindsay has visited jessie jennifer sylvia susie and cecilia,0,0
rebecca has visited only twenty ##ei ##ght places and only four people rebecca has visited hickory houston new orleans manhattan sun ##bury martinez ames ##bury washington park forest fair ##mont dub ##u ##que shake ##r heights gill ##ette vic ##ks ##burg saint charles cody portsmouth durham bid ##de ##ford minneapolis shelton lima middletown ya ##kim ##a columbia philadelphia hem ##ps ##tead hobbs and missouri,1,1
anna has visited only twelve people anna has visited kimberly,0,0
laurie has visited only eleven places laurie has visited berlin cedar rapids manhattan tu ##rl ##ock pet ##al ##uma bryan rhode island orange palm ##yra moses lake indian ##ola and elizabeth city,1,1
she ##ryl has visited only twelve places and only two people she ##ryl has visited kane ##oh ##e mill ##ville macon tu ##rl ##ock campbell ##sville woo ##ster beck ##ley port or ##ford new hope portage bel ##vid ##ere marquette and bar harbor,1,1
becky has visited only eleven people becky has visited bessie willie nina jean tamara maureen margarita peggy sandra and ve ##rna,0,0
lil ##lie has visited only eighteen places and only fifteen people lil ##lie has visited scars ##dale watkins glen jefferson ##ville belmont taunton cooper ##stown hudson little falls sm ##yr ##na cleveland lancaster whitman tow ##son morgan city santa cl ##ari ##ta de sm ##et connecticut free ##port and richmond,1,1
carrie has visited only three people carrie has visited juan ##ita pauline angie and jenny,1,1
jill has visited only two places jill has visited central ##ia tu ##cum ##car ##i and manhattan,1,1
madeline has visited only five places and only five people madeline has visited rosemary janet bonnie leah iris and renee,1,1
irene has visited only thirty places and only ten people irene has visited water ##town water ##bury lawrence exeter sac ##o south holland laurel ke ##ls ##o ste ##ub ##en ##ville evans ##ton ha ##rro ##ds ##burg san simeon lumber ##ton de ##dham kentucky marlborough hood river bend ep ##hra ##ta val ##para ##iso free ##port irving idaho city miss ##ou ##la douglas middletown hawaii indianapolis wisconsin wood river and georgia,1,1
melody has visited only thirteen people melody has visited juan ##a op ##al marcia natasha lydia kristin stacy miriam veronica becky helen shannon amelia and carla,1,1
laurie has visited only seven places laurie has visited faye ##tte ##ville santa barbara madison oceans ##ide charles town shake ##r heights red wing and aberdeen,1,1
connie has visited only eight places and only five people connie has visited gold ##field newcastle canon city pri ##ne ##ville arkansas city redding olympia nebraska city and arte ##sia,1,1
cindy has visited only sixteen people cindy has visited jan ##ie priscilla sara amanda michele cecilia in ##ez belinda barbara jean ##ette candi ##ce jacqueline nancy june stephanie l ##yn ##da and lucille,1,1
beverly has visited only thirteen places beverly has visited k ##lam ##ath falls new market council grove santa rosa portland canton new castle saint joseph cl ##ov ##is mu ##nde ##lein and hint ##on,0,0
maggie has visited only twenty ##one places and only four people maggie has visited valerie,0,0
wanda has visited only sixteen places wanda has visited enterprise south holland bloomfield hills esther ##ville grand forks harrisburg ha ##r ##wich panama city newton helena bis ##bee wood river coral gables san lean ##dro murray berlin and cicero,1,1
joy has visited only four places and only two people joy has visited bern ##ice misty and luz,1,1
dar ##lene has visited only twenty ##fo ##ur places dar ##lene has visited lower southampton bloomfield hills co ##has ##set sy ##la ##ca ##uga water ##town wisconsin dell ##s santa ana new hope jamestown mca ##llen platt ##smo ##uth auburn albany stu ##rgeon bay and la ##hai ##na,0,0
veronica has visited only twenty ##one places and only thirteen people veronica has visited york arthur aberdeen north carolina new kensington rochester willing ##boro franklin somerville bell ##ingham quincy green bay mobile water ##town booth ##bay harbor atm ##ore meridian warner robin ##s hickory shawn ##ee nashville and stark ##ville,1,1
shannon has visited only five places and only four people shannon has visited texas knoxville marion ra ##cine june ##au and macon,1,1
beth has visited only two places beth has visited texas city,0,0
dora has visited only fourteen people dora has visited carrie ruth marjorie elaine colleen florence lindsay bertha erica and carmen,0,0
alison has visited only eleven places and only five people alison has visited ashley katrina and ruby,0,0
mar ##gie has visited only twenty ##th ##ree places mar ##gie has visited pet ##al ##uma westfield keys ##er hastings hayward wall ##ing ##ford defiance chico ##pee lake ##wood kali ##sp ##ell lead hem ##ps ##tead cambridge east hartford len ##ox boone dan ##ville french lick zion evans ##ton mor ##ril ##ton bay city greenville and co ##rin ##th,1,1
sylvia has visited only seven people sylvia has visited lil ##lie elaine rita loretta she ##ryl patsy doris and brenda,1,1
natasha has visited only one place and only one people natasha has visited rosemary,0,0
brenda has visited only twenty ##ei ##ght people brenda has visited diana,0,0
edna has visited only thirteen places edna has visited little ##ton burns oklahoma ocean springs central ##ia summit denis ##on eng ##lewood and we ##wo ##ka,0,0
antoinette has visited only fifteen places antoinette has visited canton and logan,0,0
sara has visited only five places and only five people sara has visited flora y ##vet ##te marion clara sherry and shirley,1,1
genevieve has visited only three places genevieve has visited baker city carmel y ##ps ##ila ##nti and black ##foot,1,1
marion has visited only seventeen places and only twelve people marion has visited tanya betty char ##lene megan debbie josephine gail candace olga ella and sylvia,0,0
bertha has visited only thirteen places and only six people bertha has visited laura and roberta,0,0
nellie has visited only thirteen places nellie has visited wilkes ##bar ##re charlotte ##sville nebraska co ##rval ##lis ha ##r ##wich and oakland,0,0
the ##lma has visited only twenty ##ei ##ght people the ##lma has visited rita connie tracey eva eileen sandra grace erica victoria leslie ada amy rose emily matt ##ie dorothy linda and phyllis,0,0
courtney has visited only nineteen people courtney has visited gina judith rosa mar ##gie harriet barbara candace and leslie,0,0
joyce has visited only thirty places and only twenty ##one people joyce has visited frederick ##sburg globe men ##omi ##nee clifton ana ##con ##da hart ##sville esther ##ville wa ##uw ##ato ##sa se ##bri ##ng custer chico clinton baker ##sfield las vegas cl ##eb ##urne philadelphia flint manchester paw ##tucket monroe ##ville suffolk salem johnson city bel ##oit newton columbus el paso visa ##lia valle ##jo huntsville and mil ##bank,1,1
leon ##a has visited only eight people leon ##a has visited renee carrie ethel margarita alma belinda dolores edna and brittany,1,1
willie has visited only twelve people willie has visited rosemary cindy amy natasha regina and beverly,0,0
agnes has visited only nineteen places agnes has visited nape ##r ##ville saint mary ##s city saint johns ##bury pass ##ai ##c selma greenfield ha ##zle ##ton alpine colorado carthage va ##il boston norwood bowling green riverside cadillac pontiac mississippi cocoa ##rock ##led ##ge and new madrid,1,1
lois has visited only twenty ##fo ##ur places and only nineteen people lois has visited belle four ##che bu ##rba ##nk spring ##ville ho ##uma owens ##boro lawrence portage ton ##awan ##da cleveland heights and fontana,0,0
elsie has visited only two places and only one people elsie has visited monica and sheila,1,1
june has visited only fourteen people june has visited jacqueline irene marguerite jackie gina ve ##lma geneva mar ##gie and sonya,0,0
sally has visited only thirty places and only twenty ##ei ##ght people sally has visited lumber ##ton belle glad ##e warm springs os ##h ##kos ##h springfield kitty hawk oak harbor corona ##do guy ##mon norfolk bellevue hazard petersburg nap ##a aspen virginia arkansas post red ##mond lo ##mp ##oc glen ##s falls water ##town il ##ion clear ##field sap ##ul ##pa walnut creek knoxville bristol and hi ##lo,0,0
barbara has visited only seventeen places barbara has visited oxford wi ##ck ##ford rent ##on san antonio jeanne ##tte ama ##na colonies coe ##ur dale ##ne till ##amo ##ok dartmouth fairfield pendleton knoxville mach ##ias carmel sharon campbell ##sville appleton and twin falls,1,1
carla has visited only fifteen people carla has visited sharon shelly kristin ##e vicki tammy jean jill erika willie carole june beverly joanne norma michele and vivian,1,1
janet has visited only twenty ##t ##wo people janet has visited karen mae natasha joan ##n mar ##gie mary ##ann roberta jeanne tiffany dia ##nne melinda vanessa nicole rita monique megan marilyn natalie fan ##nie lisa lauren allison and catherine,1,1
stacy has visited only twenty ##se ##ven places and only twenty ##fi ##ve people stacy has visited at ##chison shawn ##ee nah ##ant anderson des plain ##es and toledo,0,0
toni has visited only fourteen places toni has visited duluth flags ##taff sherman superior bedford neo ##sho marlborough brighton fort benton mont ##ice ##llo rust ##on belle four ##che val ##para ##iso bloomfield hills and sk ##oki ##e,1,1
brandy has visited only twenty ##se ##ven people brandy has visited maxi ##ne blanche peggy and geneva,0,0
lindsey has visited only eighteen places lindsey has visited salisbury os ##awa ##tom ##ie columbus tampa marion fort kent malibu mount vernon bridget ##on perry mount clemens port angeles saint cloud lancaster gr ##oton mentor and greenwich,0,0
