sentence1,sentence2,label,label_form
"Dulcínio é mais alto que Jason , Jason é mais alto que Clife , Clife é mais alto que Filoteu , Filoteu é mais alto que Fabian , Fabian é mais alto que Orósio , Orósio é mais alto que Ildefonso",Filoteu é mais alto que Clife,1,comparative
"Argentino é mais alto que Arnaldo, Estefânio, Hansel, Alain, Micael, Analide e Anielo , Argentino é tão alto quanto Eliab",Eliab é mais alto que Hansel,0,comparative
"Delfino é mais alto que Didaco , Didaco é mais alto que Nataniel , Nataniel é mais alto que João , João é mais alto que Rosano , Rosano é mais alto que Belisário , Belisário é mais alto que Antônio , Antônio é mais alto que Andy , Andy é mais alto que Óscar , Óscar é mais alto que Catilina",Catilina é mais alto que Óscar,1,comparative
"Héber é mais alto que Ápio , Ápio é mais alto que Elzeário , Elzeário é mais alto que Jardel , Jardel é mais alto que Lemuel , Lemuel é mais alto que Cauã",Héber é mais alto que Ápio,0,comparative
"Adonilo é mais alto que Alessandro, Laurindo, Greg e Ramires , Adonilo é tão alto quanto Emílio",Greg é mais alto que Emílio,1,comparative
"Roberto é mais alto que Graciano , Graciano é mais alto que Allister , Allister é mais alto que Amável , Amável é mais alto que Nísio , Nísio é mais alto que Adrualdo , Adrualdo é mais alto que Ícaro , Ícaro é mais alto que Filipe de Néri , Filipe de Néri é mais alto que Pitágoras , Pitágoras é mais alto que Péricles , Péricles é mais alto que Ion",Allister é mais alto que Amável,0,comparative
"Lindorfo é tão alto quanto Francis , Francis é tão alto quanto Faizan , Faizan é tão alto quanto Ódin , Ódin é tão alto quanto Alfa , Alfa é tão alto quanto Fredo , Fredo é mais alto que Aderico",Aderico é mais alto que Ódin,1,comparative
"Hélmut é mais alto que Cristofe , Cristofe é mais alto que Celísio , Celísio é mais alto que Arcelino , Arcelino é mais alto que Hemetério , Hemetério é mais alto que Ramon , Ramon é mais alto que Jules",Arcelino é mais alto que Cristofe,1,comparative
"Kauã é mais alto que Estanislau , Estanislau é mais alto que Ausendo , Ausendo é mais alto que Oliveiros , Oliveiros é mais alto que Elpídio",Ausendo é mais alto que Elpídio,0,comparative
"Alberto é tão alto quanto Bartolomeu Perestrelo , Bartolomeu Perestrelo é tão alto quanto Mair , Mair é tão alto quanto Gileade , Gileade é tão alto quanto Basil , Basil é tão alto quanto Elmano , Elmano é tão alto quanto Cid , Cid é tão alto quanto Melvin , Melvin é tão alto quanto Martinho , Martinho é tão alto quanto Jordan , Jordan é mais alto que Adelino",Gileade é mais alto que Adelino,0,comparative
"Jack é mais alto que Adelmo, Damas, Eleutério, Pacal e Marcelo , Jack é tão alto quanto Ibrahim",Adelmo é mais alto que Ibrahim,1,comparative
"Ovídio é tão alto quanto Alítio , Alítio é tão alto quanto Enoque , Enoque é tão alto quanto Arisberto , Arisberto é tão alto quanto Aléxis , Aléxis é tão alto quanto Maximiliano , Maximiliano é tão alto quanto Nenrode , Nenrode é tão alto quanto Anatólio , Anatólio é tão alto quanto Isandro , Isandro é tão alto quanto Élton , Élton é mais alto que Osmar",Osmar é mais alto que Aléxis,1,comparative
"Ruby é mais alto que Amarílio , Amarílio é mais alto que Leopoldo , Leopoldo é mais alto que Fábio , Fábio é mais alto que Élton , Élton é mais alto que Jerónimo , Jerónimo é mais alto que Elmar , Elmar é mais alto que Leone , Leone é mais alto que Calvin , Calvin é mais alto que Clésio",Jerónimo é mais alto que Fábio,1,comparative
"Jace é tão alto quanto Hervê , Hervê é tão alto quanto Dírio , Dírio é tão alto quanto Peterson , Peterson é tão alto quanto Alexandros , Alexandros é mais alto que Izalino",Izalino é mais alto que Hervê,1,comparative
"Laurindo é mais alto que Gualdim , Gualdim é mais alto que Íven , Íven é mais alto que Claro , Claro é mais alto que Charles , Charles é mais alto que Barack , Barack é mais alto que Matteo , Matteo é mais alto que Dave",Íven é mais alto que Barack,0,comparative
"Oliveiros é mais alto que Júlio , Júlio é mais alto que Bélcio , Bélcio é mais alto que Kyle , Kyle é mais alto que Dorico , Dorico é mais alto que Mimon , Mimon é mais alto que Natalício",Natalício é mais alto que Dorico,1,comparative
"Bradley é tão alto quanto Cleber , Cleber é tão alto quanto Antelmo , Antelmo é tão alto quanto Felismino , Felismino é tão alto quanto Elgar , Elgar é tão alto quanto de Fafe , de Fafe é tão alto quanto Purificação , Purificação é tão alto quanto Miqueias , Miqueias é tão alto quanto Aquiles , Aquiles é mais alto que Florêncio",Felismino é mais alto que Florêncio,0,comparative
"Clídio é mais alto que Alcino , Alcino é mais alto que Clemêncio , Clemêncio é mais alto que Bastião , Bastião é mais alto que Júnio , Júnio é mais alto que Diogo , Diogo é mais alto que Magdo , Magdo é mais alto que Lauro , Lauro é mais alto que Octaviano , Octaviano é mais alto que Gualdino",Lauro é mais alto que Octaviano,0,comparative
"Policarpo é mais alto que Irmino, Dragos, Darci, Ataíde, Honório, Fabrízio, Norberto, Andrea, Cael e Dinarte , Policarpo é tão alto quanto Klaus",Klaus é mais alto que Irmino,0,comparative
"Marc é tão alto quanto Giuseppe , Giuseppe é tão alto quanto Alvarim , Alvarim é tão alto quanto Ivaldo , Ivaldo é tão alto quanto Denis , Denis é tão alto quanto Dúnio , Dúnio é tão alto quanto Paulo , Paulo é tão alto quanto Damas , Damas é tão alto quanto Mor , Mor é mais alto que Jesus",Dúnio é mais alto que Jesus,0,comparative
"Maximino é tão alto quanto Célio , Célio é tão alto quanto Djalmo , Djalmo é tão alto quanto Andreias , Andreias é tão alto quanto Prado , Prado é mais alto que Floriano",Djalmo é mais alto que Floriano,0,comparative
"Ivo é tão alto quanto Jordão , Jordão é tão alto quanto Mago , Mago é tão alto quanto Ribca , Ribca é tão alto quanto Lázaro , Lázaro é tão alto quanto Rúpio , Rúpio é tão alto quanto Brandão , Brandão é mais alto que Calebe",Jordão é mais alto que Calebe,0,comparative
"Paulo é mais alto que Graciano , Graciano é mais alto que Prince , Prince é mais alto que Rosano , Rosano é mais alto que Iúri",Graciano é mais alto que Paulo,1,comparative
"Indro é mais alto que Oséias, Quévin, Gileade, Kaiser e Hugo , Indro é tão alto quanto Ermitério",Gileade é mais alto que Ermitério,1,comparative
"Arquimino é tão alto quanto Péricles , Péricles é tão alto quanto Rafaelo , Rafaelo é tão alto quanto Áser , Áser é tão alto quanto Patrick , Patrick é tão alto quanto Efraim , Efraim é tão alto quanto Rui , Rui é tão alto quanto Estácio , Estácio é mais alto que Cassiano",Cassiano é mais alto que Péricles,1,comparative
"Romão é tão alto quanto Ibrahim , Ibrahim é tão alto quanto Nabor , Nabor é tão alto quanto Dinis , Dinis é tão alto quanto Matthew , Matthew é mais alto que Azélio",Azélio é mais alto que Romão,1,comparative
"Rudy é tão alto quanto Deolindo , Deolindo é tão alto quanto Lemuel , Lemuel é tão alto quanto Luiz , Luiz é tão alto quanto Naod , Naod é mais alto que Erasmo",Erasmo é mais alto que Lemuel,1,comparative
"Jon é mais alto que Blake, Orandino, Piedade, Paio, Duílio, Agenor, Patrício, Faustino e Isauro , Almirodo é tão alto quanto Jon",Isauro é mais alto que Almirodo,1,comparative
"Clóvis é mais alto que Bryan , Bryan é mais alto que Ryan , Ryan é mais alto que Elói , Elói é mais alto que Druso",Ryan é mais alto que Druso,0,comparative
"Abdias é tão alto quanto Nembrode , Nembrode é tão alto quanto Osvaldo , Osvaldo é tão alto quanto Nasser , Nasser é tão alto quanto Énio , Énio é mais alto que Alessandro",Alessandro é mais alto que Nasser,1,comparative
"Nichal é mais alto que Lopo, Mapril, Lyrics, Gualdim, Leonel, Ianis, Nuriel, Alítio e Quirino , Nichal é tão alto quanto Pedrino",Pedrino é mais alto que Ianis,0,comparative
"Osvaldo é tão alto quanto Dioclécio , Dioclécio é tão alto quanto Austrelino , Austrelino é tão alto quanto Jónatas , Jónatas é tão alto quanto Estéfano , Estéfano é tão alto quanto Guillermo , Guillermo é tão alto quanto Davide , Davide é tão alto quanto Adrien , Adrien é tão alto quanto Kévim , Kévim é tão alto quanto Cairo , Cairo é tão alto quanto Manu , Manu é mais alto que Aparício",Aparício é mais alto que Guillermo,1,comparative
"Boanerges é mais alto que Juventino , Juventino é mais alto que Énio , Énio é mais alto que Dieter , Dieter é mais alto que Eulógio , Eulógio é mais alto que Dagmar",Boanerges é mais alto que Dagmar,0,comparative
"Cirilo é mais alto que Martins, Janique, Modesto, Celto, Baltazar, Jovito, Bebiano, Adalsino e Diamantino , Hildegardo é tão alto quanto Cirilo",Hildegardo é mais alto que Diamantino,0,comparative
"Lemuel é mais alto que Márlon , Márlon é mais alto que Aldaír , Aldaír é mais alto que Ashley , Ashley é mais alto que Matteo , Matteo é mais alto que Cristóforo , Cristóforo é mais alto que Oliver , Oliver é mais alto que Baldemar , Baldemar é mais alto que Crispim , Crispim é mais alto que Basil , Basil é mais alto que Arley",Arley é mais alto que Basil,1,comparative
"Melquisedeque é tão alto quanto Baltazar , Baltazar é tão alto quanto Raphael , Raphael é tão alto quanto Aleu , Aleu é tão alto quanto Leal , Leal é tão alto quanto Requerino , Requerino é tão alto quanto Mílton , Mílton é tão alto quanto Mor , Mor é tão alto quanto Rubi , Rubi é tão alto quanto Pelágio , Pelágio é mais alto que Jamim",Jamim é mais alto que Mílton,1,comparative
"Cristóforo é mais alto que Henoch , Henoch é mais alto que Carmim , Carmim é mais alto que Lícidas , Lícidas é mais alto que Arlo , Arlo é mais alto que Lobo , Lobo é mais alto que Lauriano , Lauriano é mais alto que Desidério , Desidério é mais alto que Beto , Beto é mais alto que Ringo , Ringo é mais alto que Léon",Cristóforo é mais alto que Léon,0,comparative
"Ivanoel é tão alto quanto Frank , Frank é tão alto quanto Núrio , Núrio é tão alto quanto Cássio , Cássio é tão alto quanto Lourival , Lourival é mais alto que Étienne",Étienne é mais alto que Lourival,1,comparative
"Jackson é mais alto que Azélio , Azélio é mais alto que Arlo , Arlo é mais alto que Nil , Nil é mais alto que Gonzalo",Gonzalo é mais alto que Nil,1,comparative
"Eusébio é mais alto que Castor , Castor é mais alto que Joscelino , Joscelino é mais alto que Léo , Léo é mais alto que Gumesindo",Gumesindo é mais alto que Léo,1,comparative
"Rolim é tão alto quanto Benjamim , Benjamim é tão alto quanto Ramberto , Ramberto é tão alto quanto Elias , Elias é tão alto quanto Reece , Reece é mais alto que Adonai",Adonai é mais alto que Reece,1,comparative
"Rivelino é mais alto que Alvarino , Alvarino é mais alto que Prince , Prince é mais alto que Consulino , Consulino é mais alto que Mimon",Consulino é mais alto que Mimon,0,comparative
"Orestes é mais alto que Adão, Iran, Amável, Gumesindo, Nuno, Gabínio, Milan, Duílio, Druso e Giani , Orestes é tão alto quanto Onofre",Onofre é mais alto que Duílio,0,comparative
"Parcídio é mais alto que Ragendra, Hazael, Bernardim, Joselino, Aser e Natalino , Parcídio é tão alto quanto Idelso",Joselino é mais alto que Idelso,1,comparative
"Alejandro é mais alto que Prudêncio , Prudêncio é mais alto que Nestor , Nestor é mais alto que Iran , Iran é mais alto que Edward , Edward é mais alto que Isolino , Isolino é mais alto que Bélcio , Bélcio é mais alto que Nói , Nói é mais alto que Eusébio",Nói é mais alto que Bélcio,1,comparative
"Cedrico é mais alto que Normano , Normano é mais alto que Adelino , Adelino é mais alto que Bernard , Bernard é mais alto que Ademar",Ademar é mais alto que Normano,1,comparative
"Estevão é mais alto que Jovelino, Esdras, Genésio, Analide, Asdrúbal e Guillermo , Estevão é tão alto quanto Jetro",Jetro é mais alto que Analide,0,comparative
"Edward é mais alto que Quaresma , Quaresma é mais alto que Belmiro , Belmiro é mais alto que Africano , Africano é mais alto que Núrio",Africano é mais alto que Edward,1,comparative
"Rafa é tão alto quanto Diego , Diego é tão alto quanto Huberto , Huberto é tão alto quanto Hermenegildo , Hermenegildo é tão alto quanto Charbel , Charbel é mais alto que Paio",Paio é mais alto que Huberto,1,comparative
"João Pedro é mais alto que Primo, Heldo, Gino e Cidalino , Ezekiel é tão alto quanto João Pedro",Ezekiel é mais alto que Primo,0,comparative
"Gregório é mais alto que Diniz , Diniz é mais alto que Ademar , Ademar é mais alto que Austin , Austin é mais alto que Romeo , Romeo é mais alto que Alvarim , Alvarim é mais alto que Aramis , Aramis é mais alto que Eliézer , Eliézer é mais alto que Estélio",Romeo é mais alto que Austin,1,comparative
"Aires é mais alto que Ademar, Juliano, Andrea e dos Mártires , Donaldo é tão alto quanto Aires",Ademar é mais alto que Donaldo,1,comparative
"Ambrósio é mais alto que Guilherme , Guilherme é mais alto que Barão , Barão é mais alto que Quírio , Quírio é mais alto que Alec , Alec é mais alto que Ansel , Ansel é mais alto que Libânio",Barão é mais alto que Libânio,0,comparative
"Aldo é mais alto que Díon, Paul, Dário, Conrado, Herman, Milan, Nikita, Ramon e Idálio , Aldo é tão alto quanto Lorival",Ramon é mais alto que Lorival,1,comparative
"do Socorro é mais alto que Lemuel, Finn, Piedade, Boavida, Druso, Ryan, Ambrósio, Gualter, Bártolo e Inácio , Mason é tão alto quanto do Socorro",Piedade é mais alto que Mason,1,comparative
"Leonel é tão alto quanto Alvarino , Alvarino é tão alto quanto Adriano , Adriano é tão alto quanto Jessé , Jessé é tão alto quanto Péricles , Péricles é tão alto quanto Anacleto , Anacleto é tão alto quanto Josselino , Josselino é tão alto quanto Mavi , Mavi é mais alto que Gersão",Gersão é mais alto que Adriano,1,comparative
"Belmiro é mais alto que Faizan, George, Donaldo, Josias e Diotil , Dejalme é tão alto quanto Belmiro",George é mais alto que Dejalme,1,comparative
"Calisto é tão alto quanto Edi , Edi é tão alto quanto Griffin , Griffin é tão alto quanto Lauro , Lauro é tão alto quanto Belisário , Belisário é tão alto quanto Otniel , Otniel é tão alto quanto Neotero , Neotero é tão alto quanto Guadalberto , Guadalberto é tão alto quanto Egas , Egas é mais alto que Ruy",Lauro é mais alto que Ruy,0,comparative
"Aurélio é mais alto que Cedrico , Cedrico é mais alto que Edward , Edward é mais alto que Adelmiro , Adelmiro é mais alto que Reeve",Reeve é mais alto que Aurélio,1,comparative
"Juventino é tão alto quanto Oséias , Oséias é tão alto quanto Amarildo , Amarildo é tão alto quanto Lenine , Lenine é tão alto quanto Roman , Roman é tão alto quanto Gersão , Gersão é tão alto quanto Elliott , Elliott é tão alto quanto Carmim , Carmim é tão alto quanto Edgar , Edgar é tão alto quanto Jamie , Jamie é mais alto que Figo",Gersão é mais alto que Figo,0,comparative
"Amado é mais alto que Herberto, Gustavo São Romão, Nadir, Humberto, Fredo, Agnelo, Fulgêncio e Robin , Ioque é tão alto quanto Amado",Ioque é mais alto que Herberto,0,comparative
"Deolindo é mais alto que Grácio , Grácio é mais alto que Davide , Davide é mais alto que Ricardo , Ricardo é mais alto que Hélder , Hélder é mais alto que Ari , Ari é mais alto que Áureo , Áureo é mais alto que Otoniel , Otoniel é mais alto que Afonso Henriques , Afonso Henriques é mais alto que Jake",Otoniel é mais alto que Jake,0,comparative
"Mike é mais alto que Jacó , Jacó é mais alto que Gumersindo , Gumersindo é mais alto que Abrão , Abrão é mais alto que Hernâni , Hernâni é mais alto que Atlas , Atlas é mais alto que Fortunato",Atlas é mais alto que Hernâni,1,comparative
"Antenor é tão alto quanto Joachim , Joachim é tão alto quanto Brandão , Brandão é tão alto quanto Caíque , Caíque é tão alto quanto Kenzo , Kenzo é tão alto quanto Nabor , Nabor é tão alto quanto Kiko , Kiko é tão alto quanto Ravi , Ravi é tão alto quanto Elmano , Elmano é mais alto que Pantaleão",Ravi é mais alto que Pantaleão,0,comparative
"Albino é mais alto que Egídio , Egídio é mais alto que Bruno , Bruno é mais alto que Ryan , Ryan é mais alto que Abel , Abel é mais alto que Harper , Harper é mais alto que Décimo , Décimo é mais alto que Francesco",Francesco é mais alto que Ryan,1,comparative
"Analide é mais alto que Kai, Nicolas, Clemente, Querubim, Adamantino, Parcídio, Ascenso, Efraim, Patrick e Roque , Analide é tão alto quanto Laurent",Laurent é mais alto que Kai,0,comparative
"Airton é tão alto quanto Lupicino , Lupicino é tão alto quanto Amauri , Amauri é tão alto quanto Kiko , Kiko é tão alto quanto Canto , Canto é tão alto quanto Neutel , Neutel é mais alto que Adruzilo",Amauri é mais alto que Adruzilo,0,comparative
"Clodomiro é tão alto quanto Nísio , Nísio é tão alto quanto Aldónio , Aldónio é tão alto quanto Adail , Adail é tão alto quanto Dinarte , Dinarte é tão alto quanto Delfino , Delfino é tão alto quanto Denzel , Denzel é tão alto quanto Pietro , Pietro é tão alto quanto Niete , Niete é tão alto quanto Junior , Junior é mais alto que Guido",Guido é mais alto que Adail,1,comparative
"Fernão é tão alto quanto Amaro , Amaro é tão alto quanto Joseph , Joseph é tão alto quanto Caíco , Caíco é tão alto quanto Aser , Aser é tão alto quanto Jofre , Jofre é tão alto quanto Atão , Atão é tão alto quanto Heleno , Heleno é tão alto quanto Benny , Benny é tão alto quanto Livramento , Livramento é tão alto quanto Noame , Noame é mais alto que Januário",Januário é mais alto que Joseph,1,comparative
"Baqui é mais alto que Max, Octaviano, João Bosco, Quiliano, Éden, Gervásio, Ludovico e Gusmão , Baqui é tão alto quanto Pavlo",Octaviano é mais alto que Pavlo,1,comparative
"Joseph é tão alto quanto Quintino , Quintino é tão alto quanto Marques , Marques é tão alto quanto Argentino , Argentino é tão alto quanto Matheus , Matheus é tão alto quanto Pavlo , Pavlo é mais alto que Fernando",Fernando é mais alto que Pavlo,1,comparative
"Lino é mais alto que Orandino, Amável, Johnson, Orêncio, Pascoal, Lúcio, Liliano, Gervásio e Aimar , Lino é tão alto quanto Bastião",Lúcio é mais alto que Bastião,1,comparative
"Alexey é mais alto que Caleb , Caleb é mais alto que Aly , Aly é mais alto que Aidan , Aidan é mais alto que Mário , Mário é mais alto que Procópio , Procópio é mais alto que Amílcar , Amílcar é mais alto que Ricardo",Ricardo é mais alto que Amílcar,1,comparative
"Cildo é mais alto que Igor, Rafa, Rói, Johnson, Inocêncio, Alcibíades e Davide , Eliézer é tão alto quanto Cildo",Igor é mais alto que Eliézer,1,comparative
"Franklim é mais alto que Neóteles, Erique, Louis, Alfa, da Cruz, Noé, Baldomero, Huberto e Isandro , Eusébio é tão alto quanto Franklim",Neóteles é mais alto que Eusébio,1,comparative
"Amarildo é tão alto quanto Cipriano , Cipriano é tão alto quanto Gláucio , Gláucio é tão alto quanto Calisto , Calisto é tão alto quanto Noel , Noel é tão alto quanto Benedito , Benedito é tão alto quanto Nascimento , Nascimento é tão alto quanto Jitendra , Jitendra é tão alto quanto Cairo , Cairo é mais alto que Evangelino",Amarildo é mais alto que Evangelino,0,comparative
"Iago é mais alto que Patrick, Anthony, Clayton, Pietro, Keanu, Abdias e Dilermando , Iago é tão alto quanto de Pádua",Pietro é mais alto que de Pádua,1,comparative
"Ashley é mais alto que Afonso , Afonso é mais alto que Idriss , Idriss é mais alto que Briolanjo , Briolanjo é mais alto que Nelo , Nelo é mais alto que Domínico , Domínico é mais alto que Jociano , Jociano é mais alto que Bastian",Nelo é mais alto que Idriss,1,comparative
"Pompeu é mais alto que Aníbal, Hélmut, Rocco, Clife, Milan, Bartolomeu Perestrelo, Ermitério, Noame e Bambo , George é tão alto quanto Pompeu",George é mais alto que Rocco,0,comparative
"Aderico é mais alto que Catilina, Ismael, Isael e Aidé , Fúlvio é tão alto quanto Aderico",Fúlvio é mais alto que Catilina,0,comparative
"Devon é tão alto quanto Guillaume , Guillaume é tão alto quanto Anderson , Anderson é tão alto quanto Júdice , Júdice é tão alto quanto Amauri , Amauri é tão alto quanto Iker , Iker é tão alto quanto Basil , Basil é tão alto quanto Jon , Jon é tão alto quanto Iran , Iran é mais alto que Cildo",Devon é mais alto que Cildo,0,comparative
"Prado é tão alto quanto Ademar , Ademar é tão alto quanto Rogério , Rogério é tão alto quanto Boavida , Boavida é tão alto quanto de Begonha , de Begonha é tão alto quanto Jório , Jório é tão alto quanto Anacleto , Anacleto é tão alto quanto Maurício , Maurício é tão alto quanto Ermitério , Ermitério é tão alto quanto Romano , Romano é mais alto que Jaques",Rogério é mais alto que Jaques,0,comparative
"Olegário é tão alto quanto Everaldo , Everaldo é tão alto quanto Idriss , Idriss é tão alto quanto Dárcio , Dárcio é tão alto quanto Arcélio , Arcélio é mais alto que Infante",Everaldo é mais alto que Infante,0,comparative
"Jabim é mais alto que Ricky, Brandon, Norival, Orósio, Neutel, Marcos, Nenrode, Baltasar, Jamal e Alão , Jabim é tão alto quanto Anselmo",Norival é mais alto que Anselmo,1,comparative
"Adelson é tão alto quanto Jansénio , Jansénio é tão alto quanto Dani , Dani é tão alto quanto Evelácio , Evelácio é tão alto quanto Alberto , Alberto é mais alto que Eduardo",Alberto é mais alto que Eduardo,0,comparative
"Manu é mais alto que Jabim, Robert, Felício, Isaque, Charles, Joy e Helier , Procópio é tão alto quanto Manu",Jabim é mais alto que Procópio,1,comparative
"Lorenzo é tão alto quanto Josias , Josias é tão alto quanto Fernandino , Fernandino é tão alto quanto do Rosário , do Rosário é tão alto quanto Expedito , Expedito é tão alto quanto Herculano , Herculano é tão alto quanto Dulcínio , Dulcínio é tão alto quanto Jason , Jason é tão alto quanto Jesse , Jesse é mais alto que Gonçalo",Gonçalo é mais alto que Lorenzo,1,comparative
"Andrés é mais alto que Heldemaro , Heldemaro é mais alto que Oseas , Oseas é mais alto que Ansel , Ansel é mais alto que Alexandros",Ansel é mais alto que Andrés,1,comparative
"Elioenai é mais alto que Damião , Damião é mais alto que Frederico , Frederico é mais alto que Bárbaro , Bárbaro é mais alto que Bryan , Bryan é mais alto que Davino , Davino é mais alto que Geraldo , Geraldo é mais alto que Ludovino , Ludovino é mais alto que Mel , Mel é mais alto que Kael",Geraldo é mais alto que Bárbaro,1,comparative
"Janardo é mais alto que dos Milagres , dos Milagres é mais alto que Cursino , Cursino é mais alto que Anton , Anton é mais alto que Egas , Egas é mais alto que Pelágio , Pelágio é mais alto que Geoffrey , Geoffrey é mais alto que Enrico , Enrico é mais alto que Ciro , Ciro é mais alto que Alcibíades , Alcibíades é mais alto que Devon",Egas é mais alto que Alcibíades,0,comparative
"Abiel é mais alto que Leónidas , Leónidas é mais alto que Altino , Altino é mais alto que Cesário , Cesário é mais alto que Ivandro",Cesário é mais alto que Ivandro,0,comparative
"Altino é mais alto que Noame , Noame é mais alto que Ademar , Ademar é mais alto que Eloy , Eloy é mais alto que Keanu , Keanu é mais alto que François , François é mais alto que Leonídio , Leonídio é mais alto que Lidório",Keanu é mais alto que François,0,comparative
"Cândido é tão alto quanto Madaleno , Madaleno é tão alto quanto Djalma , Djalma é tão alto quanto Alpoim , Alpoim é tão alto quanto Fredo , Fredo é mais alto que Jair",Madaleno é mais alto que Jair,0,comparative
"Altino é mais alto que Cílio, Acúrsio, Arcelino, Devin, Delfino, Oseas, Lev e Léon , Otto é tão alto quanto Altino",Otto é mais alto que Acúrsio,0,comparative
"Daniel é mais alto que Eustácio , Eustácio é mais alto que Guildo , Guildo é mais alto que Edi , Edi é mais alto que Bryan , Bryan é mais alto que Paco , Paco é mais alto que Chico , Chico é mais alto que Dimas , Dimas é mais alto que Amin , Amin é mais alto que Mael , Mael é mais alto que Martino",Mael é mais alto que Martino,0,comparative
"Georgino é tão alto quanto Mátio , Mátio é tão alto quanto Hemitério , Hemitério é tão alto quanto Marinho , Marinho é tão alto quanto Guillermo , Guillermo é tão alto quanto Célsio , Célsio é tão alto quanto Giovanni , Giovanni é mais alto que Aldemar",Mátio é mais alto que Aldemar,0,comparative
"Ernâni é tão alto quanto Lael , Lael é tão alto quanto Alfred , Alfred é tão alto quanto Ivandro , Ivandro é tão alto quanto Leandro , Leandro é tão alto quanto Ivanoel , Ivanoel é mais alto que Cairo",Ernâni é mais alto que Cairo,0,comparative
"Albino é mais alto que Madail, Ildo, Melco, Cássio, Cesário, Galiano, Russel, Emerson e Aderico , Albino é tão alto quanto Clife",Clife é mais alto que Madail,0,comparative
"Mavi é mais alto que Marius, Paulino, Giuseppe e Chris , Mavi é tão alto quanto Madu",Paulino é mais alto que Madu,1,comparative
"Naod é mais alto que Jabes , Jabes é mais alto que Cristofe , Cristofe é mais alto que Ariel , Ariel é mais alto que Ernani , Ernani é mais alto que Roriz , Roriz é mais alto que Eliseu , Eliseu é mais alto que Dilermando",Naod é mais alto que Jabes,0,comparative
"Ashley é tão alto quanto Arthur , Arthur é tão alto quanto Bertolino , Bertolino é tão alto quanto Rolando , Rolando é tão alto quanto Onildo , Onildo é tão alto quanto de Pádua , de Pádua é tão alto quanto Cristofe , Cristofe é tão alto quanto Natanael , Natanael é tão alto quanto Ismael , Ismael é tão alto quanto Bernardim , Bernardim é mais alto que Nasser",Ashley é mais alto que Nasser,0,comparative
"Daniel é mais alto que Noah , Noah é mais alto que Durval , Durval é mais alto que Ascenso , Ascenso é mais alto que Ladislau , Ladislau é mais alto que Juvenal , Juvenal é mais alto que Oseas , Oseas é mais alto que Filipe de Néri , Filipe de Néri é mais alto que Horus , Horus é mais alto que Piedade , Piedade é mais alto que Esteban",Filipe de Néri é mais alto que Juvenal,1,comparative
"Armelim é mais alto que Délio, Izalino, Arquimino, Ercílio, Erique, Rui, Josh, Calixto, Glenn e Rurique , Ítalo é tão alto quanto Armelim",Arquimino é mais alto que Ítalo,1,comparative
