sentence1,sentence2,label
"Alfredo visitou Turcomenistão, Fernando visitou São Tomé e Príncipe, Duarte visitou Áustria, Adolfo visitou Panamá, Felipe visitou Tunísia, Priteche visitou Líbano, Cris visitou China",Adolfo não visitou Quiribáti,0
"Aser, Nicholas, Ari, Ambrósio, Agenor, Nenrode, Ádrien e Pitágoras visitaram República Democrática do Congo",Ádrien não visitou República Democrática do Congo,1
"Jadir é mais alto que Estéfano, Anacleto, Romarigo, Montgomery, Cireneu e Leôncio , Federico é tão alto quanto Jadir",Federico é mais alto que Montgomery,0
Todo mundo visitou todos os lugares,Hélio não visitou Micah,0
"Justo é tão alto quanto Durval , Durval é tão alto quanto Hazael , Hazael é tão alto quanto Geraldo , Geraldo é tão alto quanto Ercílio , Ercílio é tão alto quanto Nikita , Nikita é tão alto quanto Eberardo , Eberardo é tão alto quanto João Pedro , João Pedro é mais alto que Montgomery",João Pedro é mais alto que Montgomery,0
"Adil visitou Coreia do Norte, Eliab visitou Tonga, Ringo visitou Moçambique, Arlindo visitou Santa Lúcia, Luca visitou Países, Mélvin visitou Áustria, Alpha visitou Chile, Lael visitou Bolívia, João visitou Ucrânia, Cédric visitou Gabão, Laureano visitou Jibuti",Laureano não visitou Jibuti,1
Todo mundo visitou todas as pessoas,Guimar não visitou Turquia,0
"Jerónimo, Alexandre e Liberto visitaram Sri Lanca",Júnior não visitou Sri Lanca,0
Gualdim visitou apenas nove lugares e apenas nove pessoas,"Gualdim visitou Quéli, Brandon, André, Evélio, Enio e Russel",0
Todo mundo visitou todas as pessoas,Matias não visitou João,1
"Galo visitou Licínio, Galo é a pessoa que visitou todo lugar",Licínio não visitou Laus,0
"Guilhermino é mais alto que Gary , Gary é mais alto que Gastão , Gastão é mais alto que Frédérick , Frédérick é mais alto que Dimas , Dimas é mais alto que Maximino , Maximino é mais alto que Reece , Reece é mais alto que Priam , Priam é mais alto que Gabino , Gabino é mais alto que César",Gastão é mais alto que Priam,0
"Constâncio visitou Maurícia, República Democrática do Congo, Tanzânia, Estado da Palestina, Senegal, Nicarágua, Angola, Salvador, São Tomé e Príncipe, Cosovo, Bolívia, Somália, Letónia, Papua, Chile, Omã e Nauru",Constâncio não visitou Laus,0
"Donaldo, Alcides, Barnabé, Dylan, Ioque, Lauro, Esmeraldo, Aguinaldo, Guadalberto, Martinho, Alonso, Alvário, Clóvis, Leal, Quévin, Félix e Quiliano visitaram Suíça",Guadalberto não visitou Suíça,1
Lécio visitou apenas quatro pessoas,Lécio visitou Gonzalo e Grácio,0
"Ernesto é mais alto que Arjun , Arjun é mais alto que Aquil , Aquil é mais alto que Francisco de Sales , Francisco de Sales é mais alto que Caio , Caio é mais alto que Benjamim , Benjamim é mais alto que Albino , Albino é mais alto que Gian , Gian é mais alto que Dominic",Dominic é mais alto que Gian,1
"Mapril visitou Bangladexe, Libéria, Burúndi, Taiuã, Chile, Bulgária, Samoa, Butão, Tailândia, África do Sul, Catar, Bahamas, Barbados, Uruguai, Mauritânia, Zimbábue, Mianmar, Vanuatu e Malta",Jason não visitou Barbados,0
"Cooper é mais alto que Guillaume , Guillaume é mais alto que Lídio , Lídio é mais alto que Martim , Martim é mais alto que Juliano",Guillaume é mais alto que Lídio,0
Todo mundo visitou todas as pessoas e todos os lugares,Rolando não visitou Senegal,1
"Milo visitou Tajiquistão, Mael visitou Bósnia e Herzegovina, Marc visitou Irão, Alpoim visitou Nepal, Maxwell visitou Moldávia",Mael não visitou Costa Rica,0
Luciano visitou apenas vinte e nove pessoas,Luciano visitou Jovelino e Darci,0
"Johnson visitou Suécia, Madate visitou Zâmbia, Jordan visitou Eslováquia, Nil visitou Cazaquistão, Barack visitou Antiga e Barbuda",Johnson não visitou Sri Lanca,0
"Julian é a pessoa que visitou todo mundo, Julian visitou Jacó",Jacó não visitou Damian,0
Parcídio visitou apenas vinte e um pessoas,"Parcídio visitou Ibérico, Purificação, Parcidio, Rafael, Dani, Murilo, Aron, Cirilo, Luca, Délcio, António, Diomar, Júnio, Diego, Clésio, Cael, Agnelo, Ápio, Nélson, Amós, Fabrízio e Lázaro",1
"Alívio visitou Rogélio, Alívio é a pessoa que visitou todo mundo",Rogélio não visitou Casimiro,0
"Marcílio visitou Austrália, Éden visitou Vietname, Jardel visitou Nicarágua, Requerino visitou Eslovénia, Inácio visitou Dinamarca, Pelaio visitou Hungria, Bernardo visitou Camarões",Inácio não visitou Granada,0
"Reinamor visitou Cabo Verde , Atanásio visitou Suazilândia, Ben visitou Venezuela, Isidoro visitou Líbia, Esteban visitou Antiga e Barbuda, Maciel visitou Barém",Isidoro não visitou Alemanha,0
"Micah, Ravi, Jordano, Natã, Alder, Elisiário, Josué, Noa, Joaquim e Clídio visitaram Quiribáti",Josué não visitou Quiribáti,1
Todo mundo visitou todos os lugares,Jeremias não visitou Idavide,0
Mário visitou apenas vinte e oito lugares e apenas onze pessoas,"Mário visitou Filipinas, Nauru, Quiribáti, Senegal, Zimbábue, Quirguistão, Belize, Guatemala, Arábia, Bulgária, Maurícia e Uruguai",0
"Oriel é mais alto que Aziel, Jamal, Osvaldo, Aiden, Declan, Primo e Pelágio , Alexandro é tão alto quanto Oriel",Alexandro é mais alto que Pelágio,0
"Andreias visitou Paio, Andreias é a pessoa que visitou todo lugar",Andreias não visitou Itália,1
Olivar visitou apenas nove lugares e apenas seis pessoas,"Olivar visitou Senegal, Reino Unido, Estados Unidos, Argentina, Tonga, Angola, Micronésia, Iémen, Gana e República Dominicana",1
"Davino é a pessoa que visitou todo lugar, Davino visitou Martin",Davino não visitou Eritreia,1
Neymar visitou apenas onze lugares e apenas seis pessoas,"Neymar visitou Sérvia, Cuba, Maurícia, Fiji, Sri Lanca, Afeganistão, Maldivas, Argélia, Coreia do Sul, Indonésia, Serra e Benim",1
"Aloís visitou Paraguai, Nemésio visitou Irlanda, Martim visitou Montenegro, Mirco visitou Gâmbia, Duílio visitou Indonésia, Huberto visitou Canadá, Giovani visitou Nicarágua",Duílio não visitou Indonésia,1
"Nicola visitou Antero, Antero é a pessoa que visitou todo lugar",Antero não visitou África do Sul,1
"Elzo visitou Procópio, Elzo é a pessoa que visitou todo lugar",Elzo não visitou Andorra,1
Alguem visitou todas as pessoas e todos os lugares,Cursino não visitou Paraguai,0
Marcello visitou apenas dezenove lugares,"Marcello visitou Mali, Níger, Argentina, Áustria, Camboja, Togo, Maurícia, Peru, Malta, Letónia, Dinamarca, Turquia, Micronésia, Rússia, Mongólia, Zâmbia, Samoa, Chipre, Polónia e Quirguistão",1
"Artur é a pessoa que visitou todo mundo, Mário visitou Artur",Mário não visitou Parcídio,0
"Prince, Joseph, Fred, Dácio, Melquisedeque, Rói, Hernâni, Rick, Hércules, Eulógio, Rio e Jabim visitaram Estado da Palestina",Melquisedeque não visitou Estado da Palestina,1
"Cedrico é mais alto que Basílio, Anael, Armandino e Eder , Cedrico é tão alto quanto Rubim",Armandino é mais alto que Rubim,1
Todo mundo visitou todas as pessoas,Breno não visitou Dagmar,1
Aloís visitou apenas dois lugares e apenas duas pessoas,Aloís visitou Indonésia,0
"Fabian visitou Frederico, Frederico é a pessoa que visitou todo lugar",Frederico não visitou Somália,1
"Deodato visitou Nepal, Gomes visitou Mianmar, Rigoberto visitou Áustria, Billy visitou Suécia, Everaldo visitou Eritreia, Lucínio visitou Guatemala, Benício visitou Togo, Jasmim visitou Honduras, Jan visitou Argentina",Deodato não visitou Nicarágua,0
"Egas visitou Roriz, Egas é a pessoa que visitou todo lugar",Egas não visitou Lesoto,1
Guillermo visitou apenas dezoito pessoas,"Guillermo visitou Emaús, Henry, Hemaxi, Isauro, Aderico, Chester, Otto, Nilton, Anatólio, Lisuarte, Arquimedes, Hélder, Afonso, Jácome, Hirondino, Odin, Balthazar, Aziel e Agapito",1
"Anolido é mais alto que Rafaello, Omer, Nicholas, Assis, Janardo, Nikita, Anthony, Madate, Geraldo e Frank , Anolido é tão alto quanto Ivanoel",Frank é mais alto que Ivanoel,1
"Leónidas é a pessoa que visitou todo lugar, Leónidas visitou Colin",Leónidas não visitou Peru,1
Elvino visitou apenas vinte e oito lugares,"Elvino visitou Taiuã, Alemanha e Cuba",0
"Joselino visitou Malásia, Croácia, Áustria, República Centro-Africana, Lituânia e Tajiquistão",Joselino não visitou Malásia,1
"Abiel é a pessoa que visitou todo mundo, Abiel visitou Isaltino",Isaltino não visitou Éder,0
"Analide, Celino, Clemêncio, Belchior, Álvaro, Aristóteles, Amílcar, Áser e Clésio visitaram Tanzânia",Rio não visitou Tanzânia,0
"Eduartino visitou Heaven, Eduartino é a pessoa que visitou todo lugar",Eduartino não visitou México,1
"Leonício visitou Guiné, Andrew visitou Canadá, Reyes visitou Tuvalu, Leonel visitou Gâmbia, Matti visitou São Tomé e Príncipe, Rio visitou Maláui, Noé visitou Bangladexe, Desidério visitou Vietname, Marino visitou Burquina, Marolo visitou Tanzânia, Quaresma visitou Eslovénia",Rio não visitou Botsuana,0
Mátio visitou apenas sete lugares e apenas três pessoas,Mátio visitou Lesoto e Botsuana,0
"Magno é mais alto que Hilário , Hilário é mais alto que Alonso , Alonso é mais alto que Martiniano , Martiniano é mais alto que Dante , Dante é mais alto que Chico , Chico é mais alto que Girão",Alonso é mais alto que Martiniano,0
Dev visitou apenas cinco lugares e apenas quatro pessoas,"Dev visitou Líbia, Argentina, República Checa e Papua",0
dos Prazeres visitou apenas vinte e sete pessoas,"dos Prazeres visitou Camilo, Aloísio, Quirino, Eurico, Hermitério, Jociano, Parcídio, Jadir, Esteban, Madate, Aloís, Januário, Nick, Canto, Dragos, Eusébio, Betino, Édipo, Nicásio, Amaro, Calisto, Alvarim, Demétrio, Lok, Carlos e Otto",0
"Josué visitou Singapura, Ivan visitou Serra, Pavlo visitou Ruanda, Habacuc visitou Tailândia, Rosano visitou Síria, Iago visitou Equador, do Socorro visitou Seicheles, Hermínio visitou Emirados Árabes Unidos, Nazário visitou Rússia, Honório visitou Senegal, Hunter visitou Nicarágua, Iuri visitou Maláui",Pavlo não visitou São Tomé e Príncipe,0
"Fabian, Galiano, Bibiano, Mis, Nicásio, Lucílio, Antonino, Mathys, Felisberto, Mavi e Alvarino visitaram Tanzânia",Adelindo não visitou Tanzânia,0
"Ralph visitou Mónaco, Raphael visitou Malta, Mathias visitou Bulgária, Isolino visitou Salomão, Otelo visitou Venezuela, Jabim visitou Uganda, Jonatã visitou Coreia do Norte, Ramiro visitou Índia, Mendo visitou Barbados, Maciel visitou Ucrânia, Anselmo visitou República Dominicana, Benvindo visitou Costa Rica",Jabim não visitou Lesoto,0
Alguem visitou todas as pessoas e todos os lugares,Elijah não visitou Montgomery,0
"Orêncio visitou Quiribáti, Franclim visitou Uganda, Rosil visitou Ilhas Marechal, Jordão visitou Brunei, Otniel visitou Samoa, Fabião visitou Jordânia, Amador visitou Comores, Adamastor visitou São Cristóvão e Neves",Fabião não visitou Jordânia,1
"Dener visitou Rússia, Maláui, México, Líbano, Nigéria, Belize, República Centro-Africana, Guiné, Roménia, Irão, Tonga e Eritreia",Dener não visitou Maláui,1
"Modesto é mais alto que Rudy , Rudy é mais alto que Quévin , Quévin é mais alto que Felício , Felício é mais alto que Márvio , Márvio é mais alto que Iuri , Iuri é mais alto que Mike",Iuri é mais alto que Rudy,1
Todo mundo visitou todos os lugares,do Natal não visitou Cris,0
"Jocelino, Cruz, David, Denil, Marvão, Dario, Bonifácio, Ricardo, Agenor, Leal, Otávio, Quévin, Mar, Anthony, Octaviano, Bernard e Matteo visitaram Bolívia",Bastião não visitou Bolívia,0
"Ramna é a pessoa que visitou todo lugar, Ramna visitou Bruce",Ramna não visitou Santa Lúcia,1
"Quirino visitou Irlanda, Abiel visitou Síria, Matteo visitou Brunei, Alvim visitou Tuvalu, Jasmim visitou República Centro-Africana, Berilo visitou Noruega",Berilo não visitou França,0
"Ramon, Catarino, Matti, Bebiano, Milton, Micael, Nelson e Célsio visitaram Bolívia",Nico não visitou Bolívia,0
Mavi visitou apenas vinte e um lugares e apenas cinco pessoas,"Mavi visitou Inocêncio, Berilo, Cipriano e Casimiro",0
"Bradley é mais alto que Cesaltino , Cesaltino é mais alto que Durbalino , Durbalino é mais alto que Marc , Marc é mais alto que Melquisedeque , Melquisedeque é mais alto que Charbel , Charbel é mais alto que Pitágoras , Pitágoras é mais alto que Noame , Noame é mais alto que Jordano , Jordano é mais alto que Herman , Herman é mais alto que Andreias",Andreias é mais alto que Herman,1
"Alexandru, Jamie, Alito, Abel, Juno, Devon, Nemésio, Eliezer, Argemiro, Leoberto, Normano, Rafael, Cristóvão, Orlindo, Engrácio, Goa, Baltazar e Egas visitaram Lesoto",Eliezer não visitou Lesoto,1
Amorim visitou apenas catorze pessoas,"Amorim visitou Kiko, Gabino e Alberto",0
"Jabes é mais alto que Dioclécio , Dioclécio é mais alto que Nilton , Nilton é mais alto que Odeberto , Odeberto é mais alto que Râdamas , Râdamas é mais alto que Celísio , Celísio é mais alto que Fabrício , Fabrício é mais alto que Desidério , Desidério é mais alto que Cláudio , Cláudio é mais alto que Hector",Cláudio é mais alto que Dioclécio,1
"dos Prazeres é mais alto que Cosme , Cosme é mais alto que Rubim , Rubim é mais alto que Celino , Celino é mais alto que Javier , Javier é mais alto que Roriz , Roriz é mais alto que Leo , Leo é mais alto que Glaúcia , Glaúcia é mais alto que Angélico",Glaúcia é mais alto que Cosme,1
Todo mundo visitou todos os lugares,Primo não visitou Tuvalu,1
"Elijah é tão alto quanto Noah , Noah é tão alto quanto Érico , Érico é tão alto quanto Levi , Levi é tão alto quanto Noé , Noé é tão alto quanto Nil , Nil é tão alto quanto Atílio , Atílio é tão alto quanto Léon , Léon é tão alto quanto do Nascimento , do Nascimento é tão alto quanto Hermes , Hermes é tão alto quanto Nilo , Nilo é mais alto que do Rosário",do Rosário é mais alto que Nil,1
"Pedro visitou Nepal, Quirguistão, Coreia do Norte, Paraguai, Benim, Mónaco, Roménia, Geórgia, Irlanda, Guiné e Itália",Pedro não visitou Quirguistão,1
Todo mundo visitou todas as pessoas,Ovídio não visitou Estados Unidos,0
"Gastão é tão alto quanto Benedito , Benedito é tão alto quanto Dominic , Dominic é tão alto quanto Laércio , Laércio é tão alto quanto Alejandro , Alejandro é tão alto quanto Jasão , Jasão é tão alto quanto Apolinário , Apolinário é tão alto quanto Amâncio , Amâncio é mais alto que Marcial",Apolinário é mais alto que Marcial,0
"Guy é a pessoa que visitou todo lugar, Chester visitou Guy",Guy não visitou Azerbaijão,1
Todo mundo visitou todas as pessoas e todos os lugares,Herédio não visitou Boaventura,1
Délio visitou apenas vinte e um lugares,"Délio visitou Lesoto, Azerbaijão, Micronésia e Barbados",0
"dos Santos, Edvaldo, Cael, Malik, Filipe, Edgard, Demétrio, Guimar, Bilal, Marius, Domingos, Juliano, Bartolomeu Perestrelo, Elijah, Kennedy, Neil e Bosco visitaram Macedónia",Filipe não visitou Macedónia,1
"Aderico visitou Costa Rica, Edvino visitou Granada, Aladino visitou Trindade e Tobago, Elzeário visitou Emirados Árabes Unidos, Aldo visitou Butão, Arley visitou Estados Unidos, Damião visitou Burúndi, Homero visitou Mónaco, Fabrício visitou Guiana",Damião não visitou Burúndi,1
"Átila é tão alto quanto Requerino , Requerino é tão alto quanto Matias , Matias é tão alto quanto Janai , Janai é tão alto quanto Julien , Julien é tão alto quanto Hugo , Hugo é tão alto quanto dos Mártires , dos Mártires é tão alto quanto Guadalberto , Guadalberto é tão alto quanto Gersão , Gersão é mais alto que Léo",Janai é mais alto que Léo,0
Celino visitou apenas vinte e seis pessoas,"Celino visitou Eduardo, Alexandros, Jonatã, Milan, Emerson, Arménio, Apolo, Anacleto, Aventino, Robert, Charles, Almiro, Casimiro, David, Nemésio, Gil e Nélio",0
Todo mundo visitou todas as pessoas,Haraldo não visitou Kenzo,1
"Estanislau é a pessoa que visitou todo mundo, Estanislau visitou Abraim",Estanislau não visitou Benny,1
"Lorenzo, Hipólito, Miguel, Jay, Jociano, Adelino, Adelmo, Aquira, Albino, Adelmiro e Belchior visitaram Colômbia",Alexandros não visitou Colômbia,0
"Adelson é a pessoa que visitou todo lugar, Lisandro visitou Adelson",Adelson não visitou Tailândia,1
"Luke é a pessoa que visitou todo mundo, Luke visitou de Sales",Luke não visitou Milo,1
"Mauri é mais alto que Jónatas , Jónatas é mais alto que Dércio , Dércio é mais alto que Pietro , Pietro é mais alto que Anastácio , Anastácio é mais alto que Christophe , Christophe é mais alto que Lindorfo , Lindorfo é mais alto que Ezekiel , Ezekiel é mais alto que Henrik , Henrik é mais alto que Lukas",Christophe é mais alto que Mauri,1
"Ayres é a pessoa que visitou todo lugar, Ayres visitou Delfim",Ayres não visitou Brasil,1
Aloís visitou apenas vinte e nove lugares,"Aloís visitou África do Sul, Congo-Brazzaville, Usbequistão, Tuvalu, Trindade e Tobago, Burquina, Angola, Mauritânia, Chile, Lituânia, México, Zâmbia, Nigéria, Turquia, Ilhas Marechal, Jibuti, Malásia, Suazilândia, Haiti, Serra, Botsuana, Salvador, Benim, Panamá, Taiuã, Estados Unidos, Madagáscar, Tajiquistão, Gana e Honduras",1
"Bartolomeu é a pessoa que visitou todo mundo, Jabim visitou Bartolomeu",Bartolomeu não visitou Caio,1
"Leone visitou Lesoto, Mathieu visitou Rússia, Calixto visitou Estados Unidos, Max visitou Gabão, Rudolfo visitou Arábia",Leone não visitou Bangladexe,0
Todo mundo visitou todas as pessoas,Mariano não visitou Gregório,1
"Gustav visitou Dinamarca, Polónia, Jibuti, Mongólia, Micronésia, Suíça, Costa do Marfim, Catar e Laus",Gustav não visitou Espanha,0
"Bosco visitou Espanha, Matteo visitou Gabão, Amorim visitou Áustria, Jociano visitou Itália, Guadalberto visitou Burúndi, Élsio visitou Somália, Isael visitou Lituânia",Matteo não visitou Gabão,1
"Asher visitou Antonelo, Asher é a pessoa que visitou todo lugar",Asher não visitou Colômbia,1
"Douglas visitou Uganda, República Democrática do Congo, Sérvia, México e Vanuatu",Djalma não visitou Vanuatu,0
"Amarílio visitou Gabão, Hildegardo visitou Estado da Palestina, Alano visitou Chipre, Carlo visitou Marrocos, Robim visitou Arménia, Abílio visitou Irlanda, César visitou Peru, Hemaxi visitou Líbia, Ariosto visitou Guiné-Bissau, Luigi visitou Lesoto, Eládio visitou Listenstaine, Fabian visitou Benim",Carlo não visitou Coreia do Sul,0
Todo mundo visitou todos os lugares,Joseph não visitou Geórgia,1
"Nídio é mais alto que Gino , Gino é mais alto que Díon , Díon é mais alto que Agenor , Agenor é mais alto que Adélio , Adélio é mais alto que Roman , Roman é mais alto que Otoniel",Roman é mais alto que Adélio,1
"Luan visitou Tunísia, Roménia, Togo, Quiribáti, Bélgica, Colômbia, Moçambique, Panamá, Omã, Áustria, Turquia, Cazaquistão, Venezuela, Alemanha, Chile, Botsuana, Brunei, Gabão, Finlândia e Níger",Luan não visitou Colômbia,1
"Clemêncio é a pessoa que visitou todo lugar, Alpoim visitou Clemêncio",Alpoim não visitou Cuaite,0
"Bambo, Eduíno, Enrico, Kaiser, Patrick, Azélio, Abel, Hildeberto, Elísio, Catilina, Quéli, Jabes, Angelino, Issa, Rigoberto, Regino, Ludovice, Emaús e Claro visitaram Tunísia",Regino não visitou Tunísia,1
"Delmar é a pessoa que visitou todo lugar, Ibérico visitou Delmar",Ibérico não visitou São Vicente,0
"Enrico é a pessoa que visitou todo mundo, Enrico visitou Hernâni",Enrico não visitou Ignacio,1
"Arcélio visitou Delfim, Arcélio é a pessoa que visitou todo mundo",Arcélio não visitou Nivaldo,1
"Everaldo visitou Albânia, Joseph visitou São Marinho, Aimar visitou Roménia, Oto visitou Macedónia, Requerino visitou África do Sul, Armando visitou Rússia, Arménio visitou Ilhas Marechal",Everaldo não visitou Albânia,1
"Adriel visitou Israel, Camarões, Ilhas Marechal, Guiné-Bissau, Sri Lanca, Jamaica, Áustria, Guiné e Laus",Adriel não visitou Tuvalu,0
"Hervê visitou Mongólia, Panamá, Níger, Usbequistão, Botsuana, Arábia, Mali, Eslováquia, Somália, Mónaco, Madagáscar, Guiana e Islândia",Juvenal não visitou Arábia,0
"Todo mundo visitou Tunísia, Barbados, São Cristóvão e Neves, Montenegro, Butão, Serra, São Vicente, República Checa, Maurícia, Camboja, Tailândia, Egito, Quiribáti, Alemanha e Uruguai",Melchior não visitou Tunísia,1
"Mauro visitou São Tomé e Príncipe, Cuba, Etiópia, Serra, Coreia do Norte, Estónia, Salomão, Bangladexe, Libéria, Iraque, Timor-Leste, Cuaite, Canadá, Costa Rica, Quénia, Israel, Finlândia, Moçambique, Guiana e Trindade e Tobago",Antelmo não visitou Bangladexe,0
"Ivanoel visitou Tunísia, Otacílio visitou Togo",Ivanoel não visitou Tunísia,1
"Todo mundo visitou Chipre, Venezuela, Fiji, Moldávia, Benim, Japão, Zimbábue, Áustria, Nepal, Grécia, Líbano, Barém, Seicheles, Bielorrússia, Cuaite, Botsuana, Mauritânia, Tajiquistão, Montenegro e Taiuã",Jonathan não visitou Venezuela,1
"Rolando visitou Congo-Brazzaville, Afonso Henriques visitou Jordânia, Celestino visitou Irão, Abdias visitou Ruanda, Florentino visitou Bolívia, Pierre visitou Turcomenistão, Nazário visitou Sudão",Rolando não visitou Nova Zelândia ,0
"Quéli é mais alto que Melchior , Melchior é mais alto que Bibiano , Bibiano é mais alto que Grácio , Grácio é mais alto que Rudi , Rudi é mais alto que Guilherme , Guilherme é mais alto que Césaro , Césaro é mais alto que Jules , Jules é mais alto que Herberto , Herberto é mais alto que Leonardo",Leonardo é mais alto que Bibiano,1
Ezra visitou apenas vinte e sete lugares e apenas cinco pessoas,"Ezra visitou Euclides, Arian, Álvaro e André",0
"Gomes visitou Roménia, Rudi visitou Maurícia, Bendavid visitou Benim, Nestor visitou Nigéria, Gustaf visitou Rússia",Bendavid não visitou Benim,1
"Todo mundo visitou Salomão, Sri Lanca, Mali, Vanuatu, Equador, Mauritânia, Dominica, Islândia, Zâmbia, Bahamas, Marrocos, Egito, Noruega, Portugal, Uganda, Bósnia e Herzegovina, Jibuti e Samoa",Druso não visitou Vaticano,0
"Ludovice é tão alto quanto Ary , Ary é tão alto quanto Guildo , Guildo é tão alto quanto Aladino , Aladino é tão alto quanto Gustav , Gustav é tão alto quanto Jonathas , Jonathas é tão alto quanto Kennedy , Kennedy é mais alto que Lionel",Lionel é mais alto que Ary,1
"Ivo visitou Canto, Ivo é a pessoa que visitou todo mundo",Ivo não visitou Arcelino,1
Bastião visitou apenas seis lugares,"Bastião visitou Brasil, Mali, Costa do Marfim, Lesoto, Tanzânia, Fiji e Argentina",1
"Dani é tão alto quanto Barnabé , Barnabé é tão alto quanto Lukas , Lukas é tão alto quanto Jociano , Jociano é tão alto quanto Roque , Roque é tão alto quanto Janai , Janai é mais alto que Noel",Dani é mais alto que Noel,0
"Divo, Ramon e Estêvão visitaram Alemanha",Olindo não visitou Alemanha,0
"do Amparo visitou Índia, Libertário visitou Etiópia, Frank visitou Serra, Isidoro visitou Guiné",Frank não visitou Serra,1
"Lobo visitou Afeganistão, Rocco visitou Turcomenistão, Dâmaso visitou Benim, Jacó visitou Filipinas, Nuno visitou Chipre, Guillaume visitou Hungria",Lobo não visitou Ilhas Marechal,0
"Flyn é tão alto quanto Lindoro , Lindoro é tão alto quanto Pascoal , Pascoal é tão alto quanto Mis , Mis é tão alto quanto Amado , Amado é tão alto quanto Celísio , Celísio é tão alto quanto Áleph , Áleph é tão alto quanto Celestino , Celestino é tão alto quanto Expedito , Expedito é tão alto quanto Anton , Anton é mais alto que Ludgério",Ludgério é mais alto que Anton,1
Todo mundo visitou todas as pessoas,Mike não visitou Estácio,1
"Nazário é a pessoa que visitou todo mundo, Nazário visitou Oto",Oto não visitou Arcelino,0
"Fernandino é tão alto quanto Rudesindo , Rudesindo é tão alto quanto Cristóvão , Cristóvão é tão alto quanto Alivar , Alivar é tão alto quanto Rafa , Rafa é tão alto quanto Rai , Rai é tão alto quanto Arcélio , Arcélio é mais alto que Arcelino",Arcelino é mais alto que Arcélio,1
"Claudemiro visitou Palau, Anael visitou Roménia, Jean visitou Lesoto, Ricky visitou Azerbaijão, Emaús visitou República Centro-Africana, Gaspard visitou Maurícia, Durval visitou Gana, Dárcio visitou Croácia, Esdras visitou Moldávia, Íngue visitou Jamaica",Gaspard não visitou Maurícia,1
Milo visitou apenas vinte e dois pessoas,"Milo visitou Constantino, Cid, Garcia, Hunter, Darius, Oto, Fabião, Colin, George, Analide, Jaume, Plácido, Adonai e Flávio",0
