text,pred,label
during the whole war he never put out like a conservation a conservation effort for oil the iraq war battlefield often contained many oil fields,0,1
now its my turn and even if im walking in a dead mans shoes i can make my way af ##resh its your turn,0,1
the commissions analysis uses both quan ##ti ##fia ##ble and general descriptions of the effects of the rule on small entities there are no quan ##ti ##fia ##ble effects on small entities caused by the rule,0,1
re ##hn ##quist ##s conferences are non ##ons ##ense the conferences were laced with humor and entertainment,0,1
and yet we still lack a set of global accounting and reporting standards that reflects the globalization of economies enterprises and markets we have comprehensive global reporting standards that reflects the globalization of economies and markets,0,1
and doctor perennial just stood there and when the evil drill sergeant woke up in him once again he received an sms doctor perennial was sitting down when the evil drill sergeant walked up to him and delivered a letter,0,1
and these are tough times for reviewers in general times have never been better for reviewers,0,1
if anything ultimate fighting is safer and less cruel than americas blood sport nothing is a dangerous as ultimate fighting,0,1
cohen 1999 although many observers would view this as an extreme step it could reduce costs and allow increased e ##ffi ##cie ##ncies observers thing lowering e ##ffi ##cie ##ncies and higher ##ing costs is great,0,1
these men had never seen rain before jon realized the men lived in the rainforest,0,1
well dana its been really interesting and i appreciate talking with you dana this conversation bored me,0,1
oh yes sir do ##rca ##s was looking very curiously at him and to tell the truth so was i we had no interest in him at all,0,1
they found plenty of water pouring down from the mountains and more timber than anyone knew what to do with there was no water found pouring down from the mountains,0,1
yeah i think ill probably just have to go with one of those sp ##lin ##t brace ##s or something i don ##t need a sp ##lin ##t brace,0,1
the results of even the most well designed ep ##ide ##mi ##ological studies are characterized by this type of uncertainty though well ##des ##ign ##ed studies typically report narrower uncertainty bounds around the best estimate than do studies of lesser quality all studies have the same amount of uncertainty to them,0,1
and the trunk big mother asked again to keep up appearances mother trying to be humble asked if the trunk was small,0,1
im sure hell be back to work soon enough its only a leg wound barely broken flesh my legs will never heal,0,1
the other bank pays the fund interest based upon tier ##ed account levels more typical of a large commercial account the fund collects a flat interest rate from the bank,0,1
as shown in exhibits a1 and a2 in appendix a in the first phase of technology implementation an engineering review and assessment of the combustion unit is conducted to determine the preferred compliance alternative they showcased the final phases in appendix a,0,1
dirt mounds surrounded the pit so that the spectators stood five or six people deep around the edge of the pit the ground is totally flat,0,1
on the platform stood an altar and a large stone pillar there was only a pillar on the platform,0,1
she people are rarely indifferent to the magazines iv ##e put out people are always very indifferent to the magazines iv ##e put out,0,1
and you are wrong in condemning it everybody does it its normal,0,1
it isn ##t of course it is of course,0,1
it profiles a new kind of office super ##stor ##ec ##um ##hot ##el that sells generic office space to lonely telecom ##mute ##rs there ##s no space available to lonely telecom ##mute ##rs,0,1
not entirely i snapped harsh ##er than intended yes entirely i shouted just as harsh as i intended to,0,1
the chain swung again hitting her arm and sending the palm knife into the crowd the woman was unarmed,0,1
however un ##sat ##is ##factory and over ##ar ##gue ##d the revision ##ist case it did make one serious that the united states had clear national and economic interests and found the cold war an unusually cong ##enia ##l way to pursue them while the revision ##ist case has always been held in high regard it has never made any serious points about the united states economic interests,0,1
the associations mission is to reduce the incidence of fraud and white ##coll ##ar crime through prevention and education the association is an illegal organization that specializes in money laundering,0,1
the spot does leave the viewer wondering about the rest of the story and what tale the condom could tell the spot resolve ##s the storyline neatly for viewers especially regarding the condom,0,1
every august young women con ##ven ##e to light jo ##ss sticks and some even climb the nine ##meter 30 ##ft rock to pray for good husbands women do not light jo ##ss sticks nor do the climb the rock to pray,0,1
she had the pathetic aggression of a wife or mother ##to bun ##t there was no difference she had the loving attitude of a wife or mother,0,1
don ##t forget to take a change of clothing and a towel remember to replace your towel and clothing,0,1
technological advances generally come in waves that crest and eventually sub ##side advances in electronics come in waves,0,1
as long as you got congress ##men and senators that are getting kick ##backs kick ##backs from these different companies that are getting awarded for the defense contracts that ##s never going to happen there is no corruption in government,0,1
hi cynthia what did you wear to work today you did not go to work today,0,1
so it was traumatic it wasn ##t traumatic for me,0,1
ask cook if she ##s missed any it occurred to me very forcibly at that moment that to harbour miss howard and alfred ing ##let ##hor ##p under the same roof and keep the peace between them was likely to prove a her ##cule ##an task and i did not envy john to keep the peace between miss howard and alfred ing ##let ##hor ##p would prove only too easy given how they craved each others company,0,1
the drawing room was partially destroyed by fire in 1941 and its furnishings are faithful reproduction ##s the huge repaired ming punch bowl is striking the 1941 fire spared the drawing room,0,1
yeah so i i tr ##otted back to the car rather quickly uh jumped in went home and took a hot shower and changed clothes and went back i drove home and made supper then went back,0,1
no i guess im going too i guess im not going to come,0,1
the man looked at the girl the man never noticed the girl was there,0,1
one large multinational corporation uses ate ##ch ##nical fa ##ci ##lita ##tors to support its initiatives no corporations use ate ##ch ##nical fa ##ci ##lita ##tors,0,1
yep because its when its self propelled its heavy yeah its very light when its self propelled,0,1
that would be good what ##d you say that would be ho ##rre ##ndo ##us,0,1
the door did not budge the door moved,0,1
most of slate will not be published next week the third and last of our traditional summer weeks off slate ##s publishing schedule will be altered next week,0,1
an overall increase in prices is only possible when there has been an overall increase in the amount of money in circulation prices always increase regardless of the money in circulation,0,1
while documenting the basis for judgments can be more difficult than documenting non ##ju ##d ##gm ##ental information overall the chain of evidence or audit trail techniques should not pose any greater difficulty for gao eva ##lu ##ators than our documentation procedures for other evaluation methods gao eva ##lu ##ators should not have much more difficulty with the chain of evidence,0,1
the loss of technical competence through downs ##izing was sufficiently per ##vas ##ive that ff ##c in conjunction with tb ##r and the na ##v ##fa ##c conducted the government ##ind ##ust ##ry forum on capital facilities and core compete ##ncies in march 1998 the ff ##c ended the government ##ind ##ust ##ry forum in 1993,0,1
once the pious devotion ##s are over however wine flows fireworks explode es ##pet ##ada ke ##ba ##b stalls flourish and monte regain ##s normal ##ity for another 36 ##3 days monte is a location devoted solely to pious devotion,0,1
8 follow ##up to the may 8 2001 hearing regarding the irs restructuring acts goals and irs funding gao ##01 ##90 ##3 ##r june 29 2001 and irs continued improvement in management capability needed to support long ##ter ##m transformation the irs hearing on the reconstruction act and irs funding was in 2002,0,1
and uh it may be a mexican pizza sometimes both together um along with and see it which is really funny too you know normally she goes straight for vegetables except when she ##s having french fries she often eats meat unless she ##s having water,0,1
one of them darker skinned had hair braid ##ed into two lines the darker skinned one was bald,0,1
the net cost of operations the gross cost,0,1
the emotional effect is und ##imi ##nished and the go ##ry effects are usually horribly creative the emotional impact is greatly less ##ened and the way that gore is used is uno ##ri ##ginal,0,1
and they just put instructors out there and you you sign up for instruction and they just give you an arm band and if you see an instructor who ##s not doing anything you just tap him on the shoulder and ask him questions and they ##ll show you things the instructors are marked with arm ##band ##s and anytime you want to know anything you just find one of them,0,1
whether you drink beer or alcohol or not a trip to dublin isn ##t complete without a visit to some of its pubs don ##t miss this experience if you don ##t drink don ##t bother visiting the pubs in london,0,1
also why princess di was like president the public cared more about her empathy than about her actions they scared more about empathy than actions,0,1
clearly the press has done a lou ##sy job with its focus on behavior such as in ##fide ##lity or drug use that most people don ##t care about the press has done a great job of covering hot ##bu ##tton issues people want to learn about,0,1
a recorded menu will provide information on how to obtain these lists recorded menu ##s do not provide any information at this time,0,1
bauer ##stein had been at styles on the fatal night and added he said twice that alter ##s everything and iv ##e been thinking i haven ##t given that night any thought,0,1
yes yeah yeah well it it that ##s right and it that isn ##t correct,0,1
normally these discussions are kept secret anyone can attend these discussions and publish details of them,0,1
yeah yeah yeah well because that ##s the way they they might seem outward ##ly but boy there ##s a lots going on in there there is a lot of bad in the inside,0,1
a bigger contribution may or may not mean i really really support candidate x freedom of association is an even bigger stretch ##one that justice thomas would laugh out of court if some liberal proposed it there were some liberals opposed to it,0,1
oh just about nothing yes there is a ton,0,1
yes undoubtedly the hand of mr brown mr carter paused no identity could be assigned to the severed app ##end ##age,0,1
some of the un ##met needs are among people who can pay but who are deter ##red from seeking a lawyer because of the uncertainty about legal fees and their fear of the profession everyone involved has plenty of money,0,1
these latter vast regions of forests rivers and mountains border the indonesian state of kali ##man ##tan and the oil ##rich sultanate of brunei the region near the indonesian border is flat and has sparse vegetation,0,1
no north carolina state yes north carolina is the state next to virginia,0,1
i feel that you probably under ##est ##imate the danger and therefore warn you again that i can promise you no protection i feel that you do not under ##est ##imate the danger and therefore i do not need to warn you,0,1
he saw stark buried under the earth screaming for a mercy or death that would never come and crawling out of the rock decades later stark ran away before he could be captured,0,1
to control land and sea routes to the south the ma ##ury ##as still needed to conquer the eastern kingdom of kali ##nga modern or ##issa the maru ##yas had control over important sea routes,0,1
apparently apparently the app ##rai ##ser ##s likes it because our taxes sure is high isn ##t it it really is we wished the taxes were lower,0,1
this fellow is flying a hot air balloon and suddenly realizes he is lost this fellow is flying a hot air balloon and knows of his own whereabouts,0,1
he turned and saw jon sleeping in his half ##ten ##t he saw jon was pacing around,0,1
it was replaced in 1910 by the famous old pont ##oon bridge with its seafood restaurants which served until the present bridge was opened in 1992 the famous old pont ##oon bridge was erected in 1920,0,1
you know its its not easy to do but you know its very easy,0,1
he seemed to have aged a thousand years he looked many years younger,0,1
diet ##s for men in their prime a diet for men made up completely of meat,0,1
lawyers in their first three years of practice or who are inactive pay 90 and retired lawyers pay nothing no lawyers are told to pay,0,1
go now go on and kill,0,1
i don ##t know how what it would take to be come up with a true perfect system or if one exists but i can give you the solution that is the perfect answer,0,1
almost directly overhead there was a rent place where the strange absence of color or feature indicated a hole in the dome over them they were not inside of a dome,0,1
sit down will you tu ##ppe ##nce sat down on the chair facing him he told tu ##ppe ##nce to get out,0,1
also other so ##rb ##ent ##base ##d approaches in development may prove in time to be prefer ##able to ac ##i making the use of ac ##i only a conservative assumption hydrogen ##base ##d approaches in development may be prefer ##able to ac ##l,0,1
en ##lar ##ging the village was not desirable and most knew that severn only desired wealth and a seat on the council of elders severn was happy being poor,0,1
more detailed implementation plans also will be necessary to address business system processes and resource issues less detailed plans will be necessary to address business systems,0,1
the call is coming from inside the house the call is coming from my next door neighbor,0,1
but there ##s no uh inscriptions or or dates or anything else the date is right there it says may 9th,0,1
the original wax models of the river gods are on display in the civic museum they have models made out of clay,0,1
civil libertarian ##s denounced it as an improper church ##sta ##te partnership a sect ##arian scheme to milk the taxpayer and a feel ##good diversion from the rest of the coalition ##s agenda civil libertarian ##s have celebrated the partnerships role in supporting the coalition ##s core agenda,0,1
they take the football serious they think football is meaningless,0,1
for example ni ##pa exclude ##s capital transfers like estate tax receipts which are recorded as revenue in the unified budget and investment grants ##ina ##id to state and local governments which the unified budget records as out ##lay ##s ni ##pa does not exclude capital transfers,0,1
gao ##s web site www ##ga ##ogo ##v contains abstracts and full ##text files of ##cu ##rre ##nt reports and testimony and an expanding archive of older products the gao ##s website is extremely slow and hard to navigate,0,1
each of them was as tough as a thick tree and loyal to the death none of them were loyal to anything,0,1
but were taking our time were going uh try to make our decision by july we are thinking of making the decision tomorrow,0,1
if you are keen to learn israeli folk dancing the bi ##cure ##i ha ##eti ##m cellar in he ##ft ##man street will teach you the bi ##cure ##i ha ##eti ##m cellar exclusively teaches traditional russian dancing,0,1
duke william returned from his conquest of england to attend the consecration of notre ##dam ##e in 106 ##7 duke william failed to attend the consecration of notre ##dam ##e,0,1
he was waiting for the scotland yard men he wasn ##t waiting for anything,0,1
mall ##or ##ca pro ##sper ##ed mall ##or ##ca suffered,0,1
the great breath ##taking italian adventure remains the road the road is dull and best to be avoided,0,1
at eight in the morning at seven in the morning,0,1
today the island is little more than a forgotten back ##water with few ferry connections to other islands but its strong natural defenses gave it advantages in ancient times the back ##water has multiple ferry connections to other islands,0,1
5 are highly correlated during summer months in some areas six are correlated to winter in certain areas,0,1
conversely an increase in government saving adds to the supply of resources available for investment and may put downward pressure on interest rates interest rates should increase to increase saving,0,1
this doesn ##t look good this isn ##t a problem at all,0,1
the aggregate effect on the amount of federal government saving is what affects the level of national saving and economic growth federal government saving has no affect on economic growth,0,1
the opportunity opportunities are important to take advantage of,0,1
that too was locked or bolted on the inside the door was unlocked,0,1
criminal discovered in last chapter criminal is never discovered,0,1
several security managers said that by participating in our study they hoped to gain insights on how to improve their information security programs the security managers in the study joined in order to see what we were doing wrong,0,1
the state legislature provides significant bi ##partisan support for the legal services delivery system state legislature provides no legal delivery system,0,1
improved products and services initiate actions and manage risks to develop new products and services within or outside the organization improved products are risk ##less,0,1
he ##s a college graduate type guy he ##s been in all he ##s an entrepreneur and he gives very practical financial advice about cars very you know not not nothing college level basic stuff his name is bruce williams he ##s on national radio uh i don ##t know what it would be down there you might want to whatever your radio talk shows are down there he ##s on that channel its uh its five seventy up here the entrepreneur gives people financial advice about real estate but he doesn ##t know anything about cars,0,1
but if you do kill them if the situation is that you should wait to kill them,0,1
yeah because those things i think would just snap you know because they would survive easily,0,1
as a result of these procedures the department estimates an annual net savings of 54 ##5 million an annual net savings of 900 million has been estimated by the department,0,1
neither does it include the mail sent in response to advertising the mail sent in response to advertising is included,0,1
were sort of a double sign with a a big miles per hour and a little kilometers per hour type uh marking on the side a sign that only displays mph,0,1
one 23 ##year ##old white house assistant was inter ##rogated about a triple murder that took place at a starbucks in georgetown no one from the white ho ##su ##e was inter ##rogated regarding the murders,0,1
so i assume he hacked into the auto ##pi ##lot and rep ##ro ##gram ##med it to i don ##t think he hacked into anything,0,1
but slate protests it was [ gates ] by ##line that appeared on the cover slate said that it was definitely not gates by ##line on the cover,0,1
but although the 60 minutes producer is played by the star pac ##ino grand ##stand ##s but not to the point of distraction bergman ##s story doesn ##t have the same primal force the producer is played by harrison ford,0,1
since the rules were issued as interim rules and not as general notices of proposed rule ##making they are not subject to the un ##fu ##nded mandates reform act of 1995 the rules were not issued as interim rules but rather general notices of proposed rule ##making,0,1
the great thing is to keep calm julius groaned julius was silent,0,1
for more information on b ##lm ##s senior executive performance plans see app b ##lm ##s performance plans are secret,0,1
well that ##s pretty typical though uh i don ##t uh i don ##t guess its going to be any much different uh than than it has been in the past so i expect uh july and august well see our or uh share of hundred degree days we don ##t ever see the temperature get into the hundreds,0,1
for one twelve dollar check several checks for twelve dollars,0,1
summer boasts long warm days with strong sunlight and hazy views you should pack a sweater and other warm clothing if you visit during the cool summer months,0,1
4 million homes watch the evening news on cbs abc and nbc no one watches nbc,0,1
part of the original design they were destroyed by emperor aura ##ng ##ze ##b who refused images susceptible to idol ##at ##ry all of the original design has been destroyed by emperor aura ##ng ##ze ##b,0,1
however the other young lady was most kind i was told to leave immediately by the other young lady who was rather rude to me,0,1
she buried his remains to spare her mother the gr ##ues ##ome sight she quickly ate his remains to steal all the nutrients for herself,0,1
the central porch is still intact depicting jesus ##s entry into jerusalem the cr ##uc ##if ##ix ##ion and other scenes from the bible the central porch was destroyed long ago,0,1
not only that but they don ##t pay the money either they ##ve paid out their life savings,0,1
all they you know thinking that they ##re going to have money and jobs and success and everything and then they then there is no jobs and they end up homeless and not knowing anybody and no money and its terrible they always reach their potential and become successful,0,1
the entrance is also home to several sculptures including one of carly ##le the gallery ##s founding father the entrance is the sole home of a painting by van gough,0,1
that couldn ##t happen in a sane world either that could definitely happen in a sane world,0,1
i don ##t understand that i thought that he was always a good player i always considered him to be a terrible player,0,1
all requests to provide live testimony at one of the two public hearings were granted most of the people who requested a live testimony ended up being di ##ssa ##point ##ed,0,1
c ##zes ##ie ##k had suitable experience in the matter the c ##zes ##ie ##k had no experience in the matter,0,1
this formal review process guarantees representatives of every designated state planning body the right to direct communication with l ##sc officials at the highest level in seeking rec ##ons ##ider ##ation of an l ##sc decision the formal review process guarantees that not a single representative of any designated state planning body the right to direct communication,0,1
yeah and every once in a while they ##ll have dressing but uh whoever makes it uh goes crazy with the sage they always have dressing but they never use enough sage,0,1
he knew how the sim ##ula ##cr ##a was supposed to develop he knew how the sim would be created in the game,0,1
and he ##s an engineer so he even came over and set it up for me and had it running for like two hundred dollars so i thought that after he set it up i took him out to lunch for being so nice,0,1
he had no real answer he had the answer,0,1
through the web site a total of 1634 associates donated nearly 2000 ##00 to legal aid in 2002 41 ##6 ##34 associates gave money to legal aid through their site,0,1
well the floor was uneven you know the floor was perfectly smooth and flat,0,1
in about a quarter of an hour the bell rang and tu ##ppe ##nce repaired to the hall to show the visitor out after 15 minutes nothing happened and tu ##ppe ##nce and the visitor decided that it was time to eat some lunch,0,1
yeah because it like i i think iv ##e seen those before but i don ##t remember what they look like i remember vivid ##ly what they look like,0,1
i mean that ##s a real attractive option if you have the the technology for it all it was was you know i mean she just used a phone mode ##m and she was like she was sitting in the office she used a phone mode ##m but it was very different than if she were in the office,0,1
oh for heaven sake ##s for the drugs yeah uh ##hu ##h i don ##t really believe that,0,1
was it bad was it great,0,1
such a knowledge ##base ##d process enables decision makers to be reasonably certain about critical face ##ts of the product under development when they need this knowledge they wanted to share what they have already researched,0,1
he was standing in front of a grey backdrop somewhere that could be anywhere it was obvious where he was at,0,1
there are a number of expensive jewelry and other duty ##free shops all with goods priced in us dollars duty ##free goods must always be paid for in foreign currency you can pay using the us dollar when buying goods from the duty ##free shops,0,1
in the 1980s a pr ##ag ##matic socialist coalition government with the christian democrats brought a few years of unusual stability the christian democrats caused great instability in the 1980s,0,1
well i think i got to agree with you there i could not agree with you,0,1
it also describes the results of the scenario analysis both in terms of the various marginal costs associated with emission control strategies and the economy ##wide impact of each scenario it includes no description of what impacts or price will be exact ##ed by emission control strategies,0,1
what ##s truly striking though is that jobs has never really let this idea go jobs never held onto an idea for long,0,1
if you have the energy to climb the 38 ##7 steps to the top of the south tower you will be rewarded with a stunning view over the city there are 400 steps to the top of the south tower,0,1
be sure to look around and compare before buying don ##t consider and compare before buying,0,1
