text,pred,label
what is the common term for the loss of key members of french society to hug ##uen ##ot emigration it is not the case that the exodus of hug ##uen ##ots from france created a brain drain as many hug ##uen ##ots had occupied important places in society,0,1
what doctor who episode won a hugo award in 2010 it is not the case that the girl in the fireplace 2007 blink 2008 the waters of mars 2010 the pan ##dor ##ica opens ##the big bang 2011 and the doctors wife 2012,0,1
how did luther respond to ag ##ric ##ola it is not the case that based on this sermon and others by ag ##ric ##ola luther suspected that ag ##ric ##ola was behind certain anonymous anti ##no ##mian these ##s circulating in wit ##tenberg,1,0
what is an example of an np ##int ##er ##media ##te problem not known to exist in p or np ##com ##ple ##te it is not the case that they are some of the very few np problems not known to be in p or to be np ##com ##ple ##te,1,0
how and when did the first variant of y pest ##is enter europe it is not the case that zoom showed the y pest ##is gen ##otype responsible for the pan ##de ##mic that spread through the low countries from 135 ##0 differed from that found in britain and france implying bergen op zoom and possibly other parts of the southern netherlands was not directly infected from england or france in 134 ##9 and suggesting a second wave of plague different from those in britain and france may have been carried to the low countries from norway the hans ##ea ##tic cities or another site,1,0
where did two leaders join hands and give birth to a new denomination it is not the case that with the words lord of the church we are united in thee in thy church and now in the united methodist church the new denomination was given birth by the two churches that had distinguished histories and influential ministries in various parts of the world,1,0
when was 7 lincoln square completed it is not the case that the company first constructed a new 10 ##stor ##y building on land previously occupied by an abandoned warehouse on the corner of columbus avenue and west 66 ##th street the facility that was built in its place is nicknamed 7 lincoln square although it is actually located at 149 columbus avenue,1,0
what led to protests and open disc ##red ##iting of the ec ##k it is not the case that this led to protests and open disc ##red ##iting of the ec ##k for com ##plicity and to odin ##ga declaring himself the peoples president and calling for a rec ##ount,1,0
what was the yuan dynasty called in mongolian it is not the case that the counterpart in mongolian language was dai n ul ##us also rendered as ik ##h yuan l ##s or ye ##kh ##e yuan ul ##us,0,1
what effect did gen ##ghi ##s khan ##s career have on communication and trade across asia it is not the case that this allowed increased communication and trade between the west middle east and asia thus expanding the horizons of all three cultural areas,0,1
what language is spoken in kenya it is not the case that kenya ##s various ethnic groups typically speak their mother tongues within their own communities,0,1
who is on the ip ##cc panel it is not the case that pl ##enary sessions of the ip ##cc and ip ##cc working groups are held at the level of government representatives,1,0
what kind of government does kenya have it is not the case that kenya is a presidential representative democratic republic,0,1
what causes rock extension it is not the case that extension causes the rock units as a whole to become longer and thinner,1,0
how much of the greenhouse effect is due to carbon dioxide it is not the case that i summary for policy ##makers report says they are certain that emissions resulting from human activities are substantially increasing the atmospheric concentrations of the greenhouse gases resulting on average in an additional warming of the earth ##s surface,1,0
how many professional schools does the university of chicago have it is not the case that beyond the arts and sciences chicago is also well known for its professional schools which include the pri ##tz ##ker school of medicine the university of chicago booth school of business the law school the school of social service administration the harris school of public policy studies the graham school of continuing liberal and professional studies and the divinity school,1,0
how fast do objects fall on earth it is not the case that today this acceleration due to gravity towards the surface of the earth is usually designated as and has a magnitude of about 98 ##1 meters per second squared this measurement is taken from sea level and may vary depending on location and points toward the center of the earth,0,1
what other activities does the un ##fc ##cc require the ip ##cc to run it is not the case that the ip ##cc concentrate ##s its activities on the tasks allotted to it by the relevant w ##mo executive council and une ##p governing council resolutions and decisions as well as on actions in support of the un ##fc ##cc process,1,0
how many yards did newton get for passes in the 2015 season it is not the case that the panthers back ##field featured pro bowl running back jonathan stewart who led the team with 98 ##9 rushing yards and six touchdowns in 13 games along with pro bowl fullback mike to ##lbert who rushed for 256 yards and caught 18 passes for another 154 yards,1,0
who designed the ceiling and stained ##glass windows of the green dining room it is not the case that the centre ref ##resh ##ment room 1865 ##7 ##7 was designed in a renaissance style by james gamble the walls and even the ionic columns are covered in decorative and mo ##uld ##ed ceramic tile the ceiling consists of elaborate designs on enamel ##led metal sheets and matching stained ##glass windows the marble fireplace was designed and sculpted by alfred stevens and was removed from dorchester house prior to that buildings demolition in 1929,1,0
when did the origins of magnetic and electric fields occur it is not the case that the origin of electric and magnetic fields would not be fully explained until 1864 when james clerk maxwell unified a number of earlier theories into a set of 20 scala ##r equations which were later reform ##ulated into 4 vector equations by oliver he ##avi ##side and josiah willard gibbs,0,1
what did itv increase their yearly offer for control of the rights to broadcast the prime ##r league to it is not the case that the bbc was given the highlights of most of the matches while bs ##ky ##b paying 304 ##m for the premier league rights would give them a monopoly of all live matches up to 60 per year from the 1992 season,1,0
what was the significance of british win it is not the case that frances colonial presence north of the caribbean was reduced to the islands of saint pierre and mi ##quel ##on confirming britain ##s position as the dominant colonial power in eastern north america,0,1
what position does von miller play for the denver broncos it is not the case that denver linebacker von miller was named super bowl mvp recording five solo tackles 2 sacks and two forced fumble ##s,0,1
what is the name of the latin translation of di ##os ##cor ##ides book it is not the case that the greek physician pe ##dan ##ius di ##os ##cor ##ides is famous for writing a five volume book in his native greek in the 1st century ad,1,0
when did abc adopt its iconic circle logo it is not the case that the abc logo has evolved many times since the networks creation in 1943,1,0
what dilemma is a good example of moral civil di ##so ##bed ##ience it is not the case that the fully informed jury associations publication a prime ##r for prospective ju ##ror ##s notes think of the dilemma faced by german citizens when hitler ##s secret police demanded to know if they were hiding a jew in their house,0,1
how much of the ip ##cc attendees are government representatives it is not the case that the meeting report states there were 322 persons in attendance at sessions with about seven ##ei ##ght ##hs of participants being from governmental organizations,0,1
where does the amazon region rate among the entire earth for its amount of biodiversity it is not the case that the biodiversity of plant species is the highest on earth with one 2001 study finding a quarter square kilometer 62 acres of ecuador ##ian rainforest supports more than 1100 tree species,0,1
what was president kennedy put off by regarding the space program it is not the case that despite kennedy ##s rhetoric he did not immediately come to a decision on the status of the apollo program once he became president,1,0
how much did edison offer tesla to redesign a motor and generators it is not the case that tesla was offered the task of completely redesign ##ing the edison company ##s direct current generators,1,0
what part of ch ##lor ##op ##las ##ts isn ##t similar to mit ##och ##ond ##ria it is not the case that the only ch ##lor ##op ##las ##t structure that can considered analogous to it is the internal thy ##lak ##oid system,1,0
how long was the broadcast delay the first time the series premiered it is not the case that the bbc believed that many viewers had missed this introduction to a new series due to the coverage of the assassination as well as a series of power blackout ##s across the country and they broadcast it again on 30 november 1963 just before episode two,1,0
about many students attend kun ##ska ##ps ##sko ##lan schools it is not the case that for instance the biggest school chain kun ##ska ##ps ##sko ##lan the knowledge school offers 30 schools and a webb ##ase ##d environment has 700 employees and teaches nearly 1000 ##0 pupils,0,1
the center in paris is located near what river it is not the case that in fall 2010 the university of chicago also opened a center in beijing near ren ##min university ##s campus in hai ##dian district,1,0
given the strength of french forces at louis ##bourg what did loud ##oun do it is not the case that faced with this strength loud ##oun returned to new york amid news that a massacre had occurred at fort william henry,0,1
what is the source of oxygen production through electro ##cat ##aly ##tic means it is not the case that a similar method is the electro ##cat ##aly ##tic o 2 evolution from oxide ##s and ox ##oa ##ci ##ds,0,1
when was san francisco voted to be the location for super bowl 50 it is not the case that on may 21 2013 nfl owners at their spring meetings in boston voted and awarded the game to levi ##s stadium,0,1
what are the secondary sources of primary law it is not the case that the three sources of european union law are primary law secondary law and supplementary law,1,0
what was the name of the leader en ##nob ##led by henry iii it is not the case that he promptly awarded their elected leader william iron arm with the title of count in his capital of mel ##fi,1,0
which committee has the exclusive power to set pastor ##s salaries it is not the case that the church conference is an annual meeting of all the officers of the church and any interested members,0,1
the abolition of the ottoman caliphate is believed to have ended what system it is not the case that this is believed to have ended the true islamic system something for which it blame ##s the di ##sb ##eli ##eving ka ##fi ##r colonial powers working through turkish modernist mustafa ke ##mal ata ##tr ##k,0,1
what is necessary for ch ##lor ##op ##las ##ts to replicate it is not the case that ch ##lor ##op ##las ##ts can grow and progress through some of the con ##st ##ric ##tion stages under poor quality green light but are slow to complete division ##the ##y require exposure to bright white light to complete division,1,0
how did war start it is not the case that it began with a dispute over control of the confluence of the allegheny and mono ##nga ##hel ##a rivers called the forks of the ohio and the site of the french fort du ##ques ##ne and present ##day pittsburgh pennsylvania,0,1
what color jersey has denver 04 it is not the case that they also lost super bowl xx ##i when they wore white jerseys but they are 04 in super bowls when wearing orange jerseys losing in super bowl xii xx ##ii xx ##iv and xl ##vi ##ii,0,1
where was the disease spreading between 134 ##8 and 135 ##0 it is not the case that it was introduced in norway in 134 ##9 when a ship landed at ask ##y then spread to b ##j ##rg ##vin modern bergen and iceland,1,0
what was the time on the clock when carolina got the ball to their 24 ##yard line in the fourth quarter it is not the case that on the next play miller stripped the ball away from newton and after several players dove for it it took a long bounce backwards and was recovered by ward who returned it five yards to the panthers 4 ##yard line,1,0
in what year did the master rein ##car ##nate into a female body it is not the case that as of the 2014 episode dark water it was revealed that the master had become a female incarnation or time lady going by the name of missy short for mistress the feminine equivalent of master,0,1
if two thirds of the rhine flows through the ma ##as where doe the other one third flow through it is not the case that the i ##js ##sel branch carries one ninth of the water flow of the rhine north into the i ##js ##sel ##me ##er a former bay while the ned ##er ##ri ##jn carries approximately two ninth ##s of the flow west along a route parallel to the wa ##al,1,0
what did the king do to regarding hug ##uen ##ot education it is not the case that es ##cala ##ting he instituted dragon ##nad ##es which included the occupation and looting of hug ##uen ##ot homes by military troops in an effort to forcibly convert them,1,0
what is another word for dia ##tom it is not the case that the dia ##tom end ##os ##ym ##bio ##nts nucleus is present but it probably can ##t be called a nu ##cle ##omo ##rp ##h because it shows no sign of genome reduction and might have even been expanded,1,0
what can work to even the distribution of wealth it is not the case that additionally steep ##er tax progress ##ivity applied to social spending can result in a more equal distribution of income across the board,0,1
in considering turing machines and alternate variables what measurement left unaffected by conversion between machine models it is not the case that perhaps surprisingly each of these models can be converted to another without providing any extra computational power,0,1
what set the stage for merits role in ns ##f ##net it is not the case that all of this set the stage for merits role in the ns ##f ##net project starting in the mid ##19 ##80 ##s,1,0
how long has the doctor who magazine been in circulation it is not the case that doctor who books have been published from the mid ##si ##xt ##ies through to the present day,1,0
what are ph ##y ##co ##bil ##ins it is not the case that ph ##y ##co ##bil ##ins come in all colors though ph ##y ##coe ##ry ##ther ##in is one of the pigment ##s that makes many red algae red,1,0
which country does the rhine encounter its main tributaries it is not the case that it is here that the rhine encounters some more of its main tributaries such as the neck ##ar the main and later the mo ##selle which contributes an average discharge of more than 300 m3 ##s 1100 ##0 cu ft ##s,1,0
what country was under the control of norman barons it is not the case that subsequent to the conquest however the marches came completely under the dominance of williams most trusted norman barons including bernard de ne ##uf ##mar ##ch roger of montgomery in shropshire and hugh lu ##pus in cheshire,1,0
which hotel did the broncos use for super bowl 50 it is not the case that the panthers used the san jose state practice facility and stayed at the san jose marriott,1,0
what year did gen ##ghi ##s khan die it is not the case that before gen ##ghi ##s khan died he assigned ge ##de ##i khan as his successor and split his empire into khan ##ates among his sons and grandson ##s,1,0
who did denver beat in the 2015 afc championship game it is not the case that the broncos finished the regular season with a 124 record and denied the new england patriots a chance to defend their title from super bowl xl ##ix by defeating them 2018 in the afc championship game,0,1
when did kenya obtain independence it is not the case that the british empire established the east africa protectorate in 1895 which starting in 1920 gave way to the kenya colony,1,0
before which military campaign did cha ##gata ##i publicly dispute jo ##chi ##s pat ##ern ##ity it is not the case that in the secret history of the mongols just before the invasion of the k ##hwa ##re ##z ##mi ##d empire by gen ##ghi ##s khan cha ##gata ##i declared before his father and brothers that he would never accept jo ##chi as gen ##ghi ##s khan ##s successor,0,1
what was tesla ##s fathers name it is not the case that tesla ##s mother uk ##a tesla ne man ##di whose father was also an orthodox priest ##10 had a talent for making home craft tools mechanical appliances and the ability to memo ##rize serbian epic poems,1,0
what is the most important item for civil di ##so ##bed ##ience to follow through it is not the case that the key point is that the spirit of protest should be maintained all the way whether it is done by remaining in jail or by eva ##ding it,0,1
apollo 17 was significant for what reason it is not the case that dr harrison sc ##hmi ##tt a geologist was the first nasa scientist astronaut to fly in space and landed on the moon on the last mission apollo 17,0,1
how successful was the french revised efforts it is not the case that the invasion failed both mil ##ita ##rily and politically as pitt again planned significant campaigns against new france and sent funds to britain ##s ally on the mainland prussia and the french navy failed in the 1759 naval battles at lagos and qui ##ber ##on bay,0,1
how many horsepower did tesla ##s blade ##less turbine have it is not the case that during 1910 ##19 ##11 at the waters ##ide power station in new york several of his blade ##less turbine engines were tested at 100 ##500 ##0 hp,1,0
what titles are the president given it is not the case that the president is both the head of state and head of government and of a multi ##par ##ty system,0,1
what is another plague thought to have spread the same way it is not the case that the historian francis aidan gas ##quet wrote about the great pest ##ile ##nce in 1893 and suggested that it would appear to be some form of the ordinary eastern or bu ##bon ##ic plague,1,0
what did davies call the system it is not the case that a member of davies team roger scan ##tle ##bury met lawrence roberts at the 1967 ac ##m symposium on operating system principles and suggested it for use in the ar ##pan ##et,1,0
what do ch ##lor ##op ##las ##ts in me ##sop ##hyl ##l cells specialized use to make atp it is not the case that as a result ch ##lor ##op ##las ##ts in c ##4 me ##sop ##hyl ##l cells and bundle sheath cells are specialized for each stage of photos ##yn ##thesis,1,0
why aren ##t the examples of bo ##ure ##go ##is architecture visible today it is not the case that exceptional examples of the bourgeois architecture of the later periods were not restored by the communist authorities after the war like mentioned k ##rone ##nberg palace and insurance company ro ##s ##ja building or they were rebuilt in socialist realism style like warsaw phil ##har ##mony ed ##ifice originally inspired by palais ga ##rnier in paris,0,1
where was the boat demonstration given it is not the case that the crowd that witnessed the demonstration made outrageous claims about the workings of the boat such as magic tel ##ep ##athy and being piloted by a trained monkey hidden inside,1,0
how many seasons did the love boat run for it is not the case that the success of roots happy days and the love boat allowed the network to take first place in the ratings for the first time in the 1976 ##7 ##7 season,1,0
where does the delta in the netherlands begin it is not the case that me ##uses ##chel ##dt delta as the sc ##held ##t ends in the same delta,1,0
going to jail accomplished what goal of civil di ##so ##bed ##ience it is not the case that howard z ##inn writes there may be many times when protesters choose to go to jail as a way of continuing their protest as a way of reminding their country ##men of injustice,0,1
luther treated jews in a like way as he treated what group it is not the case that in his later years luther grew more hostile toward the jews writing against them with the kind of venom he had already unleashed on the ana ##ba ##pt ##ists z ##wing ##lian ##ism and the papacy,0,1
when did the age of imperialism begin it is not the case that although imperial ##ist practices have existed for thousands of years the term age of imperialism generally refers to the activities of european powers from the early 18th century through to the middle of the 20th century for example the the great game in persian lands the scramble for africa and the open door policy in china,1,0
what event was blamed on the introduction of mn ##emi ##opsis into the black sea it is not the case that the situation was aggravated by other factors such as over ##fish ##ing and long ##ter ##m environmental changes that promoted the growth of the mn ##emi ##opsis population,1,0
where did martin luther go to school it is not the case that in 150 ##1 at the age of 19 he entered the university of er ##furt which he later described as a beer ##house and whore ##house,0,1
where did marin build first fort it is not the case that marin constructed a second fort at fort le bo ##eu ##f present ##day waterford pennsylvania designed to guard the headwaters of le ##bo ##eu ##f creek,1,0
what pushed up the pyrenees it is not the case that at about 180 mb ##p in the jurassic period the two plates reversed direction and began to com ##press the te ##thy ##s floor causing it to be sub ##ducted under eu ##rasia and pushing up the edge of the latter plate in the alpine oro ##geny of the ol ##igo ##cene and miocene periods,1,0
what country was under the control of norman barons it is not the case that these norman ##s began a long period of slow conquest during which almost all of wales was at some point subject to norman interference,0,1
gateway ##s allowed private companies to do what it is not the case that the private networks were often connected via gateway ##s to the public network to reach locations not on the private network,0,1
when did the last glacial end it is not the case that the last phase slightly pre ##dates the global last ice age maximum last glacial maximum,1,0
manning was the number one pick in which draft it is not the case that this was the first super bowl to feature a quarterback on both teams who was the 1 pick in their draft classes,1,0
how much did enrollment increase it is not the case that secondary and tertiary education en ##rol ##ment has not increased proportional ##ly because payment is still required for attendance,1,0
civil di ##so ##bed ##ience is mainly performed by what population group it is not the case that for instance if the head of government of a country were to refuse to enforce a decision of that country ##s highest court it would not be civil di ##so ##bed ##ience since the head of government would be acting in her or his capacity as public official rather than private citizen,0,1
_ _ _ _ _ _ in both liquid and gas form can fast ##ly result in an ex ##lp ##osi ##on it is not the case that steel pipes and storage vessels used to store and transmit both gas ##eous and liquid oxygen will act as a fuel and therefore the design and manufacture of o 2 systems requires special training to ensure that ignition sources are minimize ##d,0,1
what form of death did jam ##uk ##ha hope te ##m ##jin would allow him it is not the case that the custom is to die without spilling blood which is granted by breaking the back,0,1
what will the 50 given to the super bowl winner weigh in pounds it is not the case that in addition to the vince lombard ##i trophy that all super bowl champions receive the winner of super bowl 50 will also receive a large 18 ##kara ##t gold ##plate ##d 50,1,0
on what other calendar is luther commemorated it is not the case that in the church of england ##s calendar of saints he is commemorated on 31 october,1,0
in what year did abc agree to finance disneyland it is not the case that walt disney and his brother roy contacted golden ##son at the end of 1953 for abc to agree to finance part of the disneyland project in exchange for producing a television program for the network,1,0
who sees a patient after a nurse can not help anymore it is not the case that complicated cases are referred to clinical officers medical officers and medical practitioners,0,1
sur ##vi ##vial is at the heart of what concept for workers it is not the case that necessity ##base ##d entrepreneurship is motivated by survival needs such as income for food and shelter push motivation ##s whereas opportunity ##base ##d entrepreneurship is driven by achievement ##ori ##ented motivation ##s pull such as vo ##cation and more likely to involve the pursue of new products services or under ##ser ##ved market needs,0,1
who kicked the field goal for denver on the first drive of super bowl 50 it is not the case that a pair of carries by c j anderson moved the ball up 20 yards to the panthers 14 ##yard line but carolina ##s defense dug in over the next three plays,1,0
what is one work by olivier mess ##iae ##n it is not the case that the french composer olivier mess ##iae ##n used prime numbers to create am ##et ##rica ##l music through natural phenomena,1,0
who ended the series in 1989 it is not the case that it was effectively if not formally cancelled with the decision not to commission a planned 27th series of the show for transmission in 1990 the bbc repeatedly affirmed that the series would return,1,0
when did this attempt take place it is not the case that the label hug ##uen ##ot was purported ##ly first applied in france to those con ##sp ##ira ##tors all of them aristocratic members of the reformed church involved in the am ##bo ##ise plot of 1560 a foil ##ed attempt to wr ##est power in france from the influential house of guise,0,1
which towns massacre did gen ##ghi ##s khan order in retribution for the treatment of his envoy ##s it is not the case that gen ##ghi ##s khan ordered the wholesale massacre of many of the civilians enslaved the rest of the population and executed ina ##lch ##u ##q by pouring molten silver into his ears and eyes as retribution for his actions,1,0
what is the gender income inequality in bahrain it is not the case that the income gap in other countries ranges from 53 in botswana to 40 in bahrain,0,1
how did war start it is not the case that the dispute erupted into violence in the battle of ju ##mon ##ville glen in may 1754 during which virginia militia ##men under the command of 22 ##year ##old george washington ambushed a french patrol,1,0
what hypothesis is associated with the complexity class of p viewed as a mathematical abstraction with efficient algorithm ##ic functionality it is not the case that the complexity class p is often seen as a mathematical abstraction modeling those computational tasks that admit an efficient algorithm,1,0
which system comes after an organisms physical barriers it is not the case that this improved response is then retained after the pathogen has been eliminated in the form of an im ##mun ##ological memory and allows the adaptive immune system to mount faster and stronger attacks each time this pathogen is encountered,1,0
what date was super bowl opening night held it is not the case that the games media day which was typically held on the tuesday afternoon prior to the game was moved to the monday evening and rebranded as super bowl opening night,1,0
statues of british artists ad ##orn which part of the tower above the main entrance it is not the case that the main windows to the galleries are also mu ##lli ##oned and trans ##ome ##d again a gothic feature the top row of windows are interspersed with statues of many of the british artists whose work is displayed in the museum,0,1
other than its main central business district where are the majority of san diego ##s business districts located it is not the case that downtown san diego is the central business district of san diego though the city is filled with business districts,1,0
what did edison offer tesla after completing the project it is not the case that tesla was offered the task of completely redesign ##ing the edison company ##s direct current generators,1,0
what writing inspired the name great yuan it is not the case that za ##i qin yun great is qin the primal in the commentaries on the classic of changes i ching section regarding qin,0,1
in what year did the film also mention the number of regeneration ##s it is not the case that the serials the deadly assassin and ma ##wd ##ryn undead and the 1996 tv film would later establish that a time lord can only reg ##ener ##ate 12 times for a total of 13 incarnation ##s,0,1
what academy did tug ##h te ##mur found it is not the case that his most concrete effort to patron ##ize chinese learning was founding the academy of the pavilion of the star of literature chinese first established in the spring of 132 ##9 and designed to undertake a number of tasks relating to the transmission of con ##fu ##cian high culture to the mongolian imperial establishment,0,1
who won super bowl 50 it is not the case that the american football conference afc champion denver broncos defeated the national football conference nfc champion carolina panthers 241 ##0 to earn their third super bowl title,0,1
where was the me ##as ##ur ##ment for the standard gravity on earth taken it is not the case that today this acceleration due to gravity towards the surface of the earth is usually designated as and has a magnitude of about 98 ##1 meters per second squared this measurement is taken from sea level and may vary depending on location and points toward the center of the earth,0,1
when did the accident occur it is not the case that in the fall of 1937 after midnight one night tesla left the hotel new yorker to make his regular com ##mute to the cathedral and the library to feed the pigeons,0,1
how did luther describe his time in the order it is not the case that he said i lost touch with christ the savior and comfort ##er and made of him the jail ##er and hang ##man of my poor soul,1,0
what has successfully dealt with ozone de ##ple ##tion it is not the case that the ip ##cc process on climate change and its efficiency and success has been compared with dealings with other environmental challenges compare ozone de ##ple ##tion and global warming,1,0
what does pumping water into the me ##so ##gle ##a do it is not the case that conversely if they move from bra ##cki ##sh to full ##st ##ren ##gt ##h sea ##water the rose ##ttes may pump water out of the me ##so ##gle ##a to reduce its volume and increase its density,1,0
what kind of university is the university of chicago it is not the case that beyond the arts and sciences chicago is also well known for its professional schools which include the pri ##tz ##ker school of medicine the university of chicago booth school of business the law school the school of social service administration the harris school of public policy studies the graham school of continuing liberal and professional studies and the divinity school,1,0
who gave gen ##ghi ##s khan the title k ##had ##an it is not the case that at a k ##hur ##uld ##ai a council of mongol chiefs te ##m ##jin was acknowledged as khan of the consolidated tribes and took the new title gen ##ghi ##s khan,1,0
to whom did william mac ##lu ##re submit the map it is not the case that the results of his una ##ided labour ##s were submitted to the american philosophical society in a memoir entitled observations on the geology of the united states ex ##pl ##ana ##tory of a geological map and published in the society ##s transactions together with the nations first geological map,0,1
what was the premise of woodrow wilson ##s inquiry it is not the case that the inquiry was the idea of president wilson and the american delegation from the paris peace conference,1,0
what city north of new york was settled by hug ##uen ##ots it is not the case that a small group of hug ##uen ##ots also settled on the south shore of staten island along the new york harbor for which the current neighborhood of hug ##uen ##ot was named,1,0
who were responsible for the interior decorations of the green dining room it is not the case that the green dining room 1866 ##6 ##8 was the work of philip webb and william morris and displays elizabeth ##an influences,0,1
what is the last name of the player who scored a 2 ##yard touchdown in the fourth quarter it is not the case that then anderson scored on a 2 ##yard touchdown run and manning completed a pass to ben ##nie fowler for a 2 ##point conversion giving denver a 241 ##0 lead with 308 left and essentially putting the game away,0,1
where is the george w bush presidential library it is not the case that one of the most high profile decisions in recent years by one of the councils was a decision by the mission council of the south central jurisdiction which in march 2007 approved a 99 ##year lease of 36 acres 1500 ##00 m2 at southern methodist university for the george w bush presidential library,0,1
what film did lions ##gate pay to have the trailer aired during the super bowl it is not the case that 20th century fox lions ##gate paramount pictures universal studios and walt disney studios paid for movie trailers to be aired during the super bowl,1,0
in a platoon style teaching what gives the children security it is not the case that students still derive a strong sense of security by staying with the same group of peers for all classes,0,1
where is the asian influence strongest in victoria it is not the case that many chinese miners worked in victoria and their legacy is particularly strong in bend ##igo and its en ##vir ##ons,0,1
what success did abe ##rc ##rom ##bie gain out of the defeat at car ##illon it is not the case that the third invasion was stopped with the imp ##ro ##ba ##ble french victory in the battle of car ##illon in which 360 ##0 french ##men famously and decisive ##ly defeated abe ##rc ##rom ##bies force of 1800 ##0 regulars militia and native american allies outside the fort the french called car ##illon and the british called ti ##con ##der ##oga,1,0
who published tesla ##s writings it is not the case that among his books are my inventions the autobiography of nikola tesla compiled and edited by ben johnston the fantastic inventions of nikola tesla compiled and edited by david hatch ##er child ##ress and the tesla papers,1,0
what is the youngest student a teacher might have it is not the case that the teacher may interact with students of different ages from infants to adults students with different abilities and students with learning disabilities,0,1
when was the last plague outbreak it is not the case that late outbreak ##s in central europe included the italian plague of 1629 ##16 ##31 which is associated with troop movements during the thirty years war and the great plague of vienna in 1679,1,0
what was the entity that stepped in and caused miami ##s sun life stadium to no longer be in the running to host super bowl 50 it is not the case that however on may 3 2013 the florida legislature refused to approve the funding plan to pay for the renovations dealing a significant blow to miami ##s chances,0,1
what did this help accomplish it is not the case that the most important of these was the sw ##yn ##ner ##ton plan which was used to both reward loyalists and punish ma ##u ma ##u,1,0
what is the ieee it is not the case that in 1888 the editor of electrical world magazine thomas com ##mer ##ford martin a friend and public ##ist arranged for tesla to demonstrate his alternating current system including his induction motor at the american institute of electrical engineers now ieee,0,1
prior to manning who was the oldest quarterback to play in a super bowl it is not the case that he is also the oldest quarterback ever to play in a super bowl at age 39,1,0
what flood impacted the me ##use it is not the case that for flood protection reasons the me ##use was separated from the wa ##al through a lock and diverted into a new outlet called berg ##se ma ##as then am ##er and then flows into the former bay holland ##s die ##p,1,0
what are examples of clinical services that ph ##arm ##ac ##ists can provide it is not the case that such services include the thorough analysis of all medication prescription non ##pres ##cript ##ion and herbal ##s currently being taken by an individual,0,1
who performed a benefit concert for the charity children in need it is not the case that all the incident ##al music for the 2005 revived series has been composed by murray gold and ben foster and has been performed by the bbc national orchestra of wales from the 2005 christmas episode the christmas invasion onwards,0,1
how was the fate of luther decided it is not the case that the emperor presented the final draft of the edict of worms on 25 may 152 ##1 declaring luther an outlaw banning his literature and requiring his arrest we want him to be app ##re ##hend ##ed and punished as a notorious here ##tic,1,0
what kind of ch ##lor ##op ##las ##ts do crypt ##op ##hy ##tes have it is not the case that crypt ##op ##hy ##tes or crypt ##omo ##nad ##s are a group of algae that contain a red ##al ##gal derived ch ##lor ##op ##las ##t,0,1
what common ##ality do alternate machine models such as random access machines share with turing machines it is not the case that what all these models have in common is that the machines operate deter ##mini ##stic ##ally,0,1
